#tail	head
NME5	B4GALT6
NME5	B4GALT4
NME5	FDFT1
NME5	MGAT4B
FDFT1	RUVBL1
FDFT1	AHR
FDFT1	CYP7A1
HR	ESR2
HR	MYB
HR	KRTAP3-1
MAPK3	MYB
MAPK3	ABI2
MAPK3	FOS
MAPK3	AHR
MAPK3	ESR2
MAPK3	MAFG
LMNB1	ESR2
LMNB1	SMARCAD1
MGAT4B	B3GNT6
MGAT4B	B4GALT4
MGAT4B	B4GALT6
MYB	ESR2
MYB	RBX1
MYB	PRUNE1
FMOD	B4GALT4
FMOD	B4GALT6
HHEX	GATA2
HHEX	ABI2
SMARCAD1	RUVBL1
SMARCAD1	CUL4B
PRUNE1	PIANP
RUVBL1	COPS4
RUVBL1	RBX1
RUVBL1	CUL4B
CACNA1B	AHR
ESR2	ABI2
ESR2	HRH2
ESR2	AHR
ESR2	FOS
ESR2	B3GNT6
ESR2	PDLIM5
GATA2	FOS
GATA2	KRTAP3-1
GATA2	RBX1
ABI2	AHR
HRH2	FOS
CUL4B	AHR
CUL4B	COPS4
CUL4B	RBX1
CYP7A1	AHR
B4GALT6	B4GALT4
B4GALT6	B3GNT6
AHR	NR1I2
RBX1	COPS4
NR1I2	NPAS1
FOS	COPS4
FOS	NFATC2IP
PDLIM5	NFATC2IP
