#tail	head
GDI1	JUN
SGTB	ACTR8
POLR2E	HSP90AA1
POLR2E	HOXA4
POLR2E	PIH1D1
POLR2E	HIST1H2BB
GSTM3	LANCL2
EPHA4	DUSP7
SAP30L	HIST1H3G
SAP30L	TCF4
RBL2	API5
RBL2	HIST1H3G
NFRKB	ACTR8
NFRKB	YEATS4
NFRKB	IL20RA
IL20RA	ROCK1
THOC2	UTRN
RPS15	JUN
RPS15	RPL34
RSBN1L	GATA6
FASLG	STAT5B
FASLG	PTPN13
IL24	HRAS
IL5RA	STAT5B
IL5RA	HRAS
IL5RA	IL12A
YEATS4	ACTR8
YEATS4	OGA
JUN	HRAS
JUN	HSP90AA1
JUN	TCF4
JUN	HIST1H4F
JUN	TLN2
JUN	HIST1H2BB
EYA1	GATA6
CNN3	HOXA4
SOS1	STAT5B
SOS1	SH3BP5
CANX	IL12A
HIST1H2BB	HIST1H3G
OGA	RPL34
OGA	DCD
TCF4	RSPH14
TCF4	CTNNB1
RSPH14	ALS2CL
HSP90AA1	CTNNB1
HSP90AA1	FGR
HSP90AA1	CDK9
HSP90AA1	PAN2
SRP72	HIST1H3G
FGR	HRAS
HRAS	STAT5B
OR2T6	TLN2
HOXA4	GATA6
HOXA4	HIST1H4F
CPSF1	CTNNB1
PIP5K1B	PTPN13
DCD	SH3BP5
SH3BP5	TLN2
HIST1H3G	CTNNB1
