#tail	head
ACTG1	NTN4
ACTG1	SEMA7A
ACTG1	TCP1
ACTG1	COL8A1
ACTG1	SMARCC1
ACTG1	CDH1
ACTG1	HSPA9
ACTG1	SETD1A
ACTG1	LIMS2
ATP6V1A	SEMA7A
ATP6V1A	SETD1A
ATP6V1A	COG2
ATP6V1A	CA5A
ATP6V1A	GABPA
PSMD6	PSMB4
PSMD6	CDC20
PSMD6	SKIL
PSMD6	SEMA7A
PSMD6	ACVRL1
PSMD6	SETD1A
PSMD6	RNF4
NTN4	COL8A1
NTN4	NOG
NTN4	LIMS2
LIMS2	COL8A1
ACVRL1	PSMB4
WRNIP1	TRIM14
WRNIP1	NOG
WRNIP1	METTL3
DYNC1LI2	SPTBN5
DYNC1LI2	RPS27
DYNC1LI2	BICD1
DYNC1LI2	PAFAH1B2
DYNC1LI2	DYNLL2
DYNC1LI2	CDC20
COX6A1	RNF4
COX6A1	GABPA
LINC01600	SMARCC1
LINC01600	UFSP1
LINC01600	COL8A1
SMARCC1	TRIM33
SMARCC1	CDH1
SMARCC1	UFSP1
SMARCC1	RNF4
SMARCC1	CAND1
RNF4	ABCB8
RNF4	CDC20
RNF4	GABPA
RNF4	SKIL
RNF4	PROCR
RNF4	RAB11FIP5
RNF4	CANX
RNF4	HSPA9
SKIL	NOG
SKIL	PSMB4
SKIL	TRIM33
SKIL	RPS27
RPS27	CAND1
RPS27	CDC20
RPS27	NOG
RPS27	DYNLL2
PROCR	SETD1A
PROCR	NOG
PROCR	ABCB8
PROCR	SEMA7A
BICD1	PAFAH1B2
BICD1	DYNLL2
BICD1	NOG
SEMA7A	HSPA9
SEMA7A	SETD1A
SEMA7A	CDH1
CANX	HSPA9
CANX	CAND1
CANX	SPTBN5
CANX	GABPA
CANX	TRIM14
COG2	SPTBN5
SETD1A	CDH1
SETD1A	HSPA9
SPTBN5	DYNLL2
ABCB8	RAB11FIP5
GABPA	MAD2L1BP
GABPA	NOG
GABPA	PAFAH1B2
PSMB4	CDC20
CAND1	TRIM14
CAND1	HSPA9
METTL3	TCP1
METTL3	HSPA9
DYNLL2	PAFAH1B2
DYNLL2	CDC20
NOG	TRIM33
NOG	CDH1
NOG	HSPA9
NOG	COL8A1
NOG	RAB11FIP5
NOG	TRIM14
HSPA9	CDC20
HSPA9	CDH1
MAD2L1BP	CDC20
TRIM33	CDC20
CDC20	TCP1
