#tail	head
LIMA1	MKI67
LIMA1	OCRL
LIMA1	SORBS1
LIMA1	SETD1A
MTMR14	PITPNB
MTMR14	ELK1
MTMR14	OCRL
GSTT1	ESD
GSTT1	OCRL
GSTT1	CMC2
CLIC2	PXN
CLIC2	SORBS1
CLIC2	MYL2
MKI67	CDK5RAP3
MKI67	SETD1A
GHSR	GNG5
GHSR	GNAQ
CMC2	MYL2
CMC2	HNF1A
DMTF1	ELK1
DMTF1	REPIN1
DMTF1	ATF7IP
GNG5	OCRL
GNG5	GNAQ
GNG5	WNT10A
GNG5	SST
CBFB	SETD1A
CBFB	PCGF5
CBFB	IGHA1
ELK1	HARS
ELK1	NEDD8
ELK1	PRRC2C
ELK1	DDB2
HNF1A	SORBS1
HNF1A	AHCYL1
HNF1A	ESD
HNF1A	PRRC2C
HNF1A	PCGF5
HNF1A	MYL2
SORBS1	REPIN1
SORBS1	GNAQ
SORBS1	OCRL
SORBS1	SETD1A
SORBS1	PXN
SORBS1	AHCYL1
PXN	LIMS1
PXN	AHCYL1
TNIK	HARS
TNIK	DISC1
ESD	PITPNB
ASB15	ZNF587
ASB15	NEDD8
SST	DISC1
MYL2	AHCYL1
MYL2	OCRL
DISC1	ATF7IP
DISC1	CDK5RAP3
GNAQ	WNT10A
GNAQ	OCRL
GNAQ	SETD1A
HARS	NEDD8
REPIN1	WNT10A
REPIN1	ATF7IP
OCRL	SETD1A
DDB2	NEDD8
SETD1A	AHCYL1
CDK5RAP3	IGHA1
ZNF587	LIMS1
