#tail	head
TLR3	TP53
ACO1	NME1
ABAT	NDUFB6
BRCA1	NME1
BRCA1	SF3A1
BRCA1	POLR2D
BRCA1	KIF2A
BRCA1	TP53
BRCA1	RNGTT
BRCA1	ABCB1
PIP4K2B	PTK2
PIP4K2B	FOXA1
SAFB	MTUS2
SAFB	DHCR7
SAFB	FOXA1
SAFB	AGO2
SAFB	SEH1L
SAFB	CMAS
SAFB	ATP6V0A1
FGFBP3	FGF1
SGF29	SF1
SEH1L	AGO2
SEH1L	ATP6V0A1
SEH1L	NSL1
POLR2D	SF3A1
POLR2D	RNGTT
POLR2D	IKBKG
POLR2D	AQR
NME1	CMAS
NME1	SLC25A18
NME1	ATP6V0A1
AGK	LACC1
HIST1H4E	AGO2
SF3A1	BRCC3
SF3A1	CPSF4
PTK2	A2M
PTK2	RARA
AQR	CPSF4
HIST2H4A	SF1
HIST2H4A	TINF2
PML	EHMT2
PML	DSN1
PML	MED6
SLC25A3	AGO2
SKP1	MED6
DHFR	SHARPIN
TXNDC17	FOXA1
TXNDC17	TINF2
DSN1	APP
FOXA1	SF1
FOXA1	RARA
CAMK2A	APP
NR3C2	APP
EHMT2	MED6
EHMT2	APP
NDUFB5	SF1
DHCR7	SF1
DHCR7	APP
ZMYM1	APP
SLC2A4	APP
