#tail	head
TSPYL2	XAGE1A
TSPYL2	SMAD2
TSPYL2	HNRNPL
TSPYL2	LMO2
ALDOC	GSTP1
ALDOC	LMAN1
SOX9	PITX2
SOX9	SMAD2
SOX9	ZDHHC9
SOX9	IL17B
SOX9	CDKN1A
CCNH	LMO2
CCNH	TAF12
CCNH	CDKN1A
CCNH	GTF2A2
CCNH	TCF3
ADIPOR1	C16orf58
ADIPOR1	GINM1
GSTP1	CDKN1A
GSTP1	HIST4H4
LMAN1	COPE
LMAN1	GINM1
PPARA	HIST4H4
PPARA	TCF3
PPARA	HNRNPL
PPARA	CDKN2A
PPARA	GABRE
PPARA	FHL1
PPARA	DUSP10
FHL1	SMAD2
FHL1	SMURF1
C16orf58	EPHB3
XAGE1A	ZNF511
EPHB3	DUSP10
EPHB3	AFDN
DDR2	PITX2
DDR2	DUSP10
HIST4H4	CDKN1A
HIST4H4	TAF12
HIST4H4	TRIM33
HIST4H4	SRSF1
HIST4H4	ACTB
HIST4H4	CDKN2A
CCDC47	PLGRKT
PPIG	YWHAG
PPIG	GTF2A2
UBXN4	TCF3
UBXN4	PITX2
UBXN4	PLGRKT
CHRNA9	CAMK2D
CHRNA9	ZDHHC9
SMURF1	ACTB
SMURF1	SMAD2
SMURF1	HNRNPL
SMURF1	HNRNPH2
SMURF1	SRSF1
YWHAG	SRSF1
YWHAG	AFDN
HNRNPL	ACTB
HNRNPL	SRSF1
HNRNPL	HNRNPH2
HNRNPL	SRSF2
HNRNPL	LMO2
HNRNPL	GABRE
HNRNPL	TCF3
CAMK2D	SMAD2
CAMK2D	CDKN1A
GTF2A2	TAF12
AFDN	SMAD2
AFDN	ACTB
AFDN	LMO2
COPE	ZNF511
COPE	SRSF2
COPE	PLGRKT
HNRNPH2	SRSF1
HNRNPH2	SRSF2
SMAD2	CDKN1A
SMAD2	LMO2
SMAD2	SLCO5A1
SMAD2	TRIM33
SRSF1	SRSF2
SRSF1	CDKN1A
LMO2	PITX2
LMO2	TCF3
LMO2	TRIM33
ACTB	SLCO5A1
ACTB	CDKN1A
ACTB	CDKN2A
ACTB	DUSP10
GABRE	TCF3
SLCO5A1	CDKN1A
CDKN2A	CDKN1A
IL17B	TCF3
PITX2	DUSP10
TRIM33	TCF3
DUSP10	TCF3
SRSF2	CDKN1A
