#tail	head
SCNM1	IKZF1
SCNM1	MDFI
SCNM1	BACH2
SCNM1	SPERT
HDAC5	NFKB1
HDAC5	IKZF2
HDAC5	HIST4H4
HDAC5	IKZF1
HDAC5	HIST1H4A
HDAC5	SLC25A1
HDAC5	HIST1H3D
HDAC5	GCM1
GJB1	HIST4H4
GJB1	RBL2
GJB1	HIST1H4A
GJB1	E2F1
DDX31	HIST1H3D
DDX31	SRP14
ZNF679	MDFI
ZNF679	LXN
CTNNAL1	PCDHGB4
CTNNAL1	BACH2
CTNNAL1	SPERT
MAGEA8	LXN
MAGEA8	CCDC59
SLC35F6	RBL2
SLC35F6	PSMG2
SLC35F6	E2F1
RBL2	PMAIP1
RBL2	E2F1
RBL2	PSMG2
RBL2	HIST1H3D
HIST4H4	CCDC8
HIST4H4	EGFR
HIST4H4	IL1B
HIST4H4	DNAJA2
HIST4H4	RELA
HIST4H4	HIST1H3D
HIST4H4	NFKB1
HIST1H4A	CCDC8
HIST1H4A	RELA
HIST1H4A	NFKB1
HIST1H4A	HIST1H3D
HIST1H4A	EGFR
HIST1H4A	DNAJA2
HIST1H4A	E2F1
HIST1H4A	IL1B
IKZF1	IKZF2
MDFI	ZNF785
SRP14	TUBB1
HIST1H3D	EGFR
HIST1H3D	ANAPC16
HIST1H3D	KDM3B
KDM3B	GCM1
CCDC8	FKBP8
NFKB1	RELA
NFKB1	E2F1
NFKB1	FKBP8
NFKB1	TUBB1
NFKB1	AGT
NFKB1	IL1B
NFKB1	PSME1
E2F1	PSMG2
E2F1	SLC25A1
E2F1	PMAIP1
IL1B	AGT
IL1B	CASP4
IL1B	PLA2G1B
IL1B	RELA
IL1B	EGFR
AWAT2	RDH11
AWAT2	PLA2G1B
PSME1	PSMG2
PSME1	RELA
PSME1	ANAPC16
RELA	GCM1
RELA	PMAIP1
RELA	AGT
CASP4	SLC25A1
CASP4	CCDC59
FKBP8	EGFR
ME3	RDH11
ME3	SLC25A1
SPERT	ZNF785
DNAJA2	EGFR
DNAJA2	SLC25A1
BACH2	ENPP7
AGT	PLA2G1B
ENPP7	TUBB1
EGFR	PCDHGB4
