#tail	head
PTK2	ARHGEF28
PTK2	WNT5A
PTK2	P2RY1
PTK2	SP1
PTK2	HNF1A
PTK2	PPCDC
PTK2	HNRNPL
PTK2	HOXD10
PTK2	CEBPA
PTK2	NOG
MTMR14	EGLN3
MTMR14	PPIA
MTMR14	PLA2G4E
MTMR14	SP1
COPS4	STON1
COPS4	IBTK
COPS4	SP1
MED10	MED16
MED10	CEBPA
MED10	MED8
MED10	POLR2H
RPGRIP1	IBTK
RPGRIP1	IPO8
RPGRIP1	CEBPA
PDCD7	POLR2H
PDCD7	HAP1
PDCD7	TXNL4A
PDCD7	SF3B3
PDCD7	NOG
UGT2B17	CES5A
UGT2B17	B3GNT3
GOLPH3	CHST6
GOLPH3	TGOLN2
IPO8	MAX
IPO8	EGLN3
IBTK	EGLN3
CALML3	SF3A1
CALML3	IQCN
CALML3	FRMD1
MED16	CEBPA
MED16	MED8
ATP6V0D1	SLC25A5
ATP6V0D1	RPA1
ATP6V0D1	RPA2
ATP6V0D1	NOG
ARHGEF28	NOG
ARHGEF28	ATF1
AQR	SF3A1
AQR	TXNL4A
AQR	POLR2H
AQR	ZNF207
AQR	SF3B3
AQR	RPA1
AQR	HNRNPL
AQR	RPA2
RPA2	ESRP2
RPA2	SF3B3
RPA2	SF3A1
RPA2	ATF1
RPA2	MAX
RPA2	PPIA
RPA2	HNF1A
RPA2	FMO2
RPA2	HIST1H4C
RPA2	HNRNPL
RPA2	RPA1
RPA2	POLR2H
RPA2	TGOLN2
ATXN3	HAP1
ATXN3	MAX
ATXN3	SLC25A5
ATXN3	NOG
ATXN3	PPCDC
HNF1A	TEF
HNF1A	HOXD10
HNF1A	CEBPA
HNF1A	WNT5A
HNF1A	NOG
HNF1A	SUGT1
HNF1A	ATG2B
HNF1A	SP1
HNF1A	GMNN
HNF1A	CES5A
HNF1A	HNRNPL
AP2M1	SLC25A5
AP2M1	TGOLN2
AP2M1	STON1
AP2M1	WNT5A
AP2M1	SP1
DBP	NOG
DBP	CEBPA
DBP	SMARCA2
DBP	MAX
DBP	SP1
DBP	ESRP2
DBP	TEF
TEF	SP1
TEF	HOXD10
TEF	NOG
TEF	MAX
ATG2B	EGLN3
TXNL4A	ZNF207
TXNL4A	POLR2H
TXNL4A	SF3B3
TXNL4A	HNRNPL
TXNL4A	SF3A1
ATF1	MAX
ATF1	RPA1
ATF1	SLC25A5
ATF1	NOG
ATF1	SF3B3
ATF1	HIST1H4C
ATF1	HNRNPL
ATF1	SF3A1
ATF1	PPIA
IQCN	HNRNPL
PIWIL1	SUGT1
PIWIL1	RNF8
SF3B3	ZNF207
SF3B3	HNRNPL
SF3B3	RPA1
SF3B3	POLR2H
SF3B3	SF3A1
SF3B3	HIST1H4C
SF3B3	SUGT1
SF3B3	SLC25A5
MED8	CEBPA
H2AFZ	SP1
H2AFZ	HIST1H4C
H2AFZ	MAX
H2AFZ	POLR2H
PLA2G4E	CES5A
PLA2G4E	GPCPD1
SUGT1	P2RY1
SUGT1	MAX
SUGT1	SP1
ZNF207	SF3A1
ZNF207	NOG
HNRNPL	SMARCA2
HNRNPL	RPA1
HNRNPL	SF3A1
HNRNPL	NOG
HNRNPL	HS2ST1
HNRNPL	SP1
HNRNPL	POLR2H
P2RY1	WNT5A
P2RY1	CEBPA
P2RY1	NOG
HIST1H4C	RNF8
HIST1H4C	RPA1
HIST1H4C	SLC25A5
HIST1H4C	WNT5A
HIST1H4C	POLR2H
HIST1H4C	SMARCA2
HOXD10	MAX
HOXD10	GMNN
HOXD10	CEBPA
PPCDC	SP1
PPCDC	CEBPA
WNT5A	SP1
WNT5A	CEBPA
WNT5A	STON1
WNT5A	NOG
WNT5A	MAX
CES5A	GPCPD1
GPCPD1	NOG
GMNN	SMARCA2
SMARCA2	NOG
SMARCA2	FMO2
SMARCA2	SP1
SMARCA2	CEBPA
RNF8	SP1
SLC25A5	SP1
SLC25A5	MAX
SLC25A5	EGLN3
MAX	RPA1
MAX	SP1
MAX	POLR2H
MAX	PPIA
MAX	CEBPA
MAX	ESRP2
MAX	SF3A1
MAX	NOG
STON1	TGOLN2
STON1	NOG
NOG	CCDC121
NOG	ESRP2
NOG	CHST6
NOG	EGLN3
NOG	SF3A1
SP1	SF3A1
SP1	CEBPA
SP1	RPA1
SP1	POLR2H
SP1	ESRP2
SP1	HAP1
SP1	HS2ST1
EGLN3	POLR2H
FRMD1	PPIA
B3GNT3	CHST6
RPA1	SF3A1
RPA1	POLR2H
RPA1	ESRP2
SF3A1	POLR2H
TGOLN2	HS2ST1
FMO2	CEBPA
ESRP2	POLR2H
