#tail	head
FGFR1OP	IGHV3-9
FGFR1OP	GNB2
FGFR1OP	MYD88
FGFR1OP	FRS2
FGFR1OP	LCP2
FGFR1OP	IGKV1-12
FGFR1OP	IGHV3-11
COX6A1	CYCS
PCBP1	MYC
PCBP1	ESR2
PCBP1	SMAD6
PCBP1	AES
PCBP1	ZDHHC5
PCBP1	IKBKE
NCL	EIF3C
NCL	MYC
PMPCA	METTL14
DAO	LPO
DAO	LAP3
LCP2	IGHV3-9
ASB5	DCUN1D1
FCGR2B	IGKV1-12
DUOX2	SOD3
PPARA	MARS2
PIK3CG	ETS2
PIK3CG	TGFA
PIK3CG	GNB2
PIK3CG	NCKAP1L
NME1	MYC
MYD88	IKBKE
MYD88	IGKV1-12
MYD88	NCKAP1L
BIN1	MYC
BIN1	GAK
BIN1	ETS2
TERT	PML
DCUN1D1	UBB
DCUN1D1	SYNCRIP
MRPL28	MRPL2
MRPL28	MRPL11
DDX24	ESR2
KLF5	RARA
MYC	RARA
MYC	ALDH3A2
MYC	SMAD2
PML	SMAD2
LPO	SOD3
ESR2	CYCS
ESR2	TGFA
ESR2	HDAC4
ALDH3A2	SLC16A3
ZDHHC5	ETS2
TGFA	UBB
TGFA	IGHV3-9
TGFA	IGKV1-12
PALM	COQ6
CYCS	IKBKE
GAK	UBB
SMAD2	UBB
GNB2	IGHV3-9
