#tail	head
POLR2E	ELAVL2
POLR2E	SET
POLR2E	HMGN1
POLR2E	HIST2H2AA4
POLR2E	GTF2H4
POLR2E	PBX1
POLR2E	HNRNPM
POLR2E	ELL
POLR2E	ICE2
POLR2E	CDC5L
POLR2E	SNRPB2
POLR2E	POLR1D
POLR2E	CUL4B
ELL	HMGN1
ELL	CUL4B
ELL	ICE2
ELL	GTF2H4
ELL	STAT5A
ELAVL2	PBX1
ELAVL2	STAT5A
ELAVL2	CDC5L
ELAVL2	SNRPB2
ELAVL2	HNRNPM
ELAVL2	AR
ELAVL2	RALY
CDC5L	PBX1
CDC5L	GEMIN4
CDC5L	CCDC185
CDC5L	SNRPB2
CDC5L	HNRNPM
CDC5L	RALY
CDC5L	NOG
CDC5L	ACTR1B
CDC5L	PSMC3
CDC5L	PSMC1
CDC5L	PSMD12
PPA1	COLEC10
PPA1	SET
PPA1	NOG
PBX1	STAT5A
PBX1	NOG
PBX1	HIST2H2AA4
PBX1	FOXJ2
PBX1	GEMIN4
DCTN4	ACTR1B
DCTN4	AR
HADHB	PDHA2
HADHB	APP
HADHB	ACADSB
HADHB	SET
RHEB	LAMP2
RHEB	SPATA19
RHEB	AR
GABRA5	NOG
GABRA5	SLC4A8
GABRA5	GABRB1
SLCO3A1	GOLM1
SLCO3A1	SLC4A8
RPS20	CUL4B
RPS20	APP
RPS20	RALY
RPS20	ACO2
GEMIN4	SNRPB2
GEMIN4	RNF4
GEMIN4	CCDC185
GEMIN4	SET
GEMIN4	ACTR1B
CAV3	GOLM1
CAV3	APP
CAV3	TRPM3
FOXJ2	NOG
FOXJ2	RNF4
FOXJ2	ZC3H6
FOXJ2	APP
PDHA2	PCBD1
PDHA2	GATA3
SUV39H1	CUL4B
SUV39H1	HIST2H2AA4
SUV39H1	MCMBP
SUV39H1	PSMC1
DZIP1L	APP
MAGEA11	APP
MAGEA11	CCDC185
MAGEA11	POLR1D
MAGEA11	AR
TRPM3	STAT5A
TRPM3	GATA3
TRPM3	NOG
PSMC1	APP
PSMC1	NFKB1
PSMC1	TXNL1
PSMC1	PSMC3
PSMC1	PSMD12
PSMC1	PSMB2
RNF4	HNRNPM
RNF4	GTF2H4
RNF4	AR
RNF4	CEBPZ
RNF4	GATA3
RNF4	LAMP2
FMR1	APP
FMR1	SET
FMR1	ACO2
ACADSB	BPTF
ACADSB	NOG
ICE2	NOG
NFKB1	PSMB2
NFKB1	PSMD12
NFKB1	POLR1D
NFKB1	APP
NFKB1	HNRNPM
NFKB1	AR
NFKB1	CNOT2
NFKB1	CUL4B
NFKB1	PSMC3
NFKB1	STAT5A
NFKB1	PCBD1
PCBD1	NOG
PCBD1	CEBPZ
PCBD1	CUL4B
PCBD1	APP
HMGN1	GTF2H4
HMGN1	CUL4B
TXNL1	NOG
TXNL1	PSMD12
TXNL1	COLEC10
TXNL1	PSMC3
STAT5A	NOG
STAT5A	GABRB1
STAT5A	CNOT2
STAT5A	GATA3
AR	ACO2
AR	NOG
AR	APP
AR	PSMC3
AR	HIST2H2AA4
AR	CUL4B
AR	GTF2H4
AR	MCMBP
PSMB2	PSMC3
PSMB2	PSMD12
COLEC10	ACO2
BPTF	NOG
BPTF	ZC3H6
GATA3	HIST2H2AA4
GATA3	NOG
SET	HIST2H2AA4
SET	HNRNPM
SET	RALY
SET	APP
RALY	HNRNPM
RALY	SNRPB2
APP	ACO2
APP	SPATA19
APP	ACTR1B
APP	HIST2H2AA4
APP	CUL4B
LAMP2	NOG
NOG	SLC4A8
NOG	GABRB1
NOG	CUL4B
NOG	CEBPZ
NOG	ZC3H6
PSMD12	PSMC3
POLR1D	HIST2H2AA4
POLR1D	GTF2H4
GABRB1	SLC4A8
CUL4B	GTF2H4
HNRNPM	SNRPB2
