#tail	head
DVL2	TEC
DVL2	IGKV1-17
DVL2	GNG4
DVL2	PPP2CA
DVL2	IGKV2-29
DVL2	FGFR4
DVL2	PPP2R1A
DVL2	PIK3R5
DVL2	LCP2
DVL2	GABARAP
DVL2	IGLC1
DVL2	TRIP10
DVL2	FGFR3
DVL2	AKAP9
DVL2	IGHV3-9
DVL2	IGLV1-44
GSTA5	GGT1
GSTA5	GPX4
PICK1	TRIM54
PICK1	EEF2KMT
ARL6IP5	HTR3D
ARL6IP5	PPP2R1A
ARL6IP5	GGT1
IER3	PPP2CA
IER3	PPP2R1A
TRIM54	UCHL3
TRIM54	USP8
FGFR3	FGFR4
FGFR3	PIK3R5
FGFR3	MTMR3
FGFR3	LCP2
FGFR3	IGLC1
FGFR3	IGHV3-9
FGFR3	IGLV1-44
FGFR3	TEC
FGFR3	IGKV1-17
FGFR3	GNG4
FGFR3	IGKV2-29
CHAF1A	BAZ1B
CHAF1A	TOB1
IGHV3-9	TEC
IGHV3-9	IGKV1-17
IGHV3-9	IGKV2-29
IGHV3-9	PIK3R5
IGHV3-9	LCP2
IGHV3-9	IGLC1
IGHV3-9	GNG4
IGHV3-9	FGFR4
IGHV3-9	IGLV1-44
IGHV3-9	DGKZ
PPP2CA	MTMR3
PPP2CA	PPP2R1A
PPP2CA	GABARAP
LCP2	GNG4
LCP2	FGFR4
LCP2	PIK3R5
LCP2	TEC
LCP2	IGKV1-17
LCP2	IGKV2-29
LCP2	USP8
LCP2	IGLC1
LCP2	IGLV1-44
GGT1	GPX4
TOB1	CEBPB
UBA1	UCHL3
UBA1	SLCO5A1
PPP2R1A	AKAP9
PPP2R1A	GABARAP
PPP2R1A	MTMR3
CEBPB	SLCO5A1
IGKV1-17	GNG4
IGKV1-17	PIK3R5
IGKV1-17	TEC
IGKV1-17	DGKZ
IGKV1-17	FGFR4
TRIP10	AKAP9
TRIP10	PIK3R5
IGLV1-44	TEC
IGLV1-44	DGKZ
IGLV1-44	IGLC1
IGLV1-44	GNG4
IGLV1-44	FGFR4
IGLV1-44	PIK3R5
IGLC1	DGKZ
IGLC1	FGFR4
IGLC1	GNG4
IGLC1	PIK3R5
IGLC1	TEC
AKAP9	HTR3D
TEC	GNG4
TEC	PIK3R5
TEC	FGFR4
TEC	IGKV2-29
TEC	MTMR3
BAZ1B	MTMR3
GABARAP	HPRT1
GNG4	HTR3D
GNG4	PIK3R5
GNG4	FGFR4
GNG4	DGKZ
GNG4	IGKV2-29
FGFR4	IGKV2-29
FGFR4	PIK3R5
FGFR4	MTMR3
HPRT1	EEF2KMT
IGKV2-29	PIK3R5
IGKV2-29	DGKZ
GPX4	UCHL3
