#tail	head
NUP62	RANBP2
NUP62	G3BP1
NUP62	FIP1L1
NUP62	AURKB
NUP62	TOP2A
NUP62	TCF3
NUP62	NUP98
NUP62	OBSL1
NUP62	RAE1
NUP98	RANBP2
NUP98	CENPA
NUP98	KIF2B
NUP98	TOP2A
NUP98	G3BP1
NUP98	KNL1
NUP98	FIP1L1
NUP98	AURKB
NUP98	CENPI
NUP98	OBSL1
NUP98	RAE1
HLA-DRB3	HLA-DRB5
HLA-DRB3	TRBV7-9
HLA-DRB3	CTSO
HLA-DRB3	KIF2B
CENPA	KNL1
CENPA	RANBP2
CENPA	HIST1H4E
CENPA	HIST1H2BK
CENPA	HIST2H4A
CENPA	CENPI
CENPA	AURKB
CENPA	KIF2B
G3BP1	SH3KBP1
G3BP1	TNRC6B
G3BP1	SF1
G3BP1	DDX50
G3BP1	SORBS1
NCBP2-AS2	KRAS
NCBP2-AS2	PPP2R3C
HIST2H4A	SF1
HIST2H4A	CENPI
HIST2H4A	WDR5
HIST2H4A	OBSL1
HIST2H4A	KNL1
HIST2H4A	RRP8
HIST2H4A	HIST1H2BK
CENPI	SF1
CENPI	KIF2B
CENPI	KNL1
CENPI	RANBP2
CENPI	HIST1H4E
CENPI	HIST1H2BK
CENPI	AURKB
HLA-DRB5	KIF2B
HLA-DRB5	HLA-A
HLA-DRB5	CTSO
HLA-DRB5	TRBV7-9
FIP1L1	RANBP2
FIP1L1	TCF3
FIP1L1	KRAS
FIP1L1	OBSL1
FIP1L1	RAE1
HIST1H2BK	KNL1
HIST1H2BK	HIST1H4E
HIST1H2BK	AURKB
HIST1H2BK	WDR5
HIST1H2BK	RRP8
WDR5	SORBS1
WDR5	HIST1H4E
WDR5	SH3KBP1
WDR5	SRRM4
WDR5	SF1
ETS2	ETS1
ETS2	TCF3
ETS2	SF1
ETS2	SH3KBP1
SORBS1	TNRC6B
SORBS1	TCF3
SORBS1	SF1
SORBS1	RAE1
SORBS1	SH3KBP1
SORBS1	HLA-A
DDX50	RRP8
DDX50	TOP2A
DDX50	KRAS
DDX50	OBSL1
ARL6IP4	ETS1
ARL6IP4	SRRM4
TOP2A	OBSL1
TOP2A	RAE1
TOP2A	RANBP2
TOP2A	TP63
TRBV7-9	HLA-A
KRAS	RGL2
KRAS	TCF3
KRAS	RPL3
OBSL1	RAE1
OBSL1	RANBP2
OBSL1	SF1
OBSL1	HIST1H4E
OBSL1	RPL3
RANBP2	KIF2B
RANBP2	AURKB
RANBP2	KNL1
RANBP2	RAE1
TNRC6B	SF1
TNRC6B	SH3KBP1
TNRC6B	OFD1
HLA-A	SH3KBP1
HLA-A	SF1
RRP8	RPL3
RRP8	HIST1H4E
RPL3	TP63
TP63	TCF3
TP63	SH3KBP1
SH3KBP1	TCF3
SH3KBP1	RAE1
SH3KBP1	SF1
KIF2B	AURKB
KIF2B	KNL1
OFD1	PPP2R3C
OFD1	AURKB
HIST1H4E	KNL1
HIST1H4E	SF1
SF1	RAE1
KNL1	AURKB
ETS1	RAE1
ETS1	RGL2
AURKB	RAE1
TCF3	RGL2
