#tail	head
FGFR1	ALB
FGFR1	RAB7A
FGFR1	EYA4
HMGCR	RELA
NTRK1	SRPK1
NTRK1	HAUS6
NTRK1	DDX17
NTRK1	PLK1
NTRK1	CSNK1E
NTRK1	SRC
NTRK1	HSD17B10
NTRK1	LRRC49
NTRK1	RELA
NTRK1	EIF3I
IAPP	ALB
HSD17B10	OBSL1
SAT2	SOAT1
SAT2	ACSL4
CEP83	PLK1
CEP83	CSNK1E
CEP83	HAUS6
CYLD	SNRPA1
CYLD	ALB
CYLD	PLK1
HAUS6	PCM1
TUBA3C	MAP3K14
HBA2	OBSL1
HBA2	ALB
MYO5B	ELOVL1
MYO5B	SOAT1
MYO5B	SMAD3
GSR	ALB
GSR	RELA
RNF4	SUMO3
RNF4	PRPF4B
RNF4	ZNF280C
SRC	NCBP1
SRC	EIF3I
SRC	DDX17
SOAT1	ALPP
SOAT1	EYA4
SOAT1	SLC27A2
MAP3K14	TNFSF12
MAP3K14	RELA
PRPF4B	SNRPA1
PRPF4B	SNRPB
PRPF4B	DDX17
UBXN1	ALPP
NCBP1	ERCC3
NCBP1	CD2BP2
NCBP1	SNRPB
TNFSF12	PSMA4
PSMA4	RAD23A
SNRPA1	OBSL1
SNRPA1	DDX17
SUMO3	ERCC3
EVI5	PLK1
CYP1A1	ALPP
CYP1A1	AOX1
CYP1A1	RELA
CD2BP2	OBSL1
CD2BP2	SNRPB
CD2BP2	DDX17
BIRC5	PLK1
BIRC5	OBSL1
BIRC5	RELA
PLK1	MKS1
PLK1	PCM1
PLK1	DDX17
SLC27A2	ELOVL1
CROT	QTRT2
CROT	AHSG
CROT	ACSBG2
ABCG1	ACSL4
CSNK1E	RELA
CSNK1E	PCM1
NFE2L2	RELA
NFE2L2	DDX17
AHSG	ALB
AHSG	SMAD3
AHSG	QTRT2
SNRPB	OBSL1
SNRPB	DDX17
ACOT6	ACSBG2
EIF3I	CD81
RELA	MKS1
RELA	ALB
ALPP	ACSBG2
OBSL1	QTRT2
OBSL1	ALB
DDX17	CD81
QTRT2	ALB
