#tail	head
MPRIP	SEPT7
MPRIP	SRC
MPRIP	GRB2
MPRIP	SEH1L
MPRIP	SGTA
MPRIP	STON2
MPRIP	ARNT
UBQLN4	MTNR1B
UBQLN4	USP34
UBQLN4	UBC
UBQLN4	TFDP1
GTF2A1	ZNF580
GTF2A1	MANEAL
GTF2A1	XPO1
GTF2A1	AXL
GTF2A1	SMARCD1
ADCY6	GNB1
ADCY6	PDE7B
TFDP1	NUFIP2
TFDP1	CASP7
TFDP1	ZMYM2
TFDP1	RBBP7
TFDP1	C1orf43
TFDP1	GNB1
TFDP1	PRPF38A
TFDP1	VDAC2
TFDP1	PPM1J
TFDP1	SMAD4
TFDP1	PCDH7
ETS2	SRC
ETS2	MRPL14
ETS2	PRG4
ETS2	VDAC2
ETS2	XPO1
ETS2	PCDH7
ETS2	PITX2
ETS2	RBBP7
ETS2	NUFIP2
ETS2	MRPL24
PPIL4	XPO1
PPIL4	PRPF38A
PPIL4	NAGK
SLC39A8	ARNT
SLC39A8	MDM4
SLC39A8	DCD
SLC39A8	CASP7
SLC39A8	C1orf43
CMC1	MRPL48
CMC1	COX5A
CMC1	COX16
SEPT7	SRC
SEPT7	NAGK
SEPT7	ACTN4
SEPT7	SGTA
SEPT7	PSMC5
SEPT7	XPO1
SEPT7	STON2
SEPT7	NUFIP2
SEPT7	GNB1
SEPT7	SEH1L
PTH	GNB1
PTH	CASP7
PTH	RYR1
SMARCD1	SMAD4
SMARCD1	ABI1
SMARCD1	NFATC1
SMARCD1	RBBP7
SMARCD1	PACSIN3
SMARCD1	GRB2
SMARCD1	MTNR1B
SMARCD1	PPM1J
MRPL48	MTRF1L
MRPL48	MRPL24
MRPL48	MRPS24
MRPL48	MRPS15
MRPL48	MRPL16
MRPL48	MRPS2
MRPL48	MRPL2
MRPL48	MRPL57
MRPL48	MRPL14
MRPL24	MRPS2
MRPL24	MRPL57
MRPL24	MRPS24
MRPL24	MTRF1L
MRPL24	ELF1
MRPL24	MRPL14
MRPL24	MRPS15
MRPL24	MRPL16
MRPL24	MRPL2
SALL4	RBBP7
SALL4	NANOG
SALL4	SMAD4
