#tail	head
KCNJ6	APP
KCNJ6	GNB5
KCNJ6	GNAO1
PRKDC	HIF1A
PRKDC	TIAM2
PRKDC	RARA
PRKDC	NANS
PRKDC	CHEK2
RING1	APP
RING1	SUMO1
RING1	NFKBID
RING1	HIST1H2BJ
KIT	PIK3R2
KIT	APP
KIT	GNB5
KIT	DUSP22
KIT	RHOA
KIT	GSTP1
KIT	SLC2A1
KIT	FGF2
EPHA4	RHOA
EPHA4	DUSP22
DUSP22	INPP5A
DUSP22	GNAO1
GSTP1	NANS
GSTP1	CYBB
GSTP1	AGT
GSTP1	RARA
GSTP1	CDK1
GSTP1	NCOA2
GSTP1	SUMO1
GSTP1	FGF2
GSTP1	PRNP
GSTP1	APP
GSTP1	GART
IL1A	AGT
IL1A	FZD2
IL1A	PRNP
IL1A	FGF2
IL1A	HIF1A
IL1A	APP
FGF2	RHOA
FGF2	PIK3R2
FGF2	HIF1A
FGF2	APP
FGF2	PRNP
FGF2	GNB5
FGF2	FGF11
FGF2	CYBB
FGF2	AGT
FGF2	FZD2
GNB5	RHOA
GNB5	FZD2
GNB5	PIK3R2
GNB5	APP
GNB5	INPP5A
GNB5	AGT
GNB5	GNAO1
C12orf66	NFKBID
C12orf66	HIF1A
SLC2A1	RARA
SLC2A1	APP
SLC2A1	PRNP
SLC2A1	CDK1
SLC2A1	SUMO1
SLC2A1	HIF1A
SLC2A1	GART
SLC2A1	NCOA2
SLC2A1	NANS
FGF11	SLC9A6
FGF11	SLC9A9
FGF11	HIF1A
FGF11	STAC3
FGF11	FZD2
FGF11	RPL9P8
SUMO1	CHEK2
SUMO1	HIF1A
SUMO1	HIST1H2BJ
SUMO1	NCOA2
SUMO1	RARA
RARA	RPL9P8
RARA	HIST1H2BJ
RARA	NCOA2
RARA	APP
CYBB	APP
CYBB	AGT
CYBB	HIF1A
CYBB	PRNP
SLC9A6	NCOA2
NANS	PDGFRL
NANS	HIF1A
HIF1A	APP
HIF1A	NCOA2
HIF1A	PRNP
HIF1A	AGT
HIF1A	CDK1
FZD2	AGT
FZD2	GNAO1
INPP5A	GNAO1
INPP5A	PIK3R2
INPP5A	PPIA
PDGFRL	PIK3R2
NCOA2	TIAM2
NCOA2	AGT
NCOA2	SLC9A9
GART	PPIA
APP	PIK3R2
APP	AGT
APP	PRNP
APP	PPIA
APP	GNAO1
APP	CHEK2
APP	CDK1
PRNP	AGT
AGT	CDK1
AGT	GNAO1
AGT	CHEK2
AGT	RHOA
CDK1	HIST1H2BJ
RPL9P8	STAC3
RPL9P8	SREK1IP1
TIAM2	RHOA
CHEK2	HIST1H2BJ
PIK3R2	RHOA
SREK1IP1	STAC3
RHOA	GNAO1
