#tail	head
CACNA2D2	SLC24A5
CACNA2D2	CXCL8
CACNA2D2	MYL9
CACNA2D2	TNF
CACNA2D2	GNB5
ZC3H11A	EIF4A3
TNF	CCL13
TNF	MAPK8
TNF	KRT9
RPS27A	DNAJC2
RPS27A	RPL32
RPS27A	EPS15L1
RPS27A	LAT
DLG3	ATP1A1
DLG3	PRKCB
SREBF1	MAPK8
SREBF1	APOA2
CHRM1	STIM1
ATF3	KLF9
ATF3	PPP2R2A
RPL22L1	RPS23
RPL22L1	ETF1
RPL22L1	PPP2R1A
RPL22L1	RPS27L
STUB1	SEC23B
ATP1A1	KCNJ10
FGF12	SLC24A5
STIM1	SHKBP1
STIM1	ESR2
PRKCD	FGR
PRKCD	LAT
PYGL	GRIN1
PYGL	PTPN18
FOXO1	XPO1
SEC23B	MYO6
SEC23B	EIF3H
SEC23B	XPO1
SMUG1	CYSRT1
CEP152	PPP2R1A
TRIM25	RPS23
TRIM25	SHKBP1
TRIM25	SFN
TRIM25	GGCX
GNB5	LAT
GNB5	GPR37L1
EIF4A3	HAUS1
EIF4A3	PPP2R1A
SFN	CXCL8
SFN	PPP2R1A
SFN	MAP2K1
SFN	ESR2
ESR2	ETF1
ESR2	VDR
NRGN	VDR
HPX	LAT
VDR	SHKBP1
VDR	FGR
HIST1H4F	CXCL8
CCL13	CXCL8
PPP2R2A	PPP2R1A
RPS23	EIF3H
RPS23	TCOF1
RPS23	ETF1
RPS23	MAP2K1
RPS23	DHX9
CYSRT1	VENTX
NAP1L1	SAFB
NAP1L1	TCOF1
DNAJC2	MYO6
DNAJC2	FKBP2
LAT	KRT9
LAT	PRKCB
INSIG2	VMA21
PTPN18	ABL2
EIF3H	SAFB
PRPF8	PPIH
CXCL8	PPARG
CXCL8	FGR
MAPK8	MAP2K1
TMOD2	DHX9
SLC24A5	ASIC4
SLC24A5	KCNJ6
MAT2A	INMT
PTPMT1	FGR
DHX9	PPIH
SAFB	SHKBP1
PPP2R1A	MAP2K1
PPP2R1A	HAUS1
KMT5B	INMT
NDUFA7	COQ3
