#tail	head
CTNND2	MYOG
CTNND2	PCDHA7
CTNND2	PCDHA4
GARS	AMPD1
GARS	TAF1
EBF2	RHOG
EBF2	PLEKHG2
EBF2	ADAMTS4
EBF2	LRP1
EBF2	EGR1
EBF2	THBS3
EBF2	FBXL19
EBF2	CEBPA
EBF2	MYOG
PSMF1	TNKS2
PSMF1	SEM1
PSMF1	AXIN1
PSMF1	TAF1
KIAA0232	FOXD4L6
KIAA0232	ADAMTS4
RPL36AL	RPL18
RPL36AL	RPS14
RPL36AL	RPS13
RPL36AL	RSBN1
LRP1	MMP15
LRP1	SERPINA1
LRP1	EGFR
LRP1	TNKS2
LRP1	NFE2L2
FAM207A	MME
FAM207A	FOXQ1
UBE2O	RPL18
UBE2O	MYLIP
UBE2O	RNF217
UBE2O	FBXL19
UBE2O	LRR1
UBE2O	CEBPA
UBE2O	CCNF
UBE2O	MYOD1
UBE2E2	XIAP
UBE2E2	HSPA1B
UBE2E2	NFE2L2
UBE2E2	RNF217
UBE2E2	FBXL19
UBE2E2	CASP3
UBE2E2	MYLIP
UBE2E2	CEBPA
UBE2E2	LRR1
UBE2E2	CCNF
SERPINA1	MCOLN1
SERPINA1	ADAMTS4
SERPINA1	HSPA1B
SERPINA1	CASP3
SERPINA1	SLC30A1
RPS14	RPS13
RPS14	ITGA4
RPS14	RPL18
RPS14	BRIX1
RPS14	FUS
RPS14	WDR46
RPS14	NOL6
PTH	GNG3
PTH	GNB5
PTH	NOTCH1
PTH	NFE2L2
PTH	CASP3
PTH	FUS
SLC30A1	IGFALS
SLC30A1	NOTCH1
SLC30A1	HSPA1B
SLC30A1	CASP3
SLC30A1	CTDSPL
TNKS2	SEM1
TNKS2	MYOD1
TNKS2	AXIN1
WARS	CALU
WARS	AMPD1
PCDHA7	EGFR
PCDHA7	PCDHA4
MYOG	FTL
MYOG	NSMCE1
XIAP	PHB2
XIAP	UBE2I
XIAP	ADAMTS4
XIAP	CHEK1
XIAP	EGFR
XIAP	NOTCH1
XIAP	CASP3
MME	KAT2B
MME	CEBPA
MME	HSPA1B
MME	RPL18
MME	RPS13
KAT2B	NOTCH1
KAT2B	TAF1
KAT2B	EGR1
KAT2B	MYOD1
KAT2B	FBXL19
KAT2B	NFE2L2
NFE2L2	CASP3
NFE2L2	CEBPA
NFE2L2	FTL
CEBPA	NOTCH1
CEBPA	EGFR
CEBPA	MYLIP
NOTCH1	CCT6A
NOTCH1	MCOLN1
NOTCH1	EGFR
NOTCH1	HSPA1B
NOTCH1	MYOD1
NOTCH1	AXIN1
NOTCH1	CTDSPL
CHEK1	TAF1
CHEK1	FANCE
CHEK1	FUS
CHEK1	NELFA
CCNF	UBE2B
CCNF	AMPD1
PHB2	MYOD1
PHB2	ITGA4
PHB2	TAF1
FTL	MCOLN1
FTL	HFE
FTL	CASP3
EML5	MYOD1
EML5	EGR1
NPBWR2	KRTAP10-3
NPBWR2	GPSM1
NPBWR2	GNG3
NPBWR2	GNB5
CALU	TAF1
CALU	EGFR
CALU	UBE2I
CALU	EGR1
PAF1	UBE2B
PAF1	NELFA
PAF1	MYLIP
AMPD1	LRR1
AMPD1	RNF217
AMPD1	MYLIP
AMPD1	FBXL19
CCT6A	FUS
CCT6A	ITGA4
CCT6A	GNB5
CCT6A	PPP2R2D
RPL18	RPS13
RPL18	TAF1
RPL18	ITGA4
RPL18	BRIX1
RPL18	FUS
CTDSPL	EGFR
GNG3	TAS2R46
GNG3	EGFR
GNG3	GPSM1
GNG3	DAGLB
GNG3	RHOG
GNG3	GNB5
GNG3	IGHV3-9
SEM1	UBE2I
SEM1	AXIN1
SEM1	TAF1
BRIX1	RPS13
BRIX1	WDR46
HSPA1B	EGFR
HSPA1B	ITGA4
HSPA1B	CASP3
HSPA1B	IGFALS
HSPA1B	MCOLN1
IGFALS	MCOLN1
EGR1	CASP3
EGR1	MYOD1
EGR1	RHOG
EGR1	PLEKHG2
EGR1	FUS
GNB5	TAS2R46
GNB5	DAGLB
GNB5	EGFR
GNB5	GPSM1
GNB5	RHOG
GNB5	IGHV3-9
PPP2R2D	FOXD4L6
RSBN1	MYOD1
RSBN1	WDR46
RSBN1	NOL6
AXIN1	KRTAP10-3
HFE	CASP3
FOXQ1	WDR46
MYOD1	THBS3
MYOD1	MMP15
RPS13	ITGA4
RPS13	NOL6
RPS13	WDR46
RPS13	TAF1
UBE2B	MYLIP
UBE2B	RNF217
UBE2B	FBXL19
UBE2B	LRR1
DAGLB	IGHV3-9
ITGA4	FUS
TAS2R46	GPSM1
WDR46	NOL6
WDR46	TAF1
NOL6	UBE2I
NOL6	EGFR
EGFR	FUS
EGFR	PCDHA4
EGFR	IGHV3-9
EGFR	CASP3
FUS	FANCM
FUS	CASP3
FUS	UBE2I
CASP3	MCOLN1
UBE2I	TAF1
UBE2I	NSMCE1
UBE2I	FANCM
IGHV3-9	RHOG
FANCM	FANCE
RHOG	PLEKHG2
MMP15	TAF1
