#tail	head
USP9X	NOG
USP9X	SMAD3
USP9X	JUN
USP9X	SMAD4
USP9X	SMARCA4
USP9X	RELA
USP9X	USP7
USP9X	MAP3K5
SHARPIN	PSMB3
SHARPIN	ITGAL
SHARPIN	MKRN4P
GDF9	CDK2
GDF9	SMAD3
GDF9	BLOC1S1
GDF9	JUN
GDF9	FOS
GDF9	RELA
GDF9	FZD3
PLEKHA2	CLTB
PLEKHA2	GIPC3
PLEKHA2	ITSN1
PLEKHA2	NOG
PLEKHA2	HGS
RNF19B	SMAD3
RNF19B	FAM91A1
RNF19B	DIRAS3
ZMYM2	FGFR3
ZMYM2	PAX3
ZMYM2	MAZ
ZMYM2	SMAD4
ZMYM2	NOG
ZMYM2	PCBP1
ZMYM2	SMAD3
ZMYM2	SRC
ZMYM2	JUN
NOG	AP3M2
NOG	SMARCA4
NOG	DIRAS3
NOG	DSC3
NOG	ALDH1A3
NOG	FZD3
NOG	AES
NOG	EFEMP1
NOG	TEAD1
NOG	MTUS1
NOG	RELA
NOG	SHC3
NOG	PAX3
NOG	KDM4C
NOG	PKP2
NOG	CLTB
NOG	TBP
NOG	CDK2
NOG	SMAD4
NOG	JUN
NOG	ACTN3
NOG	COL4A1
NOG	FGFR3
NOG	ITGA8
NOG	ITGB6
NOG	FOS
NOG	APC
NOG	MAP3K5
NOG	LAMC2
NOG	ANKHD1
NOG	MEIS1
NOG	ENOX1
NOG	SRC
NOG	NELL2
NOG	MECOM
AKT1S1	DYRK3
AKT1S1	JUN
AKT1S1	RELA
ANAPC4	CDK2
ANAPC4	PSMB3
GORASP2	AES
GORASP2	CDK2
GORASP2	DYRK3
GORASP2	ENOX1
MECOM	FAM91A1
MECOM	ENOX1
MECOM	FOS
MECOM	AP3M2
MECOM	RELA
MECOM	AHCY
MECOM	SMAD4
MECOM	SMAD3
MECOM	MTUS1
MECOM	MAZ
MECOM	JUN
MECOM	STOML2
MECOM	ITGA8
PAX3	NELL2
PAX3	SHC3
PAX3	ANKHD1
PAX3	TBP
PAX3	MEIS1
PAX3	SMAD3
PAX3	ALDH1A3
PAX3	SRC
ITGB6	SHC3
ITGB6	MEIS1
ITGB6	AGRN
ITGB6	SRC
ITGB6	ACTG1
ITGB6	LAMA1
ITGB6	ACTB
ITGB6	COL4A1
ITGB6	ITGA8
ITGB6	ITGAL
ITGB6	LAMC2
ITGB6	ITGB4
ITGB6	COL16A1
APC	SRC
APC	SPTBN1
APC	USP7
APC	DIRAS3
APC	HGS
APC	CDK2
APC	PKP2
APC	PSMB3
BLOC1S1	AP3M2
BLOC1S1	JUN
STOML2	MTUS1
STOML2	PCBP1
STOML2	AHCY
STOML2	ACTG1
STOML2	CLTB
STOML2	SRC
STOML2	JUN
STOML2	ACTB
STOML2	ITGAL
STOML2	USP7
STOML2	FBXO6
STOML2	SPTBN1
CLTB	ACTG1
CLTB	SRC
CLTB	SPTBN1
CLTB	ITSN1
CLTB	ACTB
CLTB	HGS
CLTB	AHCY
GIPC3	FZD3
LAMC2	SMAD3
LAMC2	ACTB
