#tail	head
IGHV3-23	IGLV6-57
IGHV3-23	PIK3R5
IGHV3-23	FGF23
IGHV3-23	FGF22
IGHV3-23	ERBB4
HNRNPK	FN1
HNRNPK	SEC23A
HNRNPK	PAX4
HNRNPK	PTBP1
ELP2	PAX4
ELP2	CIAO1
ELP2	DLD
GUCA1C	GNAT1
GUCA1C	MYL12B
CREB1	PRR20D
CREB1	PSENEN
CREB1	ERBB4
TFAP4	RXRG
TFAP4	VDR
TFAP4	PAX4
TFAP4	DLG2
TFAP4	NR5A1
FGF23	IGLV6-57
FGF23	PIK3R5
FGF23	FGF22
FGF23	ERBB4
FGF23	VDR
ABCD1	BBOX1
ABCD1	PAX4
ABCD1	DLD
ABCD1	SUCLA2
ABCD1	HSF1
ACSM1	SUCLA2
ACSM1	DLD
SELENOP	MCOLN1
SELENOP	VDR
SELENOP	NOG
SELENOP	SLC30A1
SELENOP	INS
SELENOP	HSF1
MS4A1	CD82
MS4A1	PAX4
DLD	FN1
DLD	PTBP1
DLD	SUCLA2
DLD	SEC23A
FN1	INS
FN1	PTBP1
FN1	NOG
FN1	RPLP0
FN1	MYL12B
FN1	SLC30A1
FN1	KRT5
FN1	MCOLN1
INS	MCOLN1
INS	PSENEN
INS	RPLP0
INS	SLC30A1
INS	CD82
INS	VDR
INS	SUCLA2
INS	SRPK1
KRT5	SLC30A1
KRT5	VDR
KRT5	MCOLN1
CHRM2	PIK3R5
CHRM2	GNAT1
CHRM2	AP2S1
MYL12B	MCOLN1
MYL12B	DLG2
MYL12B	NOG
MYL12B	SEC23A
SEC23A	PTBP1
SEC23A	SUCLA2
SEC23A	RPLP0
SEC23A	CIAO1
AP2S1	PIK3R5
VDR	RXRG
VDR	NOG
VDR	HSF1
VDR	SRPK1
DLG2	PAX4
DLG2	ERBB4
PTBP1	NOG
IGLV6-57	ERBB4
IGLV6-57	PIK3R5
IGLV6-57	FGF22
MMAA	NOG
MMAA	SUCLA2
SRPK1	RPLP0
SRPK1	CIAO1
SRPK1	MBNL3
HSF1	MCOLN1
HSF1	PSENEN
HSF1	SLC30A1
ERBB4	PIK3R5
ERBB4	PSENEN
ERBB4	FGF22
SLC30A1	NOG
BBOX1	SUCLA2
PRR20D	MBNL3
NOG	MBNL3
NOG	PIK3R5
NOG	CD82
FGF22	PIK3R5
CIAO1	PAX4
PAX4	MBNL3
PAX4	NR5A1
