#tail	head
DCUN1D3	FBXO32
DCUN1D3	SKP1
DCUN1D3	SEC23B
DCUN1D3	COPS8
DCUN1D3	SPINT1
DCUN1D3	LEF1
DCUN1D3	CTTN
DCUN1D3	RSPRY1
DCUN1D3	FBXO15
DCUN1D3	COMMD3
DCUN1D3	FBXL22
ALDOC	TUBA8
ALDOC	PFKP
ALDOC	CDK2
TFPT	ACTB
TFPT	PKN3
TFPT	COPS8
TFPT	MAX
TFPT	RPRD1A
ACTA1	SMARCA4
ACTA1	ARPC2
ACTA1	VAV1
ACTA1	PCDHGB1
ACTA1	ENAH
ACTA1	EGFR
ACTA1	ACTB
ACTA1	CTTN
ACTA1	CDK2
ACTA1	CDH4
ACTA1	ABL1
ACTA1	PTPN1
ACTA1	PCDHGA11
ACTA1	MORF4L1
ACTA1	PARVA
ACTA1	JUP
ACTA1	RELA
LUC7L	SMPX
LUC7L	LEF1
LUC7L	LARP1
COPS8	SKP1
COPS8	FBXL22
COPS8	DDA1
COPS8	FBXO32
COPS8	DCAF10
COPS8	FBXO15
COPS8	COMMD3
COPS8	ACTB
EML4	LEF1
EML4	CTTN
EML4	RSPRY1
EML4	SKP1
EML4	SEC23B
EML4	SPINT1
MAX	PKN3
MAX	RSPRY1
MAX	CDK2
MAX	PTPN1
MAX	RPRD1A
MAX	MORF4L1
MAX	HNRNPDL
MAX	SKP1
MAX	RELB
MAX	COMMD3
MAX	UBE2G2
MAX	AIFM1
MAX	H2AFX
MAX	HMOX1
MAX	HNRNPU
MAX	IGF2BP1
MAX	LEF1
MAX	TRIM25
MAX	PFKP
MAX	UBR5
PRKAA1	RELA
PRKAA1	ABCC2
PRKAA1	EGFR
PRKAA1	HMOX1
PRKAA1	SIRT2
PRKAA1	FN1
PRKAA1	ATP6V1B2
PRKAA1	CTTN
PRKAA1	DDA1
PRKAA1	TP73
ABL1	SUB1
ABL1	CDK2
ABL1	VAV1
ABL1	TP73
ABL1	EGFR
ABL1	PTPN1
ABL1	RELA
ABL1	TRIM25
ABL1	ENAH
ABL1	CTTN
ABL1	LEF1
ABL1	ITGB2
ABL1	CDH4
ABL1	ABCC2
RPRD1A	EGFR
RPRD1A	PITHD1
RPRD1A	PKN3
GNL2	HNRNPU
GNL2	TRIM25
HNRNPU	RELB
HNRNPU	CDK2
HNRNPU	TRIM25
HNRNPU	HNRNPDL
HNRNPU	IGF2BP1
HNRNPU	ACTB
HNRNPU	UBR5
HNRNPU	PKN3
HNRNPU	PTPN1
HNRNPU	FN1
HNRNPU	LARP1
HNRNPU	MORF4L1
HNRNPU	RELA
TRIM41	UBE2G2
TRIM41	NT5C1B
TRIM41	TUBA8
TRIM41	MORF4L1
NDUFS7	TRIM25
NDUFS7	PFKP
NDUFS7	NDUFA9
RELB	XPNPEP3
RELB	SMARCA4
RELB	COMMD3
RELB	SKP1
RELB	RELA
H2AFX	SMARCA4
H2AFX	AIFM1
H2AFX	ACTB
H2AFX	EGFR
H2AFX	LEF1
H2AFX	MORF4L1
H2AFX	HNRNPDL
PITHD1	FMR1NB
JUP	TRIM25
JUP	CDH4
JUP	ATP6V1B2
JUP	LEF1
JUP	ABCC2
JUP	ITGB7
JUP	CDK2
JUP	RSPRY1
JUP	CTTN
JUP	BIRC3
JUP	SEC23B
JUP	SLC39A13
JUP	SPINT1
JUP	EGFR
JUP	ACTB
WIPF3	ARPC2
WIPF3	ACTB
