#tail	head
HRC	STIM1
HRC	TAC1
AKR1A1	CES2
AKR1A1	ARFIP1
AKR1A1	ATP7A
AKR1A1	MT2A
RPS2	SLC25A5
RPS2	MT2A
RPS2	TRIM25
RPS2	MOV10
RPS2	TCOF1
RPS2	ATP6V0D1
RPS2	ATP7A
RPS2	YWHAG
GCHFR	AQP11
GCHFR	SPINK2
GCHFR	MOV10
UBE2G1	ASB3
UBE2G1	ANAPC11
UBE2G1	TRIM25
ERF	MAPK15
ERF	ASB3
ERF	IL13RA2
DCTN4	KIF2A
DCTN4	TRIM25
DCTN4	UQCRH
DCTN4	KIF4A
MAPK15	MAPKAPK2
MAPK15	SRC
PTPRF	STIM1
PTPRF	TRIM25
PTPRF	HIST1H4C
PTPRF	IL13RA2
PTPRF	SRC
PTPRF	MT2A
PTPRF	TRPC1
IRF1	YWHAG
IRF1	CES2
IRF1	SKAP1
IRF1	PSMA3
IRF1	MOV10
IRF1	ATP6V0D1
IRF1	HSPA1B
UQCRH	ATP6V0D1
ATP6V0D1	SRC
ATP6V0D1	SLC25A5
ATP6V0D1	AQP11
ATP6V0D1	ATP6V0A1
UCKL1	SKAP1
UCKL1	IL13RA2
UCKL1	LAMP3
ANAPC11	TRIM25
ANAPC11	PSMA3
HLA-DRB5	HLA-DRB4
HLA-DRB5	AP1B1
HLA-DRB5	KIF2A
HLA-DRB5	KIF4A
TH	MAPKAPK2
TH	YWHAG
MAPKAPK2	MOV10
MAPKAPK2	HSPA1B
ATP2A3	TRPC1
ATP2A3	CACNA2D3
ATP2A3	STIM1
ATP2A3	SLC8B1
ATP2A3	P2RX1
CACNA2D3	SLC8B1
CACNA2D3	TAC1
CACNA2D3	TCOF1
CACNA2D3	STIM1
AQP11	ATP6V0A1
AP1B1	HLA-DRB4
AP1B1	TRIM25
AP1B1	SRC
PSMA3	SLC25A5
PSMA3	TRIM25
SRC	HSPA1B
SRC	HIST1H4C
SRC	TCOF1
SRC	PIK3R2
SRC	YWHAG
SRC	KIAA1211
SRC	ATP6V0A1
SRC	MOV10
SRC	SKAP1
TAC1	STIM1
TAC1	ATP7A
TAC1	TRPC1
TAC1	MT2A
STIM1	KIAA1211
STIM1	TRPC1
STIM1	SLC8B1
STIM1	KIF2A
TRPC1	SLC8B1
TRPC1	KIF2A
TRPC1	KIAA1211
ARFIP1	IDE
ARFIP1	HIST1H4C
TCOF1	TRIM25
TCOF1	SLC25A5
YWHAG	HSPA1B
YWHAG	TRIM25
IDE	SPINK2
HLA-DRB4	KIF2A
HLA-DRB4	KIF4A
HIST1H4C	TRIM25
HIST1H4C	SLC25A5
HIST1H4C	ACOT7
ARL10	LAMP3
ARL10	P2RX1
P2RX1	SLC8B1
SLC25A5	ACOT7
SLC25A5	ASB3
SLC25A5	HSPA1B
SLC25A5	TRIM25
SLC25A5	ATP6V0A1
CES2	ACOT7
CES2	ATP7A
KIAA1211	MT2A
MOV10	PIK3R2
MOV10	HSPA1B
MOV10	KIF4A
MOV10	RELT
MOV10	TRIM25
ACOT7	RELT
PIK3R2	HSPA1B
PIK3R2	SKAP1
PIK3R2	TRIM25
KIF2A	MT2A
HSPA1B	MT2A
HSPA1B	ATP7A
HSPA1B	TRIM25
TRIM25	SLC8B1
ATP7A	MT2A
ATP7A	LAMP3
