#tail	head
TMEM203	CD3G
TMEM203	TMEM86B
TBX19	NR3C1
TBX19	NR3C2
TRIM54	USP33
TRIM54	NR3C1
TRIM54	LMO1
TRIM54	BYSL
PFAS	EPRS
PFAS	DNAJC7
PFAS	SHMT2
SHMT2	NOTCH2NLA
SHMT2	DYNLL1
SHMT2	SMARCC2
HCAR2	GNG10
HCAR2	GNGT2
HCAR2	SP1
HCAR2	NCOA3
PEPD	SREBF1
PEPD	SP1
PEPD	MAZ
PEPD	SPP1
EPRS	NEDD4
EPRS	STOML2
MAZ	SDC1
MAZ	SP1
MAZ	NCOA3
MAZ	GNGT2
MAZ	PPT2
MAZ	SYT4
MAZ	RELL2
MAZ	HNRNPD
MAZ	NPDC1
MAZ	CDH2
CGA	SP1
CGA	GNG10
CGA	MMP7
CGA	NR3C2
CGA	NR3C1
CGA	BTRC
CGA	HSF2
CGA	GNGT2
CGA	NCOA3
CGA	C2CD3
EML5	BTRC
EML5	DNAJC7
EML5	HNRNPD
SPP1	MMP7
TAAR5	GNGT2
TAAR5	GNG10
HAUS4	CEP41
HAUS4	DYNLL1
HAUS4	NR3C1
HAUS4	C2CD3
NR3C2	NR3C1
NR3C2	DYNLL1
NR3C2	DNAJC7
STOML2	TIMM50
STOML2	DBN1
STOML2	HNRNPD
PSMD4	HNRNPD
PSMD4	SMURF2
PSMD4	BTRC
PSMD4	NEDD4
LMO1	AES
LMO1	BYSL
DYNLL1	CEP41
DYNLL1	NR3C1
DYNLL1	C2CD3
DYNLL1	HNRNPD
DYNLL1	SP1
CGRRF1	USP33
CGRRF1	RHBDD1
SREBF1	NOTCH2NLA
SREBF1	SP1
SREBF1	SDF2
NR3C1	SF3A1
NR3C1	SMARCC2
NR3C1	SDC1
NR3C1	MMP7
NR3C1	NCOA3
NR3C1	CD3G
NR3C1	DNAJC7
NR3C1	NEDD4
NR3C1	CDH2
HSF2	BPIFB1
HSF2	PPT2
DMAC1	HNRNPD
ARHGAP32	AES
ARHGAP32	HNRNPD
ARHGAP32	CDH2
CDH2	DBN1
CDH2	PPT2
CDH2	SP1
BTRC	DBN1
BTRC	USP33
BTRC	HNRNPD
BTRC	SMURF2
BTRC	SP1
BTRC	NEDD4
BPIFB1	TIMM50
RHBDD1	TMEM86B
STX2	SYT4
STX2	ZFPL1
DBN1	SP1
SMARCC2	NCOA3
SMARCC2	SP1
SMARCC2	SF3A1
SDF2	SP1
SDF2	HNRNPD
WNT10A	GNG10
WNT10A	SP1
WNT10A	SDC1
ZNF286A	BYSL
ZNF286A	HNRNPD
NCOA3	CD3G
NCOA3	HNRNPD
NCOA3	SP1
VASN	NOTCH2NLA
VASN	SF3A1
NOTCH2NLA	NPDC1
NOTCH2NLA	AES
ATG2A	DNAJC7
BYSL	AES
CD3G	GNGT2
CD3G	GNG10
SP1	RELL2
SP1	DNAJC7
SP1	SF3A1
SP1	SDC1
SP1	NPDC1
SP1	HNRNPD
SP1	CEP41
GLIS3	NEDD4
GLIS3	SMURF2
C2CD3	CEP41
HNRNPD	SF3A1
HNRNPD	DNAJC7
MMP7	SDC1
NEDD4	SMURF2
ZFPL1	RELL2
GNG10	GNGT2
