#tail	head
USHBP1	GEM
USHBP1	MED11
ALDH6A1	LAMP2
ALDH6A1	SLC35G3
ALDH6A1	MAX
ALDH6A1	COASY
ALDH6A1	SUCLG2
VSX1	ETS2
VSX1	SUCLG2
VSX1	IMPG2
VSX1	ARHGDIB
TMEM179B	CTXN3
TMEM179B	GUCA2A
TMEM179B	STX8
BSG	NFKB1
BSG	MAX
BSG	PSENEN
MCMDC2	FOXO4
FOXO4	RAB10
FOXO4	PIN1
FOXO4	KDM2A
FOXO4	ETS2
FOXO4	MAF
FOXO4	NCOA6
FOXO4	GTF2A1
FOXO4	MED27
FOXO4	STAG2
FOXO4	CCND1
FOXO4	USF1
FOXO4	RTN1
RAB7A	ELK1
RAB7A	RAB10
TNK2	DUSP9
TNK2	GSTT1
NAPG	LMNA
NAPG	RPN1
NAPG	RPL5
EXOC5	RAB10
SLC35G3	COASY
SLC35G3	ACOT7
SLC35G3	SUCLG2
LMNA	HIST1H3D
LMNA	HIST1H2BE
LMNA	CASP1
LMNA	RPN1
LMNA	ACTG2
LMNA	STX8
LMNA	GTF2A1
LMNA	RPL5
LMNA	ACOT7
TXNRD2	NCOA6
TXNRD2	RDX
NCOA6	HIST1H3D
NCOA6	GTF2A1
NCOA6	HIST1H2BE
NCOA6	NFKB1
BEX1	KRT31
ETS2	RAB10
ETS2	BPIFB1
ETS2	ARHGDIB
ETS2	MED14
ETS2	ARHGAP12
PRKCD	CABIN1
PRKCD	DAB2
PRKCD	CACNG1
ACTG2	RPL5
ACTG2	CACNG1
ACTG2	RPL35
BPIFB1	MLLT1
BPIFB1	ARHGAP12
RTN1	DRD2
PLIN1	MED27
PLIN1	MED11
PLIN1	MED14
U2SURP	SNRPA1
U2SURP	CUL1
CCNC	MED14
GTF2A1	CCND1
GTF2A1	MAF
GTF2A1	STAG2
GTF2A1	MAX
GTF2A1	ELK1
GTF2A1	RDX
UQCRC2	RAB10
UQCRC2	HDAC5
DUSP9	TEK
DUSP9	EPHB2
KDM2A	HIST1H3D
KDM2A	STAG2
USF1	EME1
USF1	MAX
USF1	REPIN1
GEM	REPIN1
ELK1	MED14
ELK1	RAB2A
GSTT1	CASP1
COASY	SUCLG2
EP400	ING3
RPL35	RPL5
RPL35	MAX
PIN1	CCND1
DAB2	ATXN1L
RPL5	RPN1
RPL5	HIST1H3D
HIST1H3D	HIST1H2BE
HIST1H3D	STAG2
HIST1H3D	CCND1
HIST1H3D	MED14
NFKB1	HDAC5
NFKB1	SORT1
PSENEN	SORT1
PSENEN	EPHB2
HDAC5	MAX
DRD2	BCAP31
RAB2A	RPN1
RAB2A	SUCLG2
SNRPA1	ING3
ASPH	STX8
STX8	MFF
CCND1	HIST1H2BE
CCND1	CUL1
CASP1	MAF
MED11	MED27
INTS12	C16orf72
MFF	CTXN3
SUCLG2	ACOT7
MAX	HIST1H2BE
MAX	ING3
MAX	EME1
CCDC59	HIST1H2BE
CCDC59	URB1
STAG2	HIST1H2BE
PTPN7	EPHB2
PTPN7	TEK
PTPN7	MAF
MED14	MED27
URB1	SORT1
REPIN1	EPHB2
REPIN1	MAF
EME1	SORT1
RPN1	IPO9
