#tail	head
FZD1	GNRH1
FZD1	PPP2CB
FZD1	WNT5A
FZD1	PPP2R5A
FZD1	IGF2
FZD1	BMP3
ZFAND3	TRPC1
ZFAND3	UBC
USP9X	HDAC6
USP9X	UBB
USP9X	PPP2CB
USP9X	NTRK1
USP9X	ITCH
USP9X	SAV1
USP9X	UBC
USP9X	ZNF598
USP9X	LATS2
WNT5A	PACSIN2
WNT5A	UBB
WNT5A	FZD10
WNT5A	UBC
WNT5A	KRT1
WNT5A	HIST4H4
SMARCD1	LEFTY2
SMARCD1	STMN3
SMARCD1	KRT37
SMARCD1	USHBP1
SMARCD1	HIST4H4
SMARCD1	KRT75
SMARCD1	HIST1H3G
SMARCD1	SMARCC1
SMARCD1	NTRK1
TRPV4	ITCH
TRPV4	MYL10
TRPV4	PACSIN2
TRPV4	FYN
TRPV4	HIF1AN
TRPV4	ACTA2
CD5	FYN
CD5	MAF
CD5	ETV4
KIF2A	KBTBD7
KIF2A	WWOX
KIF2A	PPP2CB
KIF2A	PPP2R5A
KIF2A	EXOC3
KIF2A	TRPC1
KIF2A	NTRK1
KIF2A	STK4
KIF2A	NDC80
DMRT3	ASPG
DMRT3	WWOX
HIF1AN	CEP89
HIF1AN	HACE1
HIF1AN	RNF4
HIF1AN	ATAD3B
ACTA2	ERRFI1
ACTA2	TRPC1
ACTA2	UBB
ACTA2	FYN
ACTA2	CACNG1
ACTA2	MYL10
ACO2	NTRK1
ACO2	HIST1H3G
PPP2R5A	ZNF598
PPP2R5A	PPP2R2D
PPP2R5A	UBB
PPP2R5A	NDC80
PPP2R5A	USHBP1
PPP2R5A	PPP2CB
PPP2R5A	UBC
LEFTY2	SMARCC1
FOXF2	STOML2
FOXF2	STK3
FOXF2	KRT1
FOXF2	FZD10
FOXF2	ERRFI1
FOXF2	BMP3
FOXF2	FYN
FOXF2	MAF
HACE1	UBB
HACE1	SNTG2
HACE1	UBE2D3
HACE1	UBC
ASPG	AGXT
KBTBD7	ZNF598
KBTBD7	UBC
KBTBD7	GABARAP
KBTBD7	UBB
KBTBD7	UBE2D3
STK4	UBB
STK4	MAF
STK4	LATS2
STK4	SLMAP
