#tail	head
RGPD8	RAN
RGPD8	PSMC5
PDE7B	GNAI2
PDE7B	NME1-NME2
PDE7B	APRT
PDE7B	NT5C
RAN	XRCC6
RAN	GNAI2
RAN	FN1
RAN	SMAD2
RAN	CDK2
RAN	RNF2
SPTA1	SCN9A
SPTA1	XRCC6
SPTA1	BCAM
STAMBP	SMAD2
STAMBP	PJA1
FN1	SLC31A2
FN1	SLC30A4
FN1	SYNCRIP
FN1	XRCC6
FN1	HIF1A
FN1	PEBP1
FN1	C5
FN1	YES1
FN1	PSEN1
FN1	APRT
CDK2	SLC31A2
CDK2	SYNCRIP
CDK2	XRCC6
CDK2	HIF1A
CDK2	PSMC5
CDK2	PEBP1
CDK2	SMAD2
MDM4	SLC30A4
MDM4	PSMC5
MDM4	PSEN1
MDM4	RAD54B
XRCC6	ARNT
XRCC6	ZNF512B
XRCC6	HIF1A
PJA1	GLO1
PJA1	CSAG3
SYNCRIP	ARNT
SYNCRIP	RNF2
S100A2	SLC31A2
S100A2	SLC30A4
S100A2	PSEN1
S100A2	C5
ZNF510	SMAD2
PDE1A	NT5C
PDE1A	GNAI2
PDE1A	NME1-NME2
PDE1A	APRT
SCN9A	SLC9A9
KRTAP11-1	YIPF3
KRTAP11-1	FOXH1
ZNF512B	YES1
ARNT	PSEN1
ARNT	SLC30A4
ARNT	GLO1
ARNT	HIF1A
ARNT	GNAI2
ARNT	ELOB
FOXH1	SMAD2
GNAI2	C5
GNAI2	RNF2
GNAI2	YES1
GNAI2	NOTCH2NLA
HIF1A	GLO1
HIF1A	SLC31A2
HIF1A	SLC30A4
HIF1A	ELOB
HIF1A	HBEGF
HIF1A	SLC6A12
HIF1A	PSEN1
APRT	NT5C
APRT	NME1-NME2
APRT	GLO1
APRT	ADH1C
NOTCH2NLA	BCAM
NOTCH2NLA	YIPF3
C5	HBEGF
C5	PSEN1
C5	SLC31A2
C5	SLC30A4
YES1	SLC30A4
YES1	HBEGF
NME1-NME2	ADH1C
NME1-NME2	GLO1
NME1-NME2	NT5C
SLC9A9	SLC6A12
ADH1C	GLO1
PEBP1	SLC31A2
HBEGF	PSEN1
HBEGF	SLC30A4
ELOB	PSMC5
SLC31A2	PSEN1
