#tail	head
LAMP1	DLG1
LAMP1	CTSD
SLC38A5	RRM2
SLC38A5	DLG1
RIOK3	RPS27L
DLG1	SSR1
DLG1	SGF29
DLG1	PLEKHA7
DLG1	SLC34A2
SGF29	UBB
SGF29	KHSRP
SGF29	XRN1
SGF29	NAP1L1
SGF29	RAE1
RPS15	EEF1A1
RPS15	NAP1L1
RPS15	TMPO
RPS15	NOB1
PLEKHA7	TMPO
PLEKHA7	SSR1
PLEKHA7	EEF1A1
PLEKHA7	KHSRP
PLEKHA7	UBB
PLEKHA7	CCT5
XRN1	LSM7
TMPO	SSR1
TMPO	SNRNP70
TMPO	ZNF384
NAP1L1	RPL23A
NAP1L1	SSR1
NUP35	RAE1
NUP35	PEX14
NAMPT	KRT19
EEF1A1	RPS6
EEF1A1	RPS27L
KHSRP	SNRNP70
KHSRP	RAE1
RRM2	SLC34A2
NXF2	RAE1
SSR1	UBB
SSR1	RPL23A
RPS6	RPL23A
RPS6	RPS27L
RPS6	NEPRO
PYGM	SLC34A2
RPL10L	RPS27L
TAB3	UBB
PEX14	CCT5
TXNL1	CCT5
RPL23A	RPS27L
ZDHHC18	KLRG2
SNRNP70	UBB
KLRG2	STBD1
POLR3B	NOB1
