#tail	head
SIRT7	MTREX
SIRT7	CUL7
SIRT7	RPL9P8
SIRT7	NCL
SIRT7	MPHOSPH10
SIRT7	LRRC47
SIRT7	POLDIP3
SIRT7	NCBP1
SIRT7	PLEC
SIRT7	THOC2
SIRT7	TP53
SIRT7	ANKRD28
INPP5D	FNBP1
INPP5D	AP2A2
INPP5D	IL2RA
PRDX6	TP53
PRDX6	NR3C1
PRDX6	ATP6V1A
PRDX6	CAT
PRDX6	HSPB1
PRDX6	TYR
PRDX6	CUL7
PRDX6	NTRK1
TADA2B	HECW2
TADA2B	HIST1H2BO
TADA2B	HIST1H2AM
HIST1H2AM	ACTB
HIST1H2AM	HIST1H2BO
HIST1H2AM	MTRR
HIST1H2AM	HMG20B
UTP11	NOP56
UTP11	MTREX
UTP11	SNU13
UTP11	NCL
UTP11	MPHOSPH10
UTP11	PLEC
UTP11	EXOSC9
CASK	SMTN
CASK	IRF8
CASK	NTRK1
AMPD2	NTRK1
AMPD2	CA13
AMPD2	HECW2
AMPD2	DTX3L
AMPD2	KBTBD6
AMPD2	QARS
AMPD2	CUL7
AMPD2	EXOSC9
ANKRD28	NCL
ANKRD28	PLEKHG1
ANKRD28	NTRK1
ANKRD28	STAT6
CUL7	NCL
CUL7	POLDIP3
CUL7	QARS
CUL7	RPL9P8
CUL7	PLEC
CUL7	TP53
CUL7	THOC2
CUL7	ATP6V1A
CUL7	LATS2
CUL7	NOP56
CUL7	MDH2
IFNA1	NR3C1
IFNA1	NCL
IFNA1	TP53
IFNA1	CLU
IFNA1	IL2RA
IFNA1	DTX3L
PAX8	STAT6
PAX8	ELMO3
PAX8	SMAD3
PAX8	NCL
NCBP2	SNAPC4
NCBP2	NCBP1
NCBP2	THOC2
NCBP2	NELFB
NCBP2	ERCC2
NCBP2	SNAPC5
NCBP2	MTREX
NCBP2	GTF2F2
NCBP2	POLDIP3
NCBP2	SNU13
NCBP2	RBM7
NCBP2	RPL9P8
TYR	LHX3
TYR	CAT
TYR	CLU
TYR	TP53
IL2RA	STAT6
HAUS8	RBM7
HAUS8	HSPB1
HAUS8	CEP83
MPHOSPH10	MTREX
MPHOSPH10	NOP56
MPHOSPH10	EXOSC9
MPHOSPH10	NCL
MPHOSPH10	SNU13
NELFB	NTRK1
NELFB	NCBP1
NELFB	ERCC2
NELFB	GTF2F2
KBTBD6	COMMD3
AP2A2	NTRK1
AP2A2	FNBP1
AP2A2	SMTN
AP2A2	ACTB
ACTB	ATP6V1A
ACTB	SMAD3
ACTB	PLEC
ACTB	TP53
ACTB	NCL
ACTB	WDR5
ACTB	PSTPIP1
QDPR	LIG1
QDPR	CLU
QDPR	PARP6
QDPR	CHDH
QDPR	MDH2
NCBP1	MTREX
NCBP1	SNAPC4
NCBP1	NTRK1
NCBP1	ERCC2
NCBP1	SNAPC5
NCBP1	GTF2F2
NCBP1	SMTN
NCBP1	RPL9P8
NCBP1	NCL
NCBP1	POLDIP3
NCBP1	SNU13
NCBP1	RBM7
NCBP1	PSTPIP1
NCBP1	THOC2
GBF1	PLEC
GBF1	NTRK1
LATS2	TP53
LATS2	PLEKHG1
CHDH	SMAD3
CHDH	PXYLP1
CHDH	MDH2
ERICH6	HSPB1
ERICH6	GLCCI1
GTF2F2	HECW2
GTF2F2	SNAPC5
GTF2F2	ERCC2
GTF2F2	SNU13
GTF2F2	CREB1
GTF2F2	SNAPC4
GTF2F2	NTRK1
EXOSC9	SNU13
EXOSC9	RBM7
EXOSC9	NTRK1
EXOSC9	LRRC47
EXOSC9	NOP56
EXOSC9	NCL
EXOSC9	MTREX
RBM7	ELMO3
RBM7	MTREX
TP53	SMAD3
TP53	NR3C1
TP53	LIG1
TP53	CAT
TP53	HSPB1
TP53	CREB1
TP53	STAT6
TP53	ERCC2
TP53	HMG20B
TP53	NCL
TP53	HECW2
TP53	WDR5
TP53	NTRK1
TP53	CLU
PSTPIP1	MYOG
PSTPIP1	RPL9P8
QARS	MTRR
QARS	SMTN
QARS	NTRK1
QARS	PLEC
DTX3L	IRF8
HIST1H2BO	WDR5
HIST1H2BO	HMG20B
STAT6	CEP83
STAT6	IRF8
STAT6	NTRK1
STAT6	PLEC
NTRK1	ATP6V1A
NTRK1	LIG1
NTRK1	CAT
NTRK1	ERCC2
NTRK1	RPL9P8
NTRK1	HSPB1
NTRK1	MTREX
NTRK1	MDH2
NTRK1	WDR5
NTRK1	NCL
NTRK1	THOC2
NTRK1	LRRC47
NCL	NOP56
NCL	SMTN
NCL	MTREX
NCL	SNU13
NCL	RPL9P8
NCL	NR3C1
THOC2	MTREX
THOC2	SNU13
THOC2	POLDIP3
SNAPC4	SNAPC5
CAT	CA13
CAT	ATP6V1A
CAT	CLU
CAT	CREB1
RPL9P8	SNU13
RPL9P8	NOP56
HMG20B	SNAPC5
SNU13	NOP56
SNU13	MTREX
COMMD3	WDR5
WDR5	SMTN
ELMO3	CREB1
HECW2	GLCCI1
CA13	ATP6V1A
HSPB1	LIG1
HSPB1	MDH2
MTREX	NR3C1
MTREX	LIG1
MTREX	NOP56
LIG1	ERCC2
LIG1	PXYLP1
LIG1	MDH2
POLDIP3	CREB1
ATP6V1A	SMTN
CEP83	CREB1
NR3C1	CREB1
NR3C1	SMAD3
NR3C1	CLU
LHX3	SMAD3
LHX3	PXYLP1
MYOG	PACRGL
SMTN	CLU
SMTN	MDH2
SMTN	SMAD3
PARP6	MDH2
PARP6	PXYLP1
SNAPC5	CREB1
PXYLP1	MDH2
CLU	GPAM
GPAM	CREB1
CREB1	PACRGL
