#tail	head
GNA14	CRHR1
GNA14	FPR3
GNA14	CALM1
GNA14	GNB5
GNA14	PLCG1
CDSN	CFAP298
CDSN	ONECUT1
ETS2	FEV
ETS2	DNM2
ETS2	PDZRN4
ETS2	PLEC
ETS2	PLCG1
ETS2	PDGFRA
ETS2	SLC30A4
ETS2	NCK1
ETS2	NCOA3
ETS2	TMOD3
ETS2	VAMP8
ETS2	TEAD4
SMU1	CPSF6
SMU1	GABPA
SMU1	GRB2
SMU1	PLEC
NFKBIA	ONECUT1
NFKBIA	SLC30A4
NFKBIA	RELA
NFKBIA	UBE2I
NFKBIA	ACTG1
NFKBIA	MTOR
CNTRL	LMO7
CNTRL	IGHV3-13
CNTRL	PDGFRA
CNTRL	NCK1
CNTRL	DNM2
CNTRL	ERBB4
CNTRL	IGHV3-53
CNTRL	GNB5
CNTRL	RHOG
CNTRL	PLCG1
CNTRL	KL
CNTRL	GRB2
CNTRL	KDR
CNTRL	IGLV1-44
CNTRL	MGST3
UBE2E2	UFL1
UBE2E2	RELA
UBE2E2	TRIM27
UBE2E2	LMO7
RPS14	NOP56
RPS14	RELA
RPS14	EXOSC6
RPS14	EIF3E
RPS14	NPM1
RPS14	RPP25
RPS14	NOP9
RPS14	FAU
RPS14	CALM1
RPS14	GRB2
CRHR1	CALM1
CRHR1	GNB5
CRHR1	GNAI1
NCOA3	EIF3E
NCOA3	KRT5
NCOA3	RELA
NCOA3	NPM1
NCOA3	HIST1H4J
NCOA3	PDZRN4
PDGFRA	GNB5
PDGFRA	IGHV3-13
PDGFRA	GRB2
PDGFRA	KL
PDGFRA	IGLV1-44
PDGFRA	CPSF6
PDGFRA	IGHV3-53
PDGFRA	DNM2
PDGFRA	ONECUT1
PDGFRA	MTMR4
PDGFRA	PLCG1
PDGFRA	PTPMT1
PDGFRA	NCK1
TMOD3	CACNA1C
TMOD3	GRIK1
TMOD3	GRB2
TMOD3	MYL2
TMOD3	CFTR
TMOD3	CALM1
MX1	RELA
MX1	CFTR
MX1	UBE2I
IGHV3-53	KL
IGHV3-53	ERBB4
IGHV3-53	KDR
IGHV3-53	GNB5
IGHV3-53	PLCG1
IGHV3-53	GRB2
IGHV3-53	NCK1
IGHV3-53	IGLV1-44
IGHV3-53	CPSF6
IGHV3-53	CALM1
IGHV3-53	RHOG
FEV	EGR2
FEV	MAPK10
MTMR4	PI4K2A
MTMR4	RYK
MTMR4	ERBB4
MTMR4	GABPA
MTMR4	KDR
FPR3	GNB5
FPR3	GNAI1
RPP25	NPM1
