#tail	head
PPME1	OGT
PPME1	MIF
PPME1	SORBS2
PPME1	SLBP
PPME1	SF1
PPME1	MYC
RPL5	CYLD
RPL5	FAU
RPL5	SORBS2
RPL5	SLBP
RPL5	HNRNPA1
RPL5	SF1
RPL5	RPS26
SLC9A1	NOLC1
SLC9A1	CALM3
SLC9A1	SLC9A9
HIST1H4J	SPDL1
HIST1H4J	MYC
HIST1H4J	NOLC1
HIST1H4J	WNT5A
HIST1H4J	CLU
HIST1H4J	FLOT1
HIST1H4J	CALM3
HIST1H4J	EPS15
HIST1H4J	ATP1A2
HIST1H4J	OGT
FBLN1	TDGF1
FBLN1	PLA2G10
KCND2	HTR3C
TCF12	KCNMB3
TCF12	QARS
TCF12	CELF3
CYLD	OGT
CYLD	CALM3
CYLD	QARS
CYLD	G3BP2
CYLD	RPS26
ST8SIA2	B4GALT3
ST8SIA2	NCAM1
ZNF518B	SEC23IP
ZNF518B	PPARA
POLD4	MIF
POLD4	PPARA
POLD4	SEC23IP
FLOT1	SF1
FLOT1	CLU
FLOT1	SORBS2
FLOT1	SLBP
FLOT1	RAB5C
FLOT1	CAV1
CAV1	PPARA
CAV1	CALM3
CAV1	RAB5C
CAV1	NEU3
CAV1	SOD1
GNA15	CALM3
GNA15	GRM7
GNA15	CACNA2D1
GNA15	PIP4K2A
GNA15	GRM2
ARPC1A	RAB5C
ARPC1A	WNT5A
ARPC1A	EPS15
ARPC1A	SF1
ARPC1A	PIP4K2A
ARPC1A	SORBS2
ARPC1A	SLBP
WNT5A	PPARA
WNT5A	GRM7
WNT5A	RAB5C
WNT5A	EPS15
WNT5A	CALM3
WNT5A	EPN2
WNT5A	PLA2G10
WNT5A	PIP4K2A
RPS26	MYC
PPARA	CALM3
PPARA	IRF8
PPARA	CELF3
PPARA	SOD1
PPARA	RAB5C
IRF8	KCNMB3
IRF8	CELF3
EPN2	PIP4K2A
EPN2	RAB5C
EPN2	EPS15
SLC9A9	HTR3C
CACNA2D1	CPNE7
SPDL1	CPNE7
SPDL1	MIF
SPDL1	DNAAF4
SPDL1	HNRNPA1
DNAAF4	CALM3
KCNMB3	HTR3C
HTR3C	CPNE7
HTR3C	ATP1A2
IGKC	CLU
IGKC	SERPIND1
IGKC	PIP4K2A
IGKC	BDNF
MYC	CLU
MYC	FZD6
MYC	BDNF
MYC	OGT
MYC	SOD1
MYC	NOLC1
MYC	SLC39A11
EPS15	SF1
EPS15	SLBP
EPS15	PIP4K2A
EPS15	RAB5C
SLBP	CLU
SLBP	HNRNPA1
SLBP	G3BP2
SLBP	SORBS2
SLBP	QARS
GRK4	GRM2
GRK4	GRM7
GRK4	CALM3
GRM7	BDNF
GRM7	GRM2
GRM7	NPY
GRM7	BMP6
GRM7	CALM3
NPY	SLC18A2
NPY	GRM2
NPY	FZD6
NPY	SOD1
FZD6	BMP6
B3GALNT1	B4GALT3
B3GALNT1	MGAT3
B3GALNT1	OGT
SERPIND1	SLC39A11
BMP6	GRM2
BMP6	TDGF1
G3BP2	SORBS2
CLU	SF1
CLU	SLC39A11
CLU	SOD1
SOD1	SLC39A11
SOD1	SLC18A2
MGAT3	B4GALT3
MGAT3	OGT
GRM2	BDNF
SORBS2	OGT
SORBS2	HNRNPA1
SORBS2	SF1
SORBS2	QARS
QARS	HNRNPA1
QARS	SF1
OGT	SF1
SF1	HNRNPA1
HNRNPA1	NOLC1
BRF2	NCAM1
PIP4K2A	BDNF
PIP4K2A	IGHV3-9
BDNF	NCAM1
