#tail	head
OR2T11	GNAL
OR2T11	REEP2
OR2T11	REEP4
RTP3	OR4M2
RTP3	OR4F6
RTP3	OR2A1
RTP3	OR1L1
RTP3	OR8K1
VPS54	TMF1
VPS54	STX16
CAPZA2	SH3KBP1
CAPZA2	EGLN3
CAPZA2	DLST
CAPZA2	KIAA1211
STX16	TMF1
FNBP1	SH3KBP1
EGLN3	VPS45
VPS53	OIP5
VPS53	TMF1
VPS53	CLOCK
PYCR2	NDUFA2
PYCR2	DLST
PYCR2	ALDH3A2
PYCR2	DHODH
EIF2S1	SFPQ
EIF2S1	EIF2B3
EIF2S1	SH3KBP1
NCKAP5L	OIP5
OR4M2	GNAL
OR4M2	REEP6
OR4M2	REEP4
OR4M2	REEP2
ALDH3A2	NDUFC1
ALDH3A2	NDUFB6
ALDH3A2	NDUFA2
ALDH3A2	PYCR1
SH3KBP1	DLST
SH3KBP1	GNAS
SH3KBP1	SORBS2
SH3KBP1	SFPQ
VPS45	VPS33A
GNAL	OR4F6
GNAL	OR1L1
GNAL	OR2A1
HIST1H2BJ	NCOR2
DLST	SFPQ
DLST	SORBS2
NDUFA2	NDUFC1
NDUFA2	NDUFB6
OIP5	BTRC
GTF3A	SOX2
SOX2	CLOCK
SOX2	NCOR2
KIAA1211	SORBS2
OR2A1	REEP4
SLC16A7	TMEM173
NCOR2	BTRC
PYCR1	DHODH
REEP2	OR4F6
REEP4	OR4F6
OR1L1	REEP6
REEP6	OR4F6
