#tail	head
SSBP1	HSPD1
SSBP1	HIST1H3J
CLPTM1L	UQCRQ
FCHSD2	MYL2
FCHSD2	MT2A
FCHSD2	ELAVL1
FCHSD2	ALDH2
IAPP	PRKCB
IAPP	CTNNB1
IAPP	INS
IAPP	MT2A
PCBP1	CTNNB1
PCBP1	PPP1CC
PCBP1	TEAD1
PCBP1	RAD51B
PCBP1	SRPK2
PCBP1	ATF2
PDE9A	MT2A
TEAD1	RAD51
TEAD1	HEXIM1
PSMC1	AMBRA1
PSMC1	UBB
LRPAP1	INS
LRPAP1	ATXN2L
HIST1H2BN	TRRAP
HIST1H2BN	TCF7L1
HIST1H2BN	SUZ12
HIST1H2BN	HIST1H3J
HIST1H2BN	EGR2
TUBB4A	HDAC6
TUBB4A	CKAP5
TUBB4A	BACH1
TUBB4A	MYOD1
TUBB4A	CAMKMT
CDV3	INS
CDV3	ZFAND6
CREB3L1	PTPN9
HIST1H2BG	HSPD1
HIST1H2BG	BABAM1
HIST1H2BG	SUZ12
HIST1H2BG	HOXC4
UQCRQ	INS
UQCRQ	ALDH2
COL24A1	ATF2
EGR2	MYOD1
EGR2	HIST1H2BE
EGR2	ATF2
EGR2	HIST1H3J
ISG15	CTNNB1
ISG15	HSP90AA1
ISG15	UBB
ISG15	ATXN2L
ISG15	HDAC6
ISG15	HSPD1
ISG15	ACTN1
ELAVL1	CAMKMT
ELAVL1	ITGB1
ELAVL1	ATF2
ELAVL1	ELMSAN1
ELAVL1	CTNNB1
ELAVL1	SUZ12
ELAVL1	PUM2
IGKV3-11	DOCK1
IGKV3-11	TYROBP
IGKV3-11	PDGFRA
IGKV3-11	HSP90AA1
IGKV3-11	ERLIN2
ELMSAN1	BACH1
ELMSAN1	HIST1H3J
ELMSAN1	RAD51
CEP128	CKAP5
CEP128	OFD1
CEP128	CTNNB1
CEP128	ERLIN2
SRPK2	MYOD1
HEXIM1	MYOD1
HEXIM1	HSP90AA1
TTL	ALDH2
TTL	MT2A
TTL	MYL2
RAD51B	POLH
RAD51B	UBB
RAD51B	RAD51
DAZL	HSF2
DAZL	PUM2
BABAM1	HIST1H2BE
HSPD1	HDAC6
HSPD1	HSF2
HSPD1	HIST1H2BE
HSPD1	INS
HSPD1	UBB
HSPD1	ATF2
HSPD1	AMBRA1
HSPD1	HIST1H3J
HSPD1	ALDH2
MT2A	INS
MT2A	HSP90AA1
MT2A	ZFAND6
MT2A	ATF2
PPP1CC	HDAC6
PPP1CC	CKAP5
DICER1	PUM2
DICER1	ATXN2L
DICER1	HSP90AA1
CD22	IGLV1-44
CD22	IGLC1
ATXN2L	CLK3
CKAP5	CTNNB1
PRKCB	ATF2
PRKCB	INS
PRKCB	IGLV1-44
PRKCB	HSP90AA1
HIST1H3J	HIST1H2BE
HIST1H3J	MYOD1
HIST1H3J	ATF2
PUM2	INS
RAD51	HSP90AA1
RAD51	HIST1H2BE
RAD51	UBB
RAD51	POLH
IGLV1-44	TYROBP
IGLV1-44	HSP90AA1
IGLV1-44	ERLIN2
INS	POLH
INS	PDGFRA
INS	HSP90AA1
INS	ATF2
HSP90AA1	OFD1
HSP90AA1	ATF2
HSP90AA1	CTNNB1
HSP90AA1	ALDH2
HSP90AA1	MYOD1
HSP90AA1	UBB
HSP90AA1	CAMKMT
HSP90AA1	ERLIN2
HSP90AA1	HIST1H2BE
ITGB1BP2	MYOD1
ACTN1	CTNNB1
ACTN1	AMBRA1
ACTN1	ATF2
ALDH2	ATF2
ALDH2	ZFAND6
PDGFRA	ERLIN2
MYL2	ZFAND6
MYL2	ATF2
HDAC6	TRRAP
HDAC6	UBB
ATF2	BACH1
HIST1H2BE	TCF7L1
HIST1H2BE	UBB
HIST1H2BE	HOXC4
UBB	CTNNB1
AMBRA1	CAMKMT
TCF7L1	TRRAP
TCF7L1	CTNNB1
TYROBP	ERLIN2
