#tail	head
S100B	ADA
CD14	CHUK
MOK	JUN
MOK	ANXA2
AQP9	FAM104B
AQP9	ELAVL1
AQP9	JUN
FGF23	IL1RAP
FGF23	CNTRL
FGF23	IGHV2-5
HIST1H4K	SRC
HIST1H4K	CCDC8
HIST1H4K	PLK1
HIST1H4K	JUN
HIST1H4K	EGFR
SRC	IGHV2-5
SRC	ADA
SRC	CHUK
SRC	CNTRL
ERCC6	UCP2
UCP2	ADA
UCP2	IL2
UCP2	ACO2
UCHL1	ZEB1
UCHL1	USP21
UCHL1	EIF1B
ELAVL1	ACTR2
ELAVL1	ITGB1
ELAVL1	EIF1B
CHUK	MAP3K8
CHUK	FBXW11
CSNK1G2	FBXW11
STIP1	JUN
STIP1	CCDC8
STIP1	EGFR
AP4S1	JUN
AP4S1	APPBP2
ITGB1	ACTN2
ITGB1	CCDC8
ITGB1	DMBT1
ITGB1	EGFR
ANXA2	SLC4A7
ANXA2	EGFR
JUN	SUV39H2
JUN	PLK1
JUN	FBXW11
JUN	EGFR
JUN	ATF2
PLK1	CNTRL
DMBT1	ACTN2
ZEB1	ATF2
CNTRL	EGFR
FBXW11	MAP3K8
ACTR2	EIF1B
