#tail	head
TPM1	DBN1
TPM1	FLOT1
TPM1	DLG2
TPM1	CFTR
TPM1	SPTBN1
TPM1	THOC2
TPM1	SNX9
TPM1	G3BP1
TPM1	ITGB5
TPM1	CFAP97
TPM1	NCALD
TPM1	RPN1
TPM1	SGTA
TPM1	SDC4
TPM1	TNNI1
SNX9	PPME1
SNX9	RALY
SNX9	CFTR
SNX9	SPTBN1
SNX9	PABPC1
SNX9	PCBP1
SNX9	FLOT1
SNX9	G3BP1
SNX9	ACLY
SNX9	HNRNPK
SNX9	HNRNPL
SNX9	NDE1
SNX9	RPN1
SNX9	SGTA
SNX9	SH3GL3
SNX9	NUMB
SNX9	SSB
SNX9	PSMD11
SNX9	SDC4
SNX9	AP2A2
SNX9	SOS1
SNX9	YAP1
SNX9	LRPPRC
SNX9	DBN1
SNX9	BZW1
BEND3	CFAP97
BEND3	RANGAP1
BEND3	SMARCAD1
RAD50	POLR2G
RAD50	PRPF19
RAD50	FBXO6
RAD50	POLR2A
RAD50	SMARCAD1
RAD50	CCNK
RAD50	MCM7
RAD50	ERCC3
RAD50	MSH6
ERO1A	GPX7
ERO1A	FBXO6
ERO1A	PPME1
NFKBIB	TNIP2
NFKBIB	FGF9
NFKBIB	LRPPRC
INTS6	INTS11
INTS6	SCARA3
INTS6	GTF2A2
INTS6	CCNK
INTS6	POLR2A
INTS6	HNRNPL
INTS6	ERCC3
INTS6	POLR2G
INTS6	MCM7
BZW1	RPN1
BZW1	SDC4
BZW1	PABPC1
BZW1	PRPF19
BZW1	SRRM1
BZW1	SPTBN1
BZW1	PRPF31
BZW1	SGTA
DBN1	CFTR
DBN1	RPN1
DBN1	SDC4
DBN1	FLOT1
DBN1	PIK3C3
DBN1	SPTBN1
DBN1	FBXO6
DBN1	AP2A2
DBN1	SGTA
DBN1	NUMB
DBN1	PTEN
RPS8	LRPPRC
RPS8	PCBP1
RPS8	DLG2
RPS8	PABPC1
RPS8	RPN1
RPS8	PSMD11
RPS8	AATF
RPS8	HNRNPK
RPS8	TNIP2
RPS8	PAX3
RPS8	YAP1
PRPF19	SMARCAD1
PRPF19	PRPF31
PRPF19	RPN1
PRPF19	RBM39
PRPF19	TNIP2
PRPF19	POLR2G
PRPF19	SRRM1
PRPF19	PABPC1
PRPF19	POLR2A
PRPF19	PCBP1
PRPF19	THOC2
PRPF19	HNRNPK
PRPF19	MTREX
PRPF19	RALY
PRPF19	HNRNPL
PRPF19	ERCC3
ESRRG	GTF2A2
ESRRG	FGF9
ESRRG	TNNI1
ESRRG	GATA4
GNG11	SOS1
GNG11	IGHV3-7
GNG11	CXCR2
GNG11	PIK3C3
GNG11	DVL3
GNG11	PTEN
GNG11	IGKV2D-30
GNG11	FGF9
TNIP2	PSMD11
TNIP2	TAF10
TNIP2	SRRM1
TNIP2	EIF5A
TNIP2	RANGAP1
TNIP2	SPTBN1
TNIP2	PABPC1
TNIP2	POLR2A
TNIP2	FLOT1
TNIP2	CDK1
TNIP2	ACLY
TNIP2	HNRNPL
TNIP2	RPN1
AP2A2	RPN1
AP2A2	SDC4
AP2A2	CFTR
AP2A2	SGTA
AP2A2	DVL3
AP2A2	PI4K2A
AP2A2	SPTBN1
AP2A2	SH3GL3
AP2A2	NUMB
AP2A2	PTEN
IL23A	SOS1
IL23A	IFNG
IL23A	CXCR2
PAX3	FBXO11
PAX3	EIF5A
PAX3	FOXE1
GATA4	FOXE1
ITGB5	NCALD
ITGB5	NUMB
ITGB5	DLG2
ITGB5	SDC4
ITGB5	HNRNPL
SGTA	NUMB
SGTA	PPME1
SGTA	RALY
SGTA	SDC4
SGTA	YAP1
SGTA	LRPPRC
SGTA	FLOT1
SGTA	SSB
SGTA	SPTBN1
SGTA	HNRNPL
SGTA	PABPC1
SGTA	NDE1
SGTA	RPN1
SGTA	PCBP1
SGTA	G3BP1
SGTA	PSMD11
SGTA	ACLY
SGTA	HNRNPK
SGTA	GPX7
IGHV3-7	PTEN
IGHV3-7	FGF9
IGHV3-7	IGKV2D-30
IGHV3-7	SOS1
IGHV3-7	DVL3
IGHV3-7	PIK3C3
DSG1	PKP3
DSG1	IQCB1
DSG1	CFTR
DNAJB9	SCARA3
DNAJB9	IFNG
SDC4	SSB
SDC4	PPME1
SDC4	IFNG
SDC4	RALY
SDC4	YAP1
SDC4	DVL3
SDC4	LRPPRC
SDC4	PCBP1
SDC4	FLOT1
SDC4	SPTBN1
SDC4	PTEN
SDC4	HNRNPL
SDC4	PABPC1
SDC4	NDE1
SDC4	RPN1
SDC4	NUMB
SDC4	G3BP1
SDC4	PSMD11
SDC4	ACLY
SDC4	HNRNPK
FOXE1	GTF2A2
FOXE1	RANGAP1
FOXE1	HNRNPL
FOXE1	RALY
POLR2G	PCBP1
POLR2G	CCNK
POLR2G	SRRM1
POLR2G	HNRNPK
POLR2G	HNRNPL
POLR2G	ERCC3
POLR2G	TAF10
POLR2G	PRPF31
POLR2G	POLR2A
POLR2G	TAF4B
POLR2G	TAF7
POLR2G	INTS11
POLR2G	GTF2A2
AATF	MMS19
GTF2A2	PKP3
GTF2A2	TAF10
GTF2A2	CCNK
GTF2A2	MCM7
GTF2A2	ERCC3
GTF2A2	INTS11
GTF2A2	TAF4B
GTF2A2	TAF7
GTF2A2	FBXO11
GTF2A2	POLR2A
PIK3C3	HNRNPL
PIK3C3	PTEN
PIK3C3	SOS1
PIK3C3	IGKV2D-30
PIK3C3	IFNG
PIK3C3	DVL3
PIK3C3	PI4K2A
PIK3C3	FGF9
PIK3C3	CDK1
FBXO6	G3BP1
FBXO6	RPN1
FBXO6	CDK1
FBXO6	PABPC1
FBXO6	LRPPRC
FBXO6	PCBP1
FBXO6	NUP214
FBXO6	HNRNPK
FBXO6	SPTBN1
FBXO6	HNRNPL
FBXO6	MCM7
MCM7	CDK1
MCM7	CFTR
MCM7	PKP3
MCM7	G3BP1
MCM7	ACLY
MCM7	RBM39
MCM7	YAP1
MCM7	POLR2A
TNNI1	DLG2
TNNI1	NCALD
CCNK	INTS11
CCNK	ERCC3
CCNK	CDK1
CCNK	MMS19
CCNK	DVL3
CCNK	POLR2A
PCBP1	SPTBN1
PCBP1	FBXO11
PCBP1	SRRM1
PCBP1	DVL3
PCBP1	RALY
PCBP1	FLOT1
PCBP1	CDK1
PCBP1	SMARCAD1
PCBP1	PRPF31
PCBP1	RPN1
PCBP1	HNRNPL
PCBP1	RBM39
PCBP1	PABPC1
PCBP1	YAP1
PCBP1	HNRNPK
PCBP1	POLR2A
PCBP1	TAF10
PCBP1	ERCC3
PTEN	SH3GL3
PTEN	PI4K2A
PTEN	SPTBN1
PTEN	DVL3
PTEN	CDK1
PTEN	HNRNPK
PTEN	HNRNPL
PTEN	SOS1
PTEN	NUMB
PTEN	IFNG
PTEN	IGKV2D-30
RPN1	YAP1
RPN1	MMS19
RPN1	PPME1
RPN1	RALY
RPN1	CFTR
RPN1	PABPC1
RPN1	SPTBN1
RPN1	LRPPRC
RPN1	FLOT1
RPN1	ACLY
RPN1	HNRNPK
RPN1	HNRNPL
RPN1	NDE1
RPN1	NUMB
RPN1	G3BP1
RPN1	PSMD11
RPN1	SSB
ERCC3	POLR2A
ERCC3	TAF10
ERCC3	TAF7
ERCC3	PABPC1
ERCC3	TAF4B
ERCC3	MMS19
SSB	G3BP1
SSB	HNRNPK
SSB	SPTBN1
SSB	PRPF31
SSB	PABPC1
TAF4B	POLR2A
TAF4B	TAF10
TAF4B	TAF7
G3BP1	MSH6
G3BP1	SPTBN1
G3BP1	CDK1
G3BP1	PABPC1
G3BP1	PPME1
G3BP1	NUP214
G3BP1	HNRNPK
NUP214	SRRM1
NUP214	RANGAP1
NUP214	CDK1
THOC2	PRPF31
THOC2	SRRM1
THOC2	MTREX
THOC2	PABPC1
THOC2	RBM39
MMS19	CFTR
MMS19	RANGAP1
PKP3	HNRNPL
MTREX	TAF10
MTREX	RALY
MTREX	HNRNPK
MTREX	PRPF31
MTREX	PABPC1
MTREX	RBM39
MTREX	SRRM1
CLCA1	CFTR
CLCA1	NCALD
CLCA1	DLG2
CXCR2	FGF9
CXCR2	SOS1
CXCR2	IFNG
SOS1	SPTBN1
SOS1	IGKV2D-30
SOS1	DVL3
SOS1	SRRM1
SOS1	FGF9
LRPPRC	EIF5A
LRPPRC	CFTR
LRPPRC	SPTBN1
LRPPRC	HNRNPL
LRPPRC	RALY
HNRNPL	POLR2A
HNRNPL	SPTBN1
HNRNPL	HNRNPK
HNRNPL	SCARA3
HNRNPL	NUMB
HNRNPL	RALY
HNRNPL	SMARCAD1
HNRNPL	PRPF31
HNRNPL	RBM39
HNRNPL	SRRM1
PRPF31	DVL3
PRPF31	TAF7
PRPF31	PABPC1
PRPF31	RBM39
PRPF31	HNRNPK
PRPF31	SRRM1
PRPF31	TAF10
PRPF31	POLR2A
NDE1	CDK1
NDE1	SPTBN1
NDE1	RANGAP1
NDE1	IQCB1
TAF7	POLR2A
TAF7	TAF10
IFNG	CFTR
IGKV2D-30	DVL3
IGKV2D-30	FGF9
DVL3	SH3GL3
DVL3	FGF9
DVL3	RBM39
DVL3	PI4K2A
SMARCAD1	HNRNPK
SMARCAD1	MSH6
FGF9	POLR2A
POLR2A	HNRNPK
POLR2A	INTS11
POLR2A	SRRM1
POLR2A	YAP1
POLR2A	TAF10
POLR2A	CDK1
HNRNPK	SPTBN1
HNRNPK	SRRM1
HNRNPK	RALY
HNRNPK	CDK1
HNRNPK	PABPC1
HNRNPK	ACLY
SRRM1	RBM39
SRRM1	RALY
SRRM1	CFTR
SRRM1	PABPC1
NUMB	CDK1
NUMB	SPTBN1
NUMB	PSMD11
CFTR	SH3GL3
CFTR	PSMD11
CFTR	PABPC1
CFTR	ACLY
CFTR	TAF10
CFTR	EIF5A
CFTR	PI4K2A
CFTR	SPTBN1
PABPC1	YAP1
PABPC1	RALY
PABPC1	RBM39
PABPC1	SPTBN1
PI4K2A	SH3GL3
GPX7	NCALD
SPTBN1	FLOT1
SPTBN1	ACLY
SPTBN1	PSMD11
SPTBN1	YAP1
SPTBN1	PPME1
SPTBN1	RALY
