#tail	head
MEIS2	E2F1
MEIS2	FOXO4
MEIS2	UBB
MEIS2	SP1
MEIS2	ELK1
GTF3C5	POLR2L
GTF3C5	CIAO1
GTF3C5	FKBPL
GTF3C5	E2F1
GTF3C5	KRTAP12-3
SNX9	SPTBN1
SNX9	EREG
SNX9	XRCC1
SNX9	CIAO1
SNX9	UBB
SNX9	RPSA
SNX9	PPP1CA
SNX9	AP1B1
SNX9	MYO1D
SNX9	GTSE1
SNX9	PPP1CB
SNX9	AP1G1
DHRS1	KRTAP12-1
DHRS1	KRTAP12-3
FOXO4	PPP1CB
FOXO4	POLR2L
FOXO4	SP1
FOXO4	STAT5B
FOXO4	PPP1CA
VGLL3	TEAD3
VGLL3	KRTAP12-3
VGLL3	KRTAP12-1
ELK1	FKBPL
ELK1	PPP1CA
ELK1	ZCCHC7
ELK1	CIAO1
ELK1	SP1
ELK1	AP1B1
ELK1	TEAD3
ELK1	ANKMY2
RPSA	XRCC1
RPSA	PPP1CB
RPSA	AP1G1
RPSA	SPTBN1
RPSA	CIAO1
RPSA	PPP1CA
RPSA	AP1B1
RPSA	UBB
RPSA	MYO1D
FCGR3A	PPP1CA
FCGR3A	EREG
SPTBN1	CIAO1
SPTBN1	UBB
SPTBN1	PPP1CA
SPTBN1	AP1B1
SPTBN1	MYO1D
SPTBN1	XRCC1
SPTBN1	PPP1CB
SPTBN1	AP1G1
AP1B1	INTS9
AP1B1	GTSE1
AP1B1	AP1G1
AP1B1	SP1
AP1G1	GTSE1
AP1G1	SP1
E2F1	INTS9
E2F1	SP1
E2F1	XRCC1
E2F1	TEAD3
E2F1	PPP1CA
E2F1	MNAT1
TEAD3	PPP1CA
TEAD3	SP1
UBB	MNAT1
UBB	POLR2L
UBB	SP1
UBB	EREG
UBB	XRCC1
UBB	MYO1D
ANKMY2	SP1
ANKMY2	STAT5B
ZCCHC7	LCE1E
ZCCHC7	SP1
POLR2L	XRCC1
POLR2L	SP1
POLR2L	INTS9
POLR2L	MNAT1
KRTAP12-1	KRTAP12-3
KRTAP12-1	LCE1E
KRTAP12-3	LCE1E
FKBPL	GTSE1
XRCC1	MNAT1
XRCC1	STAT5B
MYO1D	CIAO1
MYO1D	PPP1CA
STAT5B	MNAT1
STAT5B	SP1
SP1	INTS9
SP1	MNAT1
SP1	CIAO1
SP1	PPP1CA
PPP1CA	PPP1CB
