#tail	head
CXCL10	HNF1A
CXCL10	CCL2
CXCL10	CCL26
CXCL10	PKD1
CXCL10	IRAK4
CXCL10	GNB4
CXCL10	ATF2
CXCL10	NFATC2
CXCL10	GNAI3
CXCL10	GNB3
CXCL10	PTGS2
DDB1	RPA3
DDB1	HIST2H3D
DDB1	RBBP7
DDB1	JARID2
DDB1	POLE4
DDB1	ACTR5
DDB1	GNB3
EIF4G1	ACTR5
EIF4G1	GAPDH
EIF4G1	PDHA1
PDHA1	CYP2D6
PDHA1	SPTBN1
PDHA1	HIST2H3D
PDHA1	HRAS
PDHA1	CCL2
PDHA1	HSD17B4
PDHA1	RPA3
PDHA1	LDHA
CGB8	HSD17B4
CGB8	NCOA3
CGB8	CCL2
CGB8	NCOA1
CGB8	GNB3
CGB8	RBBP7
CGB8	PTGS2
CGB8	EGR2
CGB8	SULT1A1
CGB8	SIGMAR1
JARID2	HIST1H2BE
JARID2	RBBP7
JARID2	HIST2H3D
JARID2	OR8D2
JARID2	HNF1A
JARID2	NCOA3
HIST2H3D	ATF2
HIST2H3D	RBBP7
HIST2H3D	PAXIP1
HIST2H3D	EGR2
HIST2H3D	HIST1H2BE
HIST2H3D	RARG
HIST2H3D	NCOA3
PIK3CD	HRAS
PIK3CD	BCR
PIK3CD	GNB3
PIK3CD	IGKV1D-16
PIK3CD	GNB4
PIK3CD	GAB1
PIK3CD	RASA1
PIK3CD	PIP5K1A
PIK3CD	IGHV3-48
PIK3CD	IGHV1-2
PIK3CD	FGF4
PIK3CD	EPHB3
PIK3CD	YES1
PIK3CD	HNF1A
DHX16	IFI16
DHX16	HSD17B4
NFATC2	GNAI3
NFATC2	CTBP1
NFATC2	ETV6
NFATC2	IFI16
NFATC2	BCR
NFATC2	RPA3
NFATC2	PTGS2
NFATC2	YES1
NFATC2	EGR2
CCL26	CCL2
CCL26	GNAI3
CCL26	GNB3
GNB4	FGF4
GNB4	ADCYAP1R1
GNB4	APLN
GNB4	IRAK4
GNB4	GNAI3
GNB4	FLT3
GNB4	BCR
GNB4	GNB3
GNB4	IGKV1D-16
GNB4	GAB1
GNB4	YES1
GNB4	PIP5K1A
GNB4	IGHV3-48
GNB4	GABBR2
GNB4	ATF2
GNB4	IGHV1-2
GNB4	RASGRP3
NCOA1	HNF1A
NCOA1	ALDH1A3
NCOA1	ADCYAP1R1
NCOA1	NCOA3
NCOA1	GTF2A2
NCOA1	RARG
NCOA1	HSD17B4
CSK	BCR
CSK	MTMR4
CSK	YES1
CSK	HRAS
CSK	RASA1
CSK	GAB1
IRAK4	BCR
IRAK4	GNB3
IRAK4	IGKV1D-16
IRAK4	GAB1
IRAK4	PIP5K1A
IRAK4	IGHV3-48
IRAK4	IGHV1-2
IRAK4	FGF4
HNF1A	LDHA
HNF1A	YES1
HNF1A	GTF2E1
HNF1A	NCOA3
HNF1A	GABBR2
HNF1A	ATF2
HNF1A	PKHD1
HNF1A	ETV6
HNF1A	CCL2
HNF1A	EPHB3
HNF1A	PTGS2
HNF1A	CTBP1
HNF1A	BCR
SPTBN1	YES1
SPTBN1	GNAI3
SPTBN1	HRAS
SPTBN1	LDHA
SPTBN1	HSD17B4
SPTBN1	RPA3
SPTBN1	CD59
SPTBN1	GAPDH
PTGS2	CYP2D6
PTGS2	HSD17B4
PTGS2	NCOA3
PTGS2	ADCYAP1R1
PTGS2	CCL2
PTGS2	HRAS
PTGS2	LDHA
BCR	FLT3
BCR	ETV6
BCR	FGF4
BCR	HRAS
BCR	GNB3
BCR	IGKV1D-16
BCR	YES1
BCR	GAB1
BCR	PIP5K1A
BCR	IGHV3-48
BCR	IGHV1-2
BCR	RASA1
EPHB3	HRAS
EPHB3	RASA1
EPHB3	EGR2
EPHB3	MTMR4
APLN	GNAI3
APLN	GNB3
RBBP7	PAXIP1
RBBP7	HSD17B4
RBBP7	RARG
RBBP7	CTBP1
RBBP7	HIST1H2BE
ETV6	GTF2A2
ETV6	ATF2
PIP5K1A	IGHV3-48
PIP5K1A	FGF4
PIP5K1A	GNAI3
PIP5K1A	FLT3
PIP5K1A	IGHV1-2
PIP5K1A	YES1
PIP5K1A	GNB3
PIP5K1A	IGKV1D-16
PIP5K1A	GAB1
PIP5K1A	HRAS
OR8D2	NCOA3
HRAS	GNAI3
HRAS	FLT3
HRAS	RASGRP3
HRAS	FGF4
HRAS	CCL2
HRAS	GAB1
HRAS	YES1
HRAS	CYP2D6
HRAS	LDHA
HRAS	RASA1
LGALS7	GAB1
LGALS7	IFI16
SULT1A1	SIGMAR1
SULT1A1	CYP2D6
SULT1A1	HSD17B4
ADCYAP1R1	GNB3
ADCYAP1R1	SIGMAR1
PKD1	CCL2
PKD1	GABBR2
PKD1	EGR2
LDHA	GNAI3
LDHA	ALDH1A3
LDHA	GAPDH
LDHA	ATF2
LDHA	PAXIP1
LDHA	RPA3
CD59	CYP2D6
CD59	GNAI3
GTF2E1	SH3GLB2
GTF2E1	GTF2A2
PKHD1	GAB1
PKHD1	CCDC88A
IGHV3-48	FLT3
IGHV3-48	IGHV1-2
IGHV3-48	FGF4
IGHV3-48	GNB3
IGHV3-48	RASGRP3
IGHV3-48	GAB1
IGHV3-48	IGKV1D-16
IGHV3-48	YES1
HIST1H2BE	EGR2
HIST1H2BE	GAPDH
HIST1H2BE	NCOA3
HIST1H2BE	ATF2
HIST1H2BE	PAXIP1
HIST1H2BE	RPA3
HIST1H2BE	RARG
CCDC88A	GNAI3
CCDC88A	PAXIP1
SIGMAR1	CYP2D6
SIGMAR1	HSD17B4
FLT3	FGF4
FLT3	GNB3
FLT3	IGHV1-2
FLT3	RASA1
FLT3	GAB1
FLT3	MTMR4
FLT3	IGKV1D-16
FLT3	YES1
GTF2A2	RARG
GTF2A2	NCOA3
HSD17B4	GNB3
HSD17B4	CCL2
HSD17B4	NCOA3
RASA1	GAB1
RASA1	YES1
GNAI3	GABBR2
GNAI3	GNB3
GNAI3	CCL2
GNAI3	GAB1
GABBR2	GNB3
GABBR2	CCL2
RASGRP3	IGHV1-2
RASGRP3	GNB3
RASGRP3	IGKV1D-16
CCL2	CYP2D6
CCL2	GNB3
NCOA3	RARG
NCOA3	PAXIP1
NCOA3	ALDH1A3
ALDH1A3	RARG
ALDH1A3	GAPDH
YES1	FGF4
YES1	GNB3
YES1	IGKV1D-16
YES1	SH3GLB2
YES1	MTMR4
YES1	GAB1
YES1	IGHV1-2
GNB3	FGF4
GNB3	IGKV1D-16
GNB3	GAB1
GNB3	IGHV1-2
EGR2	ATF2
EGR2	PAXIP1
FGF4	IGKV1D-16
FGF4	IGHV1-2
FGF4	GAB1
ATF2	GAPDH
RARG	PAXIP1
IGKV1D-16	GAB1
IGKV1D-16	IGHV1-2
GAPDH	RPA3
GAPDH	CTBP1
GAPDH	MTMR4
POLE4	RPA3
GAB1	IGHV1-2
