#tail	head
CTNND2	NOG
CTNND2	FYN
CTNND2	ACTR2
SSBP1	LMNA
SSBP1	MTMR3
SSBP1	AIFM1
SSBP1	MAPK6
SSBP1	ASB1
SSBP1	PDK1
SSBP1	UQCRQ
HIST1H4L	LEF1
HIST1H4L	RPA3
HIST1H4L	RAD50
HIST1H4L	SRSF1
HIST1H4L	PSMC3IP
HIST1H4L	SMARCA5
HIST1H4L	YWHAE
HIST1H4L	POT1
HIST1H4L	LMNA
HIST1H4L	BCL2
HIST1H4L	RAD51C
HIST1H4L	PAK2
RAD50	POT1
RAD50	DUSP23
RAD50	RPA3
RAD50	LMNA
RAD50	TOP3A
RAD50	MAPK6
RAD50	DLST
RAD50	POLL
RAD50	RAD51C
ACTR2	RAC1
ACTR2	STOML2
ACTR2	PACSIN2
ACTR2	BCAR3
ACTR2	FYN
COL4A5	COL4A4
COL4A5	ITGB1
COL4A5	PDK1
COL4A5	VCAN
COL4A5	FYN
COL4A5	HSF1
SLC3A2	NME3
SLC3A2	IARS
SLC3A2	KYAT1
SLC3A2	STOML2
SLC3A2	NOG
SLC3A2	MARC2
SLC3A2	ITGB1
MTR	IARS
MTR	KYAT1
MTR	MMACHC
PPP3CC	NOG
PPP3CC	BCL2
PPP3CC	ITPR2
PPP3CC	YWHAE
PPP3CC	PI4KA
POT1	RTN4
POT1	YWHAE
POT1	BAG3
POT1	PAK4
POT1	LMNA
POT1	PACSIN2
MMACHC	MMADHC
MAPK6	RTN4
MAPK6	NDUFA4
MAPK6	PAK2
MAPK6	LEF1
MAPK6	TOMM20
MAPK6	TMBIM6
MAPK6	SPG7
MAPK6	DNAJC28
REEP6	PICK1
REEP6	LEF1
REEP6	KLRF1
REEP6	NOG
REEP6	OR56A4
REEP6	LMNA
REEP6	OR52N4
LMO3	NOG
LMO3	EGR3
LMO3	HNRNPC
LMO3	LEF1
LMO3	NR1H4
LMO3	PICK1
NOG	HNRNPC
NOG	VCAN
NOG	BCAR3
NOG	LEF1
NOG	TMBIM6
NOG	FYN
NOG	ASB1
NOG	BAG3
NOG	MARC2
NOG	BCL2
NOG	CBWD1
NOG	DUSP23
NOG	LMNA
NOG	YWHAE
NOG	RAD51C
NOG	COL4A4
NOG	URI1
NOG	EGR3
NOG	ITPR2
NOG	ASAP1
NOG	MTMR3
NOG	PCK1
NOG	PDK1
NOG	ATL3
NOG	RTN4
NOG	PPIF
NOG	VAV3
RTN4	RPA3
RTN4	LEF1
RTN4	FYN
RTN4	BCL2
RTN4	LMNA
RTN4	TMEM70
RTN4	ATL3
DUSP23	RAC1
DUSP23	NME3
DUSP23	PCK1
DUSP23	TMEM70
DUSP23	BAG3
DUSP23	FYN
ITGB1	FYN
ITGB1	LMNA
ITGB1	RAC1
ITGB1	PI4KA
