#tail	head
SGO2	NPHS1
SGO2	DERL1
SGO2	PAFAH1B1
SGO2	CDC42
SGO2	PPP2CA
SGO2	XPO1
SGO2	GABBR1
SLC9A1	SLC25A20
SLC9A1	ATP1B4
SLC9A1	SLC9A8
SLC9A1	ESR2
SLC9A1	SLC5A2
SLC9A1	CFTR
SLC9A1	TMEM17
GABBR1	DERL1
GABBR1	SLC9A8
LMO7	SRRM2
LMO7	RPRD1B
LMO7	CFTR
LMO7	SEC13
LMO7	RPA1
LMO7	ILF3
LMO7	HIST1H3F
COPS7A	FBXO7
COPS7A	SKP2
EPHA4	ESR2
RPL13A	GNL3
RPL13A	RBM8A
RPL13A	HIST1H3F
RPL13A	RPA1
CENPU	KIF2A
CENPU	CDC42
CENPU	SEC13
CENPU	PAFAH1B1
CENPU	PPP2CA
TMEM8A	SPPL2B
SLC9A8	ATP1B4
SLC9A8	DERL1
SLC9A8	ELK1
SLC9A8	TMEM115
SPTAN1	NPHS1
SPTAN1	HIST1H3F
SPTAN1	FH
SPTAN1	RPRD1B
SPTAN1	RPA1
SPTAN1	XPO1
SPTAN1	COG8
SPTAN1	CFTR
SPTAN1	SRRM2
SPTAN1	DCP1A
SPTAN1	EPB41L5
SPTAN1	LZTS2
SPTAN1	TMEM115
TOMM20	FBXO7
TOMM20	PTN
TOMM20	DHFR
ACAD11	ELK1
ACAD11	LZTS2
ACAD11	ESR2
CREB3L1	AGPAT3
GNL3	ESR2
GNL3	HIST1H3F
CDC42	KIF2A
CDC42	SEC13
CDC42	RCC2
CDC42	PAFAH1B1
CDC42	XPO1
CDC42	ZC3H4
CDC42	SH3KBP1
LZTS2	ELK1
KIF2A	HLA-DQB2
KIF2A	XPO1
KIF2A	SEC13
KIF2A	ESR2
KIF2A	PPP2CA
YIPF6	SPPL2B
NPHS1	DERL1
NPHS1	SH3KBP1
CFTR	RDX
CFTR	SH3KBP1
CFTR	ALDH1B1
CFTR	TNS3
TMEM17	EPB41L5
TMEM17	TMEM115
DUSP26	PYGM
TFDP2	MSH5
FOXK2	XPO1
TNS3	XPO1
SKP2	ELK1
SKP2	UBE2D4
MSH5	RPA1
MSH5	XPO1
ESR2	RPRD1B
ESR2	DCP1A
ESR2	RPA1
ESR2	BAG4
ESR2	EPB41L5
SRRM2	DCP1A
SRRM2	RBM8A
SRRM2	ILF3
SRRM2	FH
SRRM2	RPRD1B
SRRM2	SH3KBP1
SRRM2	EPB41L5
DCP1A	RPRD1B
DCP1A	SEC13
DCP1A	BAG4
SH3KBP1	RDX
SH3KBP1	FH
SH3KBP1	EPB41L5
SH3KBP1	BAG4
SH3KBP1	ACAA1
ZC3H4	HIST1H3F
DHFR	ALDH1B1
H2AFV	FH
H2AFV	POLR2F
BAG4	BAP1
RBM8A	PPP2CA
PYGM	PPP2CA
PYGM	ELK1
PYGM	SLC5A2
PKLR	ACAA1
HIST1H3F	POLR2F
HIST1H3F	ILF3
HIST1H3F	HIST1H2BC
HIST1H3F	RCC2
DERL1	TMEM115
FBXO7	XPO1
SLC25A20	ELK1
SLC25A20	ATP1B4
XPO1	PAFAH1B1
XPO1	SEC13
FH	HIST1H2BC
FH	ALDH1B1
ILF3	RPA1
HLA-DQB2	SEC13
ACAA2	RDX
ACAA2	AGPAT3
ACAA2	ACAA1
ACAA2	ALDH1B1
ACAA2	AGPAT2
ELK1	SEC13
ELK1	POLR2F
RPRD1B	RPA1
RPRD1B	EPB41L5
RPRD1B	POLR2F
RPRD1B	RDX
RPRD1B	ACAA1
PPP2CA	RPA1
EPB41L5	SEC13
PAFAH1B1	SEC13
PAFAH1B1	RCC2
PAFAH1B1	AGPAT3
AGPAT3	ALDH1B1
RPA1	POLR2F
RCC2	SEC13
