#tail	head
EIF3H	SIPA1L3
EIF3H	PRRC2A
EIF3H	RPS6KB1
FGF23	EGF
FGF23	IGKV2D-28
FGF23	CD79A
FGF23	NCK1
CD79A	EGF
CD79A	NCK1
CD79A	PKMYT1
CD79A	IGKV2D-28
FOXF2	WNK2
FOXF2	RPS6KB1
FOXF2	IGF1
FOXF2	MAX
FOXF2	FOXN1
FOXF2	SH3GL3
FOXF2	SLC30A8
CLEC3A	TRIM25
CLEC3A	PRRC2A
SLC30A8	IGF2
SLC30A8	PKMYT1
SLC30A8	IGF1
SLC30A8	TMEM80
PRKACB	DCAF7
PRKACB	NOG
PRKACB	PPP2R5C
PRKACB	TRIM25
PRKACB	AKAP9
PRKACB	NCK1
GPC3	MAX
GPC3	SIPA1L3
GPC3	POU1F1
GPC3	NOG
GPC3	IGF2
NCK1	IGKV2D-28
NCK1	EGF
SIPA1L3	DCAF7
SIPA1L3	NOG
SIPA1L3	KHSRP
MAOB	NOG
MAOB	SIGMAR1
AGFG1	TRIM25
AGFG1	SH3GL3
AGFG1	EGF
CPEB1	SLC16A7
CPEB1	NOG
GSTA3	SIGMAR1
GSTA3	HSD17B3
GSTA3	IGF1
PPP2R5C	TRIM25
PPP2R5C	NOG
PPP2R5C	EGF
PPP2R5C	PSMA8
SH3GL3	EGF
SH3GL3	NOG
SH3GL3	VIM
IGKV2D-28	EGF
PRRC2A	LGR4
PSMA8	VIM
POU1F1	RELCH
POU1F1	NOG
AKAP9	MAX
AKAP9	NOG
HSD17B3	IGF1
DCT	LGR4
DCT	MAX
PKHD1	TRIM25
PKHD1	LGR4
PKHD1	DCAF7
IGF2	IGF1
IGF2	EGF
IGF2	VIM
COMMD4	DCAF7
COMMD4	TRIM25
COMMD4	KLHL3
SIGMAR1	VIM
SIGMAR1	NOG
SIGMAR1	MAX
SIGMAR1	IGF1
TMEM80	SMAGP
DCAF7	NOG
DCAF7	TRIM25
MAX	KHSRP
MAX	RPS6KB1
MAX	TRIM25
MAX	NOG
WNK2	KLHL3
WNK2	FOXN1
WNK2	TRIM25
IGF1	VIM
IGF1	NOG
IGF1	EGF
IGF1	RPS6KB1
NOG	VIM
NOG	SMAGP
NOG	SLC16A7
NOG	EGF
NOG	LGR4
NOG	KHSRP
NOG	TRIM25
LGR4	KHSRP
SLC16A7	SMAGP
EGF	VIM
PKMYT1	TRIM25
RPS6KB1	TRIM25
TRIM25	SMAGP
