#tail	head
DDB1	HIF1A
DDB1	HSPA5
DDB1	HDAC3
DDB1	CEP72
DDB1	HIST1H3E
DDB1	DCAF16
DDB1	JUN
GOT1	ALKBH7
GOT1	IDH3B
GOT1	GLUD2
GOT1	IARS
GOT1	RARS
GOT1	ALKBH1
GOT1	ASRGL1
UBE2D4	FBXL3
UBE2D4	VHL
UBE2D4	PJA1
UBE2D4	FBXO7
MKI67	ACIN1
MKI67	JUN
MKI67	SMC6
MKI67	SMN1
MKI67	MAK16
MKI67	HIST1H3E
CEP72	CEP135
CEP72	CEP76
CEP72	NINL
CEP72	HSPA5
CEP72	RAVER1
RAVER1	NINL
RAVER1	FGL1
RAVER1	CEP76
MSRA	IARS
MSRA	FBXL3
MSRA	RARS
TUFT1	CEP76
TUFT1	ARNTL
TUFT1	SMC6
HSPA5	SMN1
HSPA5	CEP76
HSPA5	ABCF3
HSPA5	FBXO7
HSPA5	VHL
HSPA5	JUN
HSPA5	HIST1H3E
EHMT2	CUX1
EHMT2	HIST1H3E
PJA1	SMC6
PJA1	UBE2J2
UBE2J2	FBXO7
UBE2J2	FBXL3
UBE2J2	VHL
HIST1H3E	JUN
HIST1H3E	SMC6
HIST1H3E	HDAC3
HIST1H3E	CUX1
HIST1H3E	PRMT5
HIST1H3E	ACIN1
DCAF16	FGL1
HDAC3	NINL
HDAC3	PRMT5
HDAC3	VHL
HDAC3	JUN
HDAC3	ARNTL
HDAC3	HIF1A
ARNTL	JUN
ARNTL	HIF1A
ARNTL	FBXL3
FBXO7	ABCF3
CUX1	NTF4
CUX1	PRMT5
CUX1	NCKAP1
CUX1	JUN
CUX1	FGF9
CUX1	PDGFRA
NCKAP1	NTF4
NCKAP1	FGF9
NCKAP1	PDGFRA
SMN1	RARS
SMN1	IARS
SMN1	PRMT5
ASRGL1	GLUD2
ASRGL1	IARS
ASRGL1	RARS
SMC6	MAK16
SMC6	JUN
RARS	JUN
RARS	IARS
ALKBH1	GLUD2
ALKBH1	IDH3B
NTF4	FGF9
HIF1A	JUN
HIF1A	IDH3B
HIF1A	VHL
IDH3B	JUN
IDH3B	ALKBH7
IDH3B	GLUD2
KRT28	FGF9
MAK16	PDGFRA
NINL	CEP76
NINL	CEP135
GLUD2	CEP135
GLUD2	ALKBH7
PRMT5	JUN
CEP76	CEP135
CEP135	JUN
VHL	JUN
VHL	IARS
PDGFRA	JUN
PDGFRA	FGF9
JUN	ABCF3
JUN	FGF9
JUN	IARS
ACIN1	ABCF3
