#tail	head
OSBPL11	ZEB1
OSBPL11	TRIP10
SLC6A1	SLC9A7
SLC6A1	RAB3A
STAT6	TCTN3
STAT6	NCOA2
STAT6	ZEB1
STAT6	CSNK1E
STAT6	IL12B
CLTC	PDLIM7
CLTC	TRIP10
CLTC	FLOT1
CLTC	YWHAG
CLTC	BCR
CLTC	CSNK1E
CLTC	FLOT2
CLTC	ACTB
PSMF1	PDLIM7
PSMF1	CRX
IL12B	BCR
IL12B	ZEB1
IL12B	DUSP1
FLOT2	ACTB
FLOT2	SLC14A1
FLOT2	FLOT1
FLOT2	YWHAG
ACTA1	ACTB
ACTA1	CELSR2
ACTA1	ZEB1
ACTA1	CDH5
LMOD1	ACTB
LMOD1	ZEB1
LMOD1	GRIK4
LMOD1	P2RX5
BCR	RHOH
BCR	YWHAG
BCR	YES1
BCR	BECN1
CDH5	TMTC3
CDH5	ACTB
TRIP10	RHOH
TRIP10	CRX
SLC9A7	ZEB1
SLC9A7	NCOA2
FLOT1	ACTB
FLOT1	SLC14A1
FLOT1	YWHAG
FLOT1	YES1
FLOT1	ZEB1
EXOC4	BECN1
YWHAG	TCTN3
YWHAG	CSNK1E
DUSP1	YES1
P2RX5	RAB3A
GRIK4	ZEB1
GRIK4	RAB3A
CSNK1E	TCTN3
NCOA2	CRX
YES1	PDLIM7
YES1	BECN1
ACTB	CELSR2
TMTC3	TCTN3
