#tail	head
LCK	BRCA1
LCK	ESR2
LCK	HSPA8
LCK	CDC37
PRPF6	CSTF1
PRPF6	SNRPG
BRCA1	HDAC2
BRCA1	BRAP
BRCA1	HNRNPA2B1
BRCA1	TRIM28
BRCA1	CSTF1
BRCA1	PCBP1
BRCA1	IL1B
BRCA1	LARS
BRCA1	FUS
PCBP1	HSPA8
PCBP1	TRIM28
PCBP1	CSTF2
PCBP1	CDC37
PCBP1	PPIE
BUB3	INTS7
BUB3	ITGA4
CCT6A	FUS
CCT6A	PPP1CA
CDC37	KCTD9
PTPRK	ESR2
SMARCE1	BRAP
SMARCE1	VDR
HSPA8	GAD1
HSPA8	ESR2
HSPA8	LARS
HSPA8	FUS
HSPA8	PPP1CA
HSPA8	TRIM25
HSPA8	ITGA4
RPRD1A	ZNF76
RPRD1A	INTS7
AKAP3	BRAP
SUPT4H1	CCNH
SUPT4H1	ESR2
CSTF2	FUS
CSTF2	ESR2
CSTF2	SNRPG
HNRNPA2B1	UBE2A
HNRNPA2B1	PPIE
HNRNPA2B1	CSTF1
H3F3B	FUS
H3F3B	HDAC2
H3F3B	ITGA4
LARS	ESR2
TRIM28	ITGA4
CCNH	PPIE
CSTF1	SNRPG
CSTF1	PPIE
TRIM25	FUS
TRIM25	SH3BP5L
SLC30A10	VDR
ESR2	PCM1
ESR2	GAD1
PPP1CA	ITGA4
BRAP	PPIE
HDAC2	NFATC1
CEP85	PCM1
PRKCA	VDR
PRKCA	ICAM1
PRKCA	NFATC1
LIN28A	VDR
ICAM1	POR
SNRPG	PPIE
