#tail	head
GEMIN5	SSR1
GEMIN5	HIST2H2AA3
GEMIN5	SPINT1
GEMIN5	NUP62
GEMIN5	SIRT7
GEMIN5	SEPT2
GEMIN5	MYC
GEMIN5	SNRNP70
SMIM20	SF3B5
NUP62	CPSF3
NUP62	LRRK2
NUP62	MYC
NUP62	HSPA6
PSMD6	SSR1
PSMD6	RBX1
PSMD6	SNRNP70
PSMD6	SPINT1
PSMD6	SEPT2
PSMD6	LRRK2
PSMD6	BABAM1
PSMD6	CSNK1A1
PSMD6	PSMA2
OR10H3	GNAL
OR10H3	REEP3
OR10H3	LASP1
OR10H3	RTP3
OR10H3	RTP5
KIF13B	TERF2
KIF13B	APP
KIF13B	REEP3
KIF13B	CWC25
KIF13B	LIMA1
KIF13B	CSNK1A1
XRCC6	MYC
XRCC6	POU2F1
XRCC6	PIAS4
XRCC6	HIST2H2AA3
XRCC6	HIST1H2BC
XRCC6	METTL14
XRCC6	AR
XRCC6	TADA3
XRCC6	SNRNP70
XRCC6	TERF2
XRCC6	CSNK1A1
XRCC6	HSPA6
XRCC6	RBBP4
XRCC6	SEPT2
XRCC6	SIRT7
XRCC6	SSR1
XRCC6	SPINT1
XRCC6	GABARAPL2
DHX8	RBMX
DHX8	SRSF11
DHX8	SNRNP70
DHX8	SRSF3
DHX8	LSM3
DHX8	LSM6
DHX8	SIRT7
THG1L	SEPT2
THG1L	SPINT1
THG1L	SNRNP70
THG1L	SSR1
THG1L	AR
SEPT2	SSR1
SEPT2	SNRNP70
SEPT2	SRSF3
SEPT2	YES1
SEPT2	CSNK1A1
SEPT2	CCT8
SEPT2	CPSF3
SEPT2	LIMA1
SEPT2	INPP5A
SEPT2	LASP1
SEPT2	SPINT1
PIAS4	IMMT
PIAS4	RNF8
PIAS4	MYC
PIAS4	HIST1H4A
PIAS4	TADA3
PIAS4	HIST1H2BC
PIAS4	BABAM1
PIAS4	AR
PIAS4	TRIM27
RBBP4	LRRK2
RBBP4	GABARAPL2
RBBP4	TAF6
RBBP4	MYC
RBBP4	TUBGCP3
RBBP4	ARID4A
RBBP4	HIST1H4A
RBBP4	HIST2H2AA3
RBBP4	HIST1H2BC
RBBP4	SIRT7
CPSF3	SIRT7
CPSF3	SSR1
CPSF3	SRSF11
CPSF3	SNRNP70
CPSF3	SRSF3
CPSF3	SF3B5
CPSF3	CWC25
CPSF3	RBMX
CPSF3	SPINT1
GPRASP1	OPRM1
APP	HIST2H2AA3
APP	RBX1
APP	LASP1
APP	INTS10
APP	AR
APP	LIMA1
APP	SIRT7
APP	CPNE7
APP	HIST1H4A
APP	SNRNP70
APP	SRSF3
APP	YES1
APP	POU2F1
APP	OR6B3
APP	LRRK2
APP	LSM6
APP	REPIN1
APP	OPRM1
APP	GABARAPL2
APP	RTP3
APP	TAF6
APP	OR7A5
APP	MYC
APP	FGF5
APP	CCT8
TRPC3	YES1
TRPC3	CPNE7
TRPC3	ITPR3
TRPC3	IGLC7
TRPC3	IGLV1-51
TRPC3	IGKV1-5
TRPC3	CSNK1A1
DNAAF4	EXOC5
DNAAF4	GABARAPL2
SSR1	SPINT1
SSR1	LIMA1
SSR1	MYC
SSR1	CCT8
SSR1	LASP1
SSR1	INPP5A
SSR1	YES1
SSR1	METTL14
SSR1	SNRNP70
SSR1	CSNK1A1
SIRT7	IMMT
SIRT7	SNRNP70
SIRT7	ITPR3
SIRT7	SRSF3
SIRT7	HIST1H4A
SIRT7	RBMX
HIST2H2AA3	ARID4A
HIST2H2AA3	HIST1H4A
HIST2H2AA3	MYC
HIST2H2AA3	TERF2
HIST2H2AA3	LRRK2
HIST2H2AA3	AR
HIST2H2AA3	TADA3
HIST2H2AA3	HIST1H2BC
HIST2H2AA3	BABAM1
HIST2H2AA3	POU2F1
GABARAPL2	AR
GABARAPL2	SRSF11
GABARAPL2	HIST1H4A
GABARAPL2	SNRNP70
GABARAPL2	SRSF3
GABARAPL2	POU2F1
GABARAPL2	HSPA6
LIMA1	SNRNP70
LIMA1	SPINT1
LIMA1	YES1
LIMA1	METTL14
LIMA1	ITPR3
LIMA1	LRRK2
OR7A5	GNAL
OR7A5	REEP3
OR7A5	RTP5
OR7A5	RTP3
CCT8	SPINT1
CCT8	SNRNP70
CCT8	METTL14
CCT8	MYC
