#tail	head
SORBS3	HTR3A
SORBS3	SH3KBP1
CHRNA6	CLCA3P
CHRNA6	SLC24A4
AP2A2	SH3KBP1
AP2A2	GAPVD1
ESR1	MED12
ESR1	MAZ
ESR1	CCNC
ESR1	ADIPOQ
ESR1	PELP1
ESR1	GPS2
ESR1	HDAC1
PLAGL1	HDAC1
WDR77	RPS3A
ADIPOQ	PELP1
ADIPOQ	AVP
ADIPOQ	HDAC1
RPS14	EBNA1BP2
PELP1	EP300
PELP1	EBNA1BP2
PELP1	SMAD9
MED12	EP300
MED12	RPS3A
ITSN1	PIK3CA
RPS3A	EBNA1BP2
CCNC	EP300
CLCA1	CHRNB3
HDAC1	H2AFZ
HDAC1	PEX14
HDAC1	PIK3CA
HDAC1	EP300
SOS1	PIK3CA
SH3KBP1	SHC1
SH3KBP1	AVP
SH3KBP1	GAPVD1
SH3KBP1	DRG1
SH3KBP1	PIK3CA
GPS2	EP300
FOXA1	H2AFZ
FOXA1	SLC44A1
SLC44A1	MAZ
HAO1	PEX14
MAZ	EP300
MAZ	H2AFZ
MAZ	SHC1
MAZ	DSCAM
EP300	H2AFZ
PKN1	H2AFZ
PKN1	MAP3K20
SHC1	IL12RB2
SHC1	PIK3CA
IL12RB2	PIK3CA
AVP	PIK3CA
