#tail	head
HIST1H2BC	POLR2L
HIST1H2BC	POLR2B
HIST1H2BC	HIST4H4
HIST1H2BC	POLR2F
HIST1H2BC	XRCC1
HIST1H2BC	LIG3
GMPR2	RHCG
GMPR2	EXOSC5
GMPR2	SPR
GMPR2	EXOSC8
SEC22B	XRCC1
SEC22B	NAPA
SEC22B	STX18
SEC22B	VTI1B
DDX20	SNRPE
DDX20	STXBP2
DDX20	SIPA1L3
DDX20	NUP188
DDX20	NAPA
KCTD15	SP1
KCTD15	SMAD3
DNM1L	SERBP1
DNM1L	SP1
DNM1L	YWHAZ
SIPA1L3	EXOSC8
SIPA1L3	NAPA
SIPA1L3	YWHAZ
SIPA1L3	XRCC1
SMAD3	STXBP2
SMAD3	SP1
SMAD3	STX18
NAPA	EXOSC8
NAPA	STX18
NAPA	VTI1B
NAPA	XRCC1
EXOSC5	EXOSC8
EXOSC5	POLR2L
EXOSC5	WDR3
POLR2B	SNRPE
POLR2B	POLR2L
POLR2B	HIST4H4
POLR2B	SP1
POLR2B	POLR2F
POLR2B	LIG3
POLR2B	XRCC1
HIST4H4	SP1
HIST4H4	POLR2F
HIST4H4	POLR2L
HIST4H4	YWHAZ
GNAT3	GPR37L1
GNAT3	ITPR2
SPR	YWHAZ
PKD1	PTH
PKD1	CP
PKD1	TRPA1
ITPR2	ACTG2
ITPR2	SP1
SNRPE	POLR2F
SNRPE	POLR2L
SNRPE	NUP188
SNRPE	YWHAZ
YWHAZ	SP1
POLR2L	XRCC1
POLR2L	SP1
POLR2L	POLR2F
POLR2L	LIG3
STXBP2	SP1
VTI1B	STX18
POLR2F	SP1
POLR2F	LIG3
POLR2F	XRCC1
PTH	CP
PTH	TRPA1
CP	SERBP1
GPR37L1	UPK1B
XRCC1	LIG3
LIG3	SP1
SP1	SERBP1
SP1	RHCG
RHCG	UPK1B
ACTG2	TRPA1
EXOSC8	WDR3
