#tail	head
CYP26A1	RARB
CYP26A1	CEBPA
FGF19	LCP2
FGF19	VAV3
FGF19	SRC
FGF19	IRS1
FGF19	RHOA
FGF19	FCGR3A
LDHB	JUN
LDHB	DHPS
LDHB	UBE2N
LDHB	SRC
LDHB	SF1
LDHB	SDS
MTHFD1	CDC73
MTHFD1	JUN
MTHFD1	SARDH
MTHFD1	GLUL
MTHFD1	RPA1
MTHFD1	RPL5
MTHFD1	FLNA
MTHFD1	CYP4F2
GLUL	SDS
GLUL	AOC3
GLUL	SLC9A1
GLUL	ASPDH
SF3A2	SF1
SF3A2	HNRNPA1
SF3A2	JUN
SF3A2	MTREX
SF3A2	NEK4
SF3A2	SNRPD1
SF3A2	PPM1G
GPRC5C	SRC
GPRC5C	SF1
LCP2	FCGR3A
LCP2	HLA-DRB4
LCP2	VAV3
LCP2	SRC
LCP2	IRS1
VAV3	SRC
VAV3	FCGR3A
VAV3	RHOA
VAV3	IRS1
PPM1G	SF1
PPM1G	PSMA1
PPM1G	SNRPD1
PPM1G	HIST1H2BJ
PPM1G	JUN
PPM1G	MTREX
SDS	SLC9A1
MTREX	HNRNPA1
MTREX	EXOSC6
MTREX	SF1
MTREX	RPA1
MTREX	SNRPD1
MTREX	JUN
DHPS	SRC
DHPS	SF1
DHPS	RPL9P9
DHPS	PGRMC2
DHPS	AOC3
CENPW	H2AFV
CENPW	HIST1H2BJ
CENPW	H2AFZ
CENPW	HIST3H2BB
ANXA1	FPR2
ANXA1	RPA1
ANXA1	HNRNPA1
ANXA1	SRC
ANXA1	CDC73
SNRPD1	SF1
SNRPD1	HNRNPA1
SNRPD1	JUN
SNRPD1	NEK4
NEK4	RPL5
NEK4	HNRNPA1
NEK4	H2AFZ
NEK4	RPS23
NEK4	H2AFV
NEK4	PSMA1
FCGR3A	SRC
FCGR3A	IRS1
FCGR3A	RHOA
UBE2N	SF1
UBE2N	HIST3H2BB
UBE2N	SARDH
UBE2N	TRIM4
UBE2N	HIST1H2BJ
UBE2N	ASPDH
SARDH	AOC3
RPS23	HNRNPA1
RPS23	JUN
RPS23	RPL9P9
RPS23	RPL5
RPS23	FLNA
TRIM4	FPR2
SH2B1	IRS1
SH2B1	FLNA
ELOA3B	CDC73
ELOA3B	NELFE
ASPDH	JUN
H2AFZ	JUN
H2AFZ	RARB
H2AFZ	HIST3H2BB
H2AFZ	HIST1H2BJ
FLNA	RHOA
FLNA	CDC73
FLNA	HNRNPA1
FLNA	RPL5
FLNA	SRC
FLNA	JUN
FLNA	SF1
FLNA	RPA1
HLA-DRB4	KLC3
HNRNPA1	SRC
HNRNPA1	JUN
HNRNPA1	SF1
HNRNPA1	RPA1
HNRNPA1	RPL9P9
HNRNPA1	RPL5
NELFE	CDC73
NELFE	PSMA1
KLC3	RHOA
KLC3	SF1
RPL5	HIST3H2BB
RPL5	SRC
RPL5	SF1
RPL5	JUN
RPL5	RPL9P9
PSMA1	JUN
PSMA1	EXOSC6
PSMA1	CEBPA
HIST3H2BB	RPA1
HIST3H2BB	RARB
HIST3H2BB	H2AFV
HIST3H2BB	JUN
EXOSC6	JUN
SF1	SRC
SF1	JUN
SF1	CEBPA
PGRMC2	CYP4F2
PGRMC2	RABAC1
RARB	CEBPA
RARB	HIST1H2BJ
RARB	H2AFV
SLC24A4	JUN
SLC24A4	SLC9A1
SLC24A4	CEBPA
RPA1	JUN
RPA1	HIST1H2BJ
RPA1	RPL9P9
RABAC1	RHOA
HIST1H2BJ	JUN
HIST1H2BJ	H2AFV
HIST1H2BJ	CDC73
JUN	SRC
JUN	RPL9P9
JUN	SLC9A1
JUN	CEBPA
JUN	H2AFV
JUN	CDC73
AOC3	SLC9A1
RHOA	IRS1
RHOA	SRC
IRS1	SRC
SRC	CEBPA
SRC	CYP4F2
