#tail	head
ITPR3	IGLV2-23
ITPR3	CALM1
ITPR3	IGKV2-28
ITPR3	GNAI3
ITPR3	GNG13
ITPR3	VAMP2
ITPR3	RASGRP4
ITPR3	IRS2
ITPR3	NOG
IGLV2-23	IRAK1
IGLV2-23	IRS2
IGLV2-23	FGF8
IGLV2-23	CALM1
CALM1	RASGRP4
CALM1	AKAP1
CALM1	PRKAR1B
CALM1	GNG13
CALM1	MYL7
CALM1	PAK1
CALM1	IGLV1-51
CALM1	SLC4A7
CALM1	IGKV2-28
CALM1	LCP2
CALM1	GNAT3
MAPK6	CALML5
FGF20	IRAK1
FGF20	FZD4
FGF20	GRM6
FGF20	IGLV1-51
FGF20	GNG13
FGF20	CYP19A1
AKAP1	RASGRP4
AKAP1	PRKAR1B
AKAP1	NOG
AKAP1	GRIA2
AKAP1	VAMP2
SNX1	MAT2B
SNX1	WASHC5
SNX1	MCM2
ADORA2A	FGF8
ADORA2A	FGF10
ADORA2A	LTA
ADORA2A	GNAI3
CUL4B	MCM2
CUL4B	HIST1H4E
CUL4B	MCCC1
CUL4B	NOG
CUL4B	LYZ
CUL4B	HNRNPH1
CUL4B	DDX1
CUL4B	HIST1H4L
MCM2	HIST1H4E
MCM2	DDX1
MCM2	MAPK3
MCM2	FARSB
MCM2	MAT2B
MCM2	LYZ
MCM2	HNRNPH1
IL4I1	AOC3
IL4I1	SLC7A8
IL4I1	OGDH
CALML5	SLC4A7
CALML5	GDF5
DOCK1	IGLV1-51
DOCK1	WASF2
DOCK1	IGKV2-28
PTGDS	HIST1H4E
PTGDS	NR1I2
PTGDS	HIST1H4L
IGLV1-51	FGF8
IGLV1-51	GRAP2
IGLV1-51	WASF2
IGLV1-51	IRS2
IGLV1-51	LCP2
IGLV1-51	GNG13
IGLV1-51	FGF10
GRIA2	NOG
FGF10	GNG13
FGF10	WASF2
FGF10	GRAP2
FGF10	IRS2
FGF10	IRAK1
HNRNPH1	VCAM1
HNRNPH1	DDX1
HNRNPH1	HIST1H4L
HNRNPH1	NOG
HNRNPH1	SF3B6
PNLIPRP1	NDUFAF1
PNLIPRP1	LEUTX
DDX1	WWOX
DDX1	XPO1
DDX1	VCAM1
DDX1	MCCC1
ZNF329	CARD10
MAPK3	LCP2
MAPK3	IRS2
MAPK3	HIST1H4L
MAPK3	GNAI3
MAPK3	HIST1H4E
MAPK3	FGF8
LEUTX	CMTM3
LEUTX	TMEM97
HIST1H4E	ANP32B
HIST1H4E	TRERF1
HIST1H4E	RAN
HIST1H4E	PAK1
FZD4	FGF8
FZD4	GDF5
FZD4	LTA
GNG13	WASF2
GNG13	IRS2
GNG13	LCP2
GNG13	FGF8
GNG13	GRM6
IGKV2-28	IRAK1
IGKV2-28	IRS2
IGKV2-28	FGF8
IGKV2-28	GRAP2
IGKV2-28	WASF2
VCAM1	GNAI3
VCAM1	SF3B6
VCAM1	RAN
VCAM1	XPO1
VCAM1	ANP32B
VCAM1	HIST1H4L
MTIF3	SLC4A7
MTIF3	TMEM97
LTA	TRADD
LTA	GRM6
WASF2	PAK1
WASF2	LCP2
WASF2	IRS2
WASF2	FGF8
WASF2	NOG
WASF2	IRAK1
WASF2	GRAP2
RABAC1	TXN2
MAT2B	XPO1
MCCC1	OGDH
HIST1H4L	CYP26A1
HIST1H4L	RAN
HIST1H4L	PAK1
HIST1H4L	ANP32B
HIST1H4L	TRERF1
NR1I2	NOG
NR1I2	CYP26A1
NR1I2	FGF8
GNAT3	RASGRP4
GNAT3	GRM6
SF3B6	WWOX
ABLIM3	NOG
TRADD	TUBB4A
TRADD	XPO1
GRM6	FGF8
GRM6	GNAI3
FGF8	NOG
FGF8	GRAP2
SLC6A3	AOC3
RASGRP4	GNAI3
RASGRP4	GRAP2
RASGRP4	LCP2
GDF5	NOG
NOG	WWOX
NOG	IRS2
NOG	PAK1
NOG	SLC7A8
NOG	TUBB4A
NOG	LCP2
NOG	TRERF1
NOG	FARSB
PAK1	MYNN
PAK1	GRAP2
XPO1	IRS2
XPO1	PRKAR1B
XPO1	POM121C
XPO1	RAN
XPO1	IRAK1
XPO1	WASHC5
GNAI3	PRKAR1B
GNAI3	RIPK3
AOC3	TXN2
LCP2	IRAK1
LCP2	GRAP2
LCP2	IRS2
TUBB4A	NPHP4
TUBB4A	TFAP4
TUBB4A	RIPK3
WWOX	LYZ
ANP32B	MYNN
NPHP4	TFAP4
OGDH	SLC7A8
GRAP2	IRAK1
