#tail	head
OCLN	SH3KBP1
OCLN	SHKBP1
TFAP4	TP53
TFAP4	CD79B
TFAP4	RUNX1
CALCRL	GNG10
YBX1	IRF1
YBX1	SHKBP1
YBX1	EEF1G
YBX1	AQR
CD79A	CUX1
CD79A	CLDN1
CD79A	CD19
CD79A	ERBB3
PYGB	PPA2
HNF4A	SNX22
HNF4A	TP53
HNF4A	ACY1
HNF4A	DHX35
HNF4A	FGF9
HNF4A	ARNT
PLIN3	SHKBP1
IRF2BP1	IRF2BPL
OR2AG1	GNGT1
OR2AG1	GNB1
OR2AG1	MPDZ
GNGT1	LPAR1
GNGT1	FGF9
GNGT1	CUX1
DSPP	IRF1
GATA3	ETS2
GATA3	RHOBTB3
GNG10	LPAR1
GNG10	FGF4
CMTM6	GATA6
CMTM6	ETS2
MAT1A	ACY1
ARNT	FGF9
ARNT	TGM2
RUNX1	MAFG
RUNX1	SMARCB1
SREBF1	TP53
CMAS	ETS2
ERBB3	FGF4
SMARCB1	TP53
GNB1	TGM2
GNB1	CD19
GNB1	OR8D1
GNB1	FGF7
TACSTD2	CLDN1
SH3KBP1	TJP2
SH3KBP1	CUX1
EFTUD2	NTPCR
CUX1	FGF4
TP53	PPA2
TP53	FGF9
FGF9	CD19
CD19	CD79B
TJP2	SHKBP1
TANGO2	PPA2
