#tail	head
CUL2	KRT6A
CUL2	NARS
CUL2	DDX3X
FGFR1OP	BTC
FGFR1OP	BLM
FGFR1OP	LAT
FGFR1OP	PPP2R1A
FGFR1OP	DYNC1I2
XRCC3	BLM
XRCC3	SSR3
THNSL1	UTP11
THNSL1	PDK1
BPNT1	PHKB
BPNT1	PDPR
PHKB	GABPB1
PHKB	PAX4
PUF60	CDK2
PUF60	ISY1
PUF60	DDX3X
PDK1	PDPR
RPS21	PPP2R1A
RPS21	SSR3
RPS21	CDK2
PRDM8	PAX4
PPP2R1A	DYNC1I2
PPP2R1A	CENPL
PPP2R1A	ZCCHC8
PPP2R1A	LATS2
SACS	TLN2
SACS	ZNF292
SACS	KRT6A
SACS	LAT
SACS	RLF
LATS2	KDELR2
LATS2	CDK2
KRT6A	ZNF292
KRT6A	LAT
KRT6A	TLN2
KRT6A	RLF
ZCCHC8	EXOSC8
ZCCHC8	ISY1
LAT	RLF
LAT	BTC
LAT	ZNF292
LAT	TLN2
EXOSC8	UTP11
KDELR2	DYNC1I2
KDELR2	GORASP1
RLF	TLN2
RLF	ZNF292
PRXL2B	NARS
CENPL	DYNC1I2
CENPL	GORASP1
ISY1	DDX3X
ISY1	BLM
GORASP1	CDK2
PAX4	POGZ
POGZ	GABPB1
ZNF292	TLN2
DDX3X	CDK2
CDK2	BLM
