#tail	head
ATP6V1B1	MARC1
ATP6V1B1	CAT
ATP6V1B1	NME2
GMPR	AGXT
BATF2	ATXN1
NCL	CRY2
NCL	SRRM2
NCL	USP7
NCL	EXOSC4
HNF4A	KIF22
HNF4A	COQ6
HNF4A	VDR
HNF4A	MAPK14
HNF4A	CLDN3
HNF4A	CRY2
HNF4A	TERF2IP
HNF4A	HIST2H3D
HNF4A	TOM1
HNF4A	XDH
HNF4A	LIPT1
GARS	LIPT1
GARS	UFD1
GARS	AGXT
GARS	CRY2
GARS	NME2
GARS	TOM1
GGT1	NME2
GGT1	DPEP1
TOM1	SRRM2
TOM1	YAP1
NME2	AGXT
NME2	ADPRM
NME2	LIPT1
CAT	AGXT
CAT	ATP5PF
CAT	XDH
CAT	USP53
CLDN3	C4B_2
CLDN3	STK17A
DPEP1	MTOR
MTOR	SRRM2
MTOR	IKBKB
ADPRM	PRPS1
ADPRM	LIPT1
CRY2	USP7
CRY2	ATXN1
RUNX1	YAP1
RUNX1	VDR
RUNX1	HIST2H3D
RUNX1	ARID1B
FLNB	ZC3H4
AZGP1	VDR
AZGP1	USP53
C4B_2	KIF22
AGXT	XDH
KIF22	ATXN1
KIF22	MAPK14
HIST2H3D	ARID1B
HIST2H3D	MAPK14
EML4	PRPS1
SRRM2	USP7
SRRM2	YAP1
STK17A	XDH
STK17A	ATP5PF
MAPK14	IKBKB
YAP1	ARID1B
ATP5PF	COQ6
ATP5PF	XDH
SPAG8	KRTAP6-2
