#tail	head
SESN2	JUN
SESN2	NF1
SLC30A1	SLC39A7
SLC30A1	NOTCH1
SLC30A1	S100A2
SLC30A1	VEGFA
SLC30A1	CCS
CORO2A	GPS2
CORO2A	AURKA
CORO2A	DCC
CORO2A	CAPZA2
CHRM1	PRKCH
CHRM1	GNGT1
CHRM1	GNG5
CHRM1	CXCL2
CHRM1	JUN
CHRM1	S100A2
CHRM1	PRKCA
CANX	PTPRN
CANX	JUN
CANX	CDK1
CANX	ERBB2
CANX	PDLIM1
PLEKHO1	FLNC
PLEKHO1	JUN
PLEKHO1	CAPZA2
PRKCH	IGLV2-14
PRKCH	PIK3CG
PRKCH	ERBB2
PRKCH	PLCG1
PRKCH	PRKCA
PRKCH	CD79A
PRKCH	IGKV1D-39
PRKCH	GNGT1
PRKCH	PIK3CB
PRKCH	NF1
PRKCH	GNG5
PRKCH	IGLV3-21
PRKCH	LAT
PRKCH	IGHV3-33
KLB	PIK3CG
KLB	ZMYM2
KLB	ERBB2
KLB	LRRFIP1
KLB	PIK3CB
KLB	PLCG1
KLB	IGLV2-14
KLB	IGKV1D-39
KLB	GNGT1
KLB	LAT
KLB	CD79A
KLB	GNG5
KLB	TYROBP
KLB	VEGFA
KLB	IGLV3-21
KLB	FGF8
KLB	IGHV3-33
TSC1	AURKA
TSC1	BAG3
TSC1	CDK1
TSC1	TNS2
NUMA1	CRK
NUMA1	CDK1
NUMA1	AURKB
NUMA1	LRRFIP1
NUMA1	AURKA
NF1	PAQR6
NF1	PRKCA
NF1	CRK
NF1	JUN
NF1	PIK3CB
NF1	PLCG1
NF1	PIK3CG
NF1	ERBB2
SGK1	PIK3CG
SGK1	JUN
SGK1	LAT
SGK1	FKBP5
SGK1	PIK3CB
SGK1	HIST1H4B
CXCL2	GNGT1
CXCL2	GNG5
CXCL2	CTSS
PDLIM1	LUZP4
HMMR	CDK1
HMMR	JUN
HMMR	TUBB3
HMMR	AURKA
SLC39A7	S100A2
SLC39A7	NOTCH1
SLC39A7	CCS
SLC39A7	ERBB2
SLC39A7	VEGFA
FLNC	JUN
FLNC	PLCG1
FLNC	PRKCA
FLNC	TUBB3
FLNC	CRK
FLNC	FGF8
PIK3CB	PRKCA
PIK3CB	ERBB2
PIK3CB	LAT
PIK3CB	VEGFA
PIK3CB	LRRFIP1
PIK3CB	IGLV2-14
PIK3CB	IGKV1D-39
PIK3CB	GNGT1
PIK3CB	PIK3CG
PIK3CB	ZMYM2
PIK3CB	CD79A
PIK3CB	GNG5
PIK3CB	CRK
PIK3CB	DCC
PIK3CB	TYROBP
PIK3CB	PLCG1
PIK3CB	IGLV3-21
PIK3CB	FGF8
PIK3CB	IGHV3-33
CD79A	IGLV2-14
CD79A	FGF8
CD79A	IGKV1D-39
CD79A	VEGFA
CD79A	ERBB2
CD79A	GNGT1
CD79A	IGLV3-21
CD79A	ZMYM2
CD79A	IGHV3-33
CD79A	LRRFIP1
CD79A	TYROBP
CD79A	PRKCA
CD79A	TUBB3
WASHC2A	ROCK1
WASHC2A	CAPZA2
MAPKAPK3	HIST1H4B
MAPKAPK3	AURKA
MAPKAPK3	HIST1H2BI
MAPKAPK3	HIST1H2BD
MAPKAPK3	DCC
MAPKAPK3	CBX8
GNGT1	FGF8
GNGT1	PRKCA
GNGT1	LAT
GNGT1	IGLV2-14
GNGT1	IGLV3-21
GNGT1	ZMYM2
GNGT1	VEGFA
GNGT1	PLCG1
GNGT1	PIK3CG
GNGT1	IGHV3-33
GNGT1	TYROBP
GNGT1	LRRFIP1
GNGT1	DRD2
GNGT1	GNG5
GNGT1	GHRH
GNGT1	INSL5
GNGT1	IGKV1D-39
GNGT1	ERBB2
BCL2	BAG3
BCL2	HIST1H2BI
BCL2	CDK1
BCL2	PLCG1
BCL2	HIST1H2BD
BCL2	HIST1H4B
BCL2	TFF1
BCL2	S100A2
BCL2	PRKCA
BCL2	VEGFA
HIST1H4B	HIST1H2BI
HIST1H4B	RARG
HIST1H4B	NOTCH1
HIST1H4B	CDK1
HIST1H4B	HIST1H2BD
HIST1H4B	CBX8
HIST1H4B	GPS2
HIST1H4B	LUZP4
HIST1H4B	TFF1
HIST1H4B	JUN
HIST1H4B	TCF7
MADD	PTPRN
BAG3	PSME2
BAG3	CDK1
BAG3	PLCG1
BAG3	CRK
GNG5	INSL5
GNG5	TYROBP
GNG5	IGKV1D-39
GNG5	FGF8
GNG5	GHRH
GNG5	PRKCA
GNG5	LAT
GNG5	ERBB2
GNG5	IGLV2-14
GNG5	IGLV3-21
GNG5	ZMYM2
GNG5	VEGFA
GNG5	PLCG1
GNG5	PIK3CG
GNG5	IGHV3-33
GNG5	DRD2
GNG5	LRRFIP1
ERBB2	LRRFIP1
ERBB2	TNS2
ERBB2	JUN
ERBB2	FKBP5
ERBB2	PLCG1
ERBB2	IGHV3-33
ERBB2	PRKCA
ERBB2	LAT
ERBB2	IGKV1D-39
ERBB2	AURKA
ERBB2	CRK
ERBB2	PIK3CG
ERBB2	IGLV2-14
ERBB2	FGF8
ERBB2	IGLV3-21
ROCK1	TNS2
ROCK1	NOTCH1
ROCK1	VEGFA
RBM33	ASCC3
RBM33	OGDH
B4GALNT4	INSL5
B4GALNT4	ANTXR1
INSL5	TUBB3
AURKA	CDK1
AURKA	AURKB
AURKA	JUN
GHRH	TFF1
GHRH	DRD2
PTPRN	JUN
S100A2	VEGFA
S100A2	JUN
CCS	VEGFA
CCS	CAPZA2
TUBB3	JUN
TUBB3	ANTXR1
TUBB3	CRK
CTSS	PLCG1
IGHV3-33	PLCG1
IGHV3-33	FGF8
IGHV3-33	PRKCA
IGHV3-33	LAT
IGHV3-33	TYROBP
IGHV3-33	IGLV2-14
IGHV3-33	IGKV1D-39
IGHV3-33	VEGFA
IGHV3-33	PIK3CG
IGHV3-33	IGLV3-21
IGHV3-33	ZMYM2
IGHV3-33	LRRFIP1
IGHV3-33	CRK
PSME2	CDK1
FKBP5	JUN
FKBP5	AURKB
FGF8	PLCG1
FGF8	PIK3CG
FGF8	LRRFIP1
FGF8	TFF1
FGF8	TYROBP
FGF8	IGKV1D-39
FGF8	DRD2
FGF8	GPS2
FGF8	LAT
FGF8	IGLV2-14
FGF8	IGLV3-21
FGF8	NOTCH1
FGF8	ZMYM2
FGF8	VEGFA
FGF8	JUN
DRD2	VEGFA
DRD2	PAQR6
DRD2	TFF1
AURKB	VMA21
AURKB	HIST1H2BI
AURKB	JUN
AURKB	HIST1H2BD
AURKB	CDK1
IGLV2-14	PIK3CG
IGLV2-14	ZMYM2
IGLV2-14	LRRFIP1
IGLV2-14	TYROBP
IGLV2-14	CRK
IGLV2-14	PLCG1
IGLV2-14	PRKCA
IGLV2-14	LAT
IGLV2-14	VEGFA
PIK3CG	IGLV3-21
PIK3CG	LAT
PIK3CG	PLCG1
PIK3CG	IGKV1D-39
PIK3CG	PRKCA
PIK3CG	DCC
PIK3CG	LRRFIP1
PIK3CG	VEGFA
PIK3CG	ZMYM2
PIK3CG	NOTCH1
LAT	ZMYM2
LAT	LRRFIP1
LAT	IGLV3-21
LAT	PLCG1
LAT	CRK
LAT	PRKCA
LAT	TYROBP
LAT	IGKV1D-39
LAT	VEGFA
DCC	PLCG1
GPS2	HIST1H2BD
GPS2	HIST1H2BI
GPS2	TFF1
VEGFA	PRKCA
VEGFA	LRRFIP1
VEGFA	CRK
VEGFA	RARG
VEGFA	ZMYM2
VEGFA	NOTCH1
VEGFA	PLCG1
VEGFA	JUN
VEGFA	IGLV3-21
VEGFA	IGKV1D-39
PRKCA	IGLV3-21
PRKCA	PLCG1
PRKCA	IGKV1D-39
PRKCA	CRK
OXCT1	OGDH
LRRFIP1	IGLV3-21
LRRFIP1	VMA21
LRRFIP1	IGKV1D-39
LRRFIP1	PLCG1
LRRFIP1	TYROBP
RARG	TFF1
RARG	HIST1H2BI
RARG	HIST1H2BD
TFF1	JUN
TYROBP	IGLV3-21
TYROBP	ZMYM2
TYROBP	PLCG1
TYROBP	IGKV1D-39
LUZP4	TNS2
ASCC3	NOTCH1
ASCC3	OGDH
ASCC3	CDK1
CAPZA2	OGDH
NOTCH1	JUN
NOTCH1	HIST1H2BI
NOTCH1	HIST1H2BD
CDK1	HIST1H2BI
CDK1	JUN
CDK1	HIST1H2BD
CBX8	HIST1H2BD
CBX8	HIST1H2BI
CBX8	JUN
JUN	HIST1H2BI
JUN	TCF7
JUN	HIST1H2BD
JUN	CRK
JUN	OGDH
JUN	ZMYM2
TCF7	HIST1H2BI
TCF7	HIST1H2BD
ZMYM2	IGKV1D-39
ZMYM2	IGLV3-21
ZMYM2	PLCG1
PLCG1	IGKV1D-39
PLCG1	IGLV3-21
IGKV1D-39	CRK
CRK	IGLV3-21
