#tail	head
IFNA13	FZD2
IFNA13	OSMR
IFNA13	DRD4
IFNA13	SOCS3
NKAIN3	PHKG1
NKAIN3	SLC6A5
NKAIN3	GAPDHS
NKAIN3	SLC6A13
PLPPR3	PHKG1
PLPPR3	GAPDHS
RABGAP1L	GRIPAP1
RABGAP1L	RNASEH2B
PSMD5	RBX1
PSMD5	PSMB6
PSMD5	CD40LG
PSMD5	LTA
PSMD5	RNASEH2B
PSMD5	ZSWIM8
LAMA4	COL11A2
LAMA4	ACTN2
LAMA4	RTP2
LAMA4	ITGB3
LAMA4	POU3F2
PHKG1	GAPDHS
PHKG1	CALM1
PHKG1	ATP2B1
RTP3	OR6C4
RTP3	GNAL
RTP3	OR52E8
RTP3	OR8G2P
RTP3	OR51I2
RTP3	OR10A5
CEP131	CEP250
CEP131	CEP70
CEP131	SFI1
CEP131	DCTN3
CEP131	TUBB4B
CNDP2	SLC6A5
CNDP2	HACD1
CNDP2	CAPN1
CNDP2	NME3
CNDP2	NME4
ATP2B1	HACD1
ATP2B1	ACTN2
ATP2B1	EDN1
ATP2B1	GAPDHS
ATP2B1	CALM1
GRIPAP1	SPP1
OSMR	GPRC5D
OSMR	CD40LG
OSMR	LTA
OSMR	SOCS3
SRSF7	CEP250
SRSF7	POU3F2
COL11A2	ITGB3
COL11A2	ACTN2
FZD2	CD86
FZD2	CD40LG
FZD2	CALM1
FZD2	EDN1
FZD2	LTA
OR52E8	GNAL
OR52E8	RTP2
OR52E8	RTP4
OR52E8	RTP5
CD40LG	CD86
CD40LG	EDN1
CD40LG	PSMB6
CD40LG	CAPN1
CD40LG	DRD4
OR10A5	POU3F2
OR10A5	RTP4
OR10A5	RTP5
OR10A5	GNAL
OR10A5	RTP2
NME3	ADCY7
NME3	HACD1
NME3	NME4
NME3	ACSS3
OR8G2P	RTP5
OR8G2P	GNAL
OR8G2P	RTP2
OR8G2P	RTP4
CEP250	CEP70
CEP250	SFI1
CEP250	DCTN3
CEP250	TUBB4B
CD86	DRD4
FANCG	SPERT
FANCG	SLX1A
FANCG	CAPN1
OR6C4	RTP2
OR6C4	RTP4
OR6C4	GNAL
OR6C4	RTP5
CALM1	EDN1
CALM1	FXYD3
CALM1	ACTN2
CALM1	SPP1
CALM1	SLX1A
ITGB3	CAPN1
ITGB3	SPP1
FXYD3	SLC6A13
FXYD3	GPRC5D
FXYD3	ACTN2
FXYD3	SLC6A5
SPERT	RTP5
SPERT	ZNF572
NME4	SOCS3
NME4	HACD1
NME4	ADCY7
ZNF572	CEP70
ACSS3	ACOT4
ACSS3	SPTLC1
ADCY7	EDN1
ADCY7	GNAL
CEP70	TUBB4B
CEP70	SFI1
CEP70	DCTN3
SLX1A	USP4
SLC6A5	HACD1
SLC6A5	ACTN2
SLC6A5	SLC6A13
GNAL	RTP2
GNAL	OR51I2
GNAL	EDN1
GNAL	RTP4
GNAL	RTP5
SLC6A13	ACTN2
RTP5	OR51I2
RTP5	ACTN2
LTA	DRD4
LTA	PSMB6
CAPN1	ACTN2
ACOT4	SPTLC1
OR51I2	RTP4
OR51I2	RTP2
HACD1	SPTLC1
EDN1	DRD4
SOCS3	RBX1
RBX1	ZSWIM8
RBX1	PSMB6
TUBB4B	SFI1
TUBB4B	DCTN3
DCTN3	SFI1
ZSWIM8	PSMB6
