#tail	head
AGTRAP	CCDC70
AGTRAP	FN1
AGTRAP	RAB30
AGTRAP	LMNA
CD70	UTP20
CD70	ATM
TAF5	POLR2C
TAF5	TAF3
TAF5	HMGA1
UBA52	TRAF6
UBA52	ARRDC3
UBA52	AP2A1
UBA52	RAD51D
UBA52	PTPN11
UBA52	POLR2C
UBA52	ATM
UBA52	UPF3B
POLR2C	RXRA
POLR2C	UPF3B
POLR2C	TAF3
POLR2C	RAD51D
POLR2C	FN1
POLR2C	ATM
MMP1	GRB14
MMP1	FN1
TRAF6	GNB2
TRAF6	ATM
TRAF6	AP2A1
TRAF6	CUX1
PTPN11	CUX1
PTPN11	AP2A1
PTPN11	GNB2
PTPN11	IRS1
PTPN11	EPHA3
PTPN11	PTK2
PTPN11	SGMS1
UPF3B	CIAO1
UPF3B	UTP20
UPF3B	NUP50
UPF3B	POM121
GRB14	IRS1
GRB14	PTK2
ZNF148	RXRA
ZNF148	ATM
EPHA3	CUX1
EPHA3	FAM118B
HMGA1	NUP50
HMGA1	RXRA
HMGA1	POU3F1
HMGA1	FN1
HMGA1	POM121
HMGA1	JPT2
UTP20	PWP2
CIAO1	TCP10L
CIAO1	MMS19
RXRA	IRS1
MT2A	RAB30
MT2A	PTK2
MT2A	AP2A1
MT2A	FN1
IRS1	CUX1
IRS1	PTK2
IRS1	FN1
IRS1	GNB2
SGMS1	DGKI
PTK2	ATM
PTK2	FN1
PTK2	P2RY1
PTK2	AGRN
MMS19	PWP2
MMS19	AP2A1
FAM118B	GNB2
POM121	LMNA
POM121	NUP50
CCDC70	TCP10L
P2RY1	GNA14
P2RY1	GNB2
CUX1	RAB30
CUX1	GNB2
POU3F1	LMNA
POU3F1	ARRDC3
POU3F1	FN1
POU3F1	JPT2
DGKI	GNB2
DGKI	GNA14
FN1	ATM
FN1	AGRN
FN1	LMNA
FN1	AP2A1
LMNA	JPT2
LMNA	NUP50
LMNA	B3GAT3
RAD51D	ATM
B3GAT3	AGRN
GNA14	GNB2
