#tail	head
NIT1	E4F1
NIT1	POLG
NIT1	TOP3A
ZC3H12C	NOG
ZC3H12C	XPO1
MBP	CCR1
MBP	PRKCA
MBP	NOG
MBP	TSSK6
POP1	PYCARD
POP1	NOG
POP1	CUL1
TOP3A	RPS27A
TOP3A	POLR2A
UBE2I	FOS
UBE2I	RPS3
UBE2I	XPO1
UBE2I	NOG
UBE2I	MECOM
UBE2I	HNRNPA1
UBE2I	SYCP1
UBE2I	TOPORS
UBE2I	POLR2A
UBE2I	DIDO1
CCDC78	HEY1
MECOM	FOS
MECOM	DIDO1
MECOM	BMPR2
MECOM	NOG
MRPL49	CUL1
MRPL49	MRPS31
MRPL49	EFTUD2
MRPL49	FGF11
RPS27A	POLR2A
RPS27A	RPS23
RPS27A	CUL1
RPS27A	RPS3
RPS27A	GABARAPL1
RPS27A	E4F1
RPS27A	HDAC6
RPS27A	HNRNPA1
RPS27A	NCBP2
RPS27A	EIF2S3
RPS27A	EFTUD2
RPS27A	SRP14
FGF11	NOG
FGF11	HNRNPA1
FGF11	SNRPD3
RPS23	HNRNPA1
RPS23	NCBP2
RPS23	EFTUD2
RPS23	CUL1
RPS23	RPS3
RPS23	ILF2
RPS23	EIF2S3
RPS23	XPO1
RPS23	GABARAPL1
RPS23	NOG
SYCP1	DIDO1
MRPS31	HNRNPA1
MRPS31	E4F1
DIDO1	EFTUD2
DIDO1	NOG
TUBA1C	PRKCA
TUBA1C	EFTUD2
TUBA1C	GABARAPL1
TUBA1C	HDAC6
GNB1	CCR1
GNB1	E4F1
GNB1	XPO1
GNB1	PRKCA
TOPORS	HNRNPA1
CUL1	HDAC6
CUL1	SNRPD3
CUL1	RPS3
CUL1	ILF2
CUL1	SRP14
CUL1	NCBP2
EIF2S3	RPS3
EIF2S3	XPO1
EIF2S3	PRKCA
EIF2S3	EFTUD2
EIF2S3	ILF2
NOG	NCBP2
NOG	HEY1
NOG	PRKCA
NOG	KNOP1
NOG	HDAC6
NOG	CCR1
NOG	FOS
NOG	BMPR2
EFTUD2	ILF2
EFTUD2	GABARAPL1
EFTUD2	HDAC6
EFTUD2	SNRPD3
EFTUD2	RPS3
EFTUD2	NCBP2
EFTUD2	SRP14
EFTUD2	POLR2A
EFTUD2	HNRNPA1
EFTUD2	MRPS28
BMPR2	PYCARD
E4F1	POLR2A
E4F1	TSSK6
E4F1	HDAC6
PRKCA	HDAC6
GABARAPL1	HNRNPA1
GABARAPL1	XPO1
GABARAPL1	SRP14
GABARAPL1	ILF2
GABARAPL1	SNRPD3
XPO1	RPS3
XPO1	ESS2
XPO1	NCBP2
XPO1	POLR2A
XPO1	HDAC6
XPO1	HNRNPA1
SNRPD3	HNRNPA1
SNRPD3	NCBP2
SNRPD3	ESS2
SNRPD3	HEY1
SNRPD3	POLR2A
HDAC6	RPS3
SRP14	ILF2
SRP14	RPS3
SRP14	HNRNPA1
ILF2	KNOP1
ILF2	HNRNPA1
ILF2	MRPS28
HEY1	HNRNPA1
HEY1	RPS3
FOS	POLR2A
HNRNPA1	ESS2
HNRNPA1	RPS3
HNRNPA1	POLR2A
HNRNPA1	NCBP2
HNRNPA1	MRPS28
POLR2A	NCBP2
NCBP2	RPS3
