#tail	head
NKAP	OGA
NKAP	AP2M1
NKAP	PNN
NKAP	SREK1IP1
MYL1	VCAM1
MYL1	RYR1
MYL1	DLG1
MYL1	CACNA2D4
HUWE1	NUDC
HUWE1	CCT3
HUWE1	PIH1D1
HUWE1	RPS17
HUWE1	ACO2
HUWE1	MRE11
HUWE1	OGA
HUWE1	UBA52
HUWE1	CUL4B
HUWE1	PSMD4
HUWE1	RPL6
HUWE1	TP53
HUWE1	DLG1
HUWE1	SNRPB
KIF13B	DLG1
KIF13B	TCF3
HIST1H3H	AQR
HIST1H3H	SMC3
HIST1H3H	PRKCB
HIST1H3H	ACO2
HIST1H3H	ATXN7
HIST1H3H	RPS17
HIST1H3H	TAF12
HIST1H3H	MRE11
HIST1H3H	TP53BP1
HIST1H3H	DNTTIP2
HIST1H3H	ACTB
HIST1H3H	HIST1H2BG
HIST1H3H	CUL4B
HIST1H3H	RPL36A
HIST1H3H	RTF2
HIST1H3H	MYO1C
HIST1H3H	ACTBL2
HIST1H3H	BARD1
HIST1H3H	PSMD4
HIST1H3H	RAD18
HIST1H3H	POLR2B
HIST1H3H	TAF6
HIST1H3H	RNF4
HIST1H3H	GRB2
RPL36AL	RPS17
RPL36AL	UBA52
RPL36AL	RPL23A
RPL36AL	RPS15
RPL36AL	RPL6
RPL36AL	RPL9P7
RPL36AL	RPL41
NUDC	GTF2H1
NUDC	TP53BP1
NUDC	OGA
NUDC	DCAF11
NUDC	SMN1
NUDC	ITGB3BP
NUDC	SMC3
NUDC	RPS17
NUDC	SPINT1
NUDC	VCAM1
NUDC	PIH1D1
BARD1	AQR
BARD1	TP53
BARD1	SNRPB
BARD1	PNN
BARD1	YBX1
BARD1	RNF4
BARD1	DNA2
BARD1	CUL4B
BARD1	HIST1H2BG
BARD1	MRE11
BARD1	HIST1H3D
BARD1	GTF2H1
BARD1	TP53BP1
BARD1	POLR2B
BARD1	UBA52
BARD1	RMI2
BARD1	ELAVL1
BARD1	WRN
ELAVL1	GABARAP
ELAVL1	OGA
ELAVL1	POLR2B
ELAVL1	VCAM1
ELAVL1	PLAU
ELAVL1	TCF3
ELAVL1	CUL4B
ELAVL1	TNIP2
ELAVL1	TIFA
ELAVL1	TP53
ELAVL1	SNRPB
ELAVL1	YBX1
ELAVL1	TAF12
ELAVL1	ACTB
ELAVL1	SMN1
ELAVL1	SPINT1
ELAVL1	AQR
ELAVL1	RHOQ
ELAVL1	RPS15
ELAVL1	PFN1
ELAVL1	GRB2
ATP2A1	DLG1
ATP2A1	RYR1
ATP2A1	CACNA2D4
ACTBL2	CCT3
ACTBL2	RAD18
ACTBL2	TP53
ACTBL2	CUL4B
ACTBL2	RHOQ
ACTBL2	PFN1
ACTBL2	HIST1H3D
ACTBL2	GABARAP
ACTBL2	ACTB
ACTBL2	PIH1D1
ACTBL2	MYO1C
RPS17	HIST1H3D
RPS17	TP53
RPS17	PIH1D1
RPS17	RPL6
RPS17	RPL41
RPS17	OGA
RPS17	RPL23A
RPS17	YBX1
RPS17	RPL9P7
RPS17	GABARAP
RPS17	UBA52
RPS17	VCAM1
RPS17	RPL36A
RPS17	RPS15
TNIP2	RPL6
TNIP2	PFN1
TNIP2	PSMD4
TNIP2	POLR2B
TNIP2	CCT3
TNIP2	YBX1
TNIP2	PNN
TNIP2	ACTB
TNIP2	RPS15
TNIP2	SMN1
RHOQ	MYO1C
RHOQ	PFN1
RHOQ	ACTB
RHOQ	TCF3
RHOQ	ACO2
ACO2	RPL23A
ACO2	HIST1H3D
ACO2	VCAM1
ACO2	PSMD4
ACO2	TP53
ACO2	PRKCB
RMI2	DNA2
RMI2	MRE11
RMI2	POLR2B
RMI2	CUL4B
RMI2	UBA52
RMI2	GTF2H1
RMI2	AQR
RMI2	TP53
SNRPB	LSM10
SNRPB	AQR
SNRPB	GABARAP
SNRPB	POLR2B
SNRPB	SMN1
SNRPB	PNN
SNRPB	YBX1
SNRPB	CUL4B
