#tail	head
VAMP7	HIP1R
VAMP7	RAB5B
VAMP7	PACSIN3
SIRT7	SSB
SIRT7	AP2B1
SIRT7	APP
SIRT7	HIST1H3H
SIRT7	ILF2
SIRT7	MCM6
GAPDHS	PTPRD
GAPDHS	KCNA10
SDC2	ITGA6
SDC2	CASP3
TPST2	PTP4A1
CDC73	NELFCD
CDC73	UBB
RHOF	GDI2
KSR1	MICALL1
SSB	UBA2
SSB	SH3GL1
ATP1B2	KCNH8
ATP1B2	FXYD7
RBX1	APP
RBX1	GLI2
RBX1	FBXO17
RBX1	NFRKB
ILF2	EIF4A3
ILF2	EGFR
ILF2	SH3GL1
FOS	LYN
FOS	GSTP1
FOS	EGFR
FOS	GOLM1
HNRNPL	AR
HNRNPL	HIST1H3H
HNRNPL	USP10
HNRNPL	SH3GL1
HNRNPL	CAPZA1
HNRNPL	APP
HNRNPL	UPF3B
HNRNPL	EIF4A3
EEF2	CASP3
EEF2	EIF4A3
CRP	GSTP1
CRP	HNF4A
SDC1	TCF3
SDC1	ITGA6
SDC1	FGFR2
PGM1	UGP2
KCND1	TCF3
PIK3C2A	LRP2
PIK3C2A	PAX4
PIK3C2A	PIK3CD
PIK3C2A	SH3GL1
HNF4A	BUD23
HNF4A	CDC5L
HNF4A	ARHGEF39
HNF4A	ITGA6
HNF4A	AR
HNF4A	FXYD7
HNF4A	ZNHIT1
HNF4A	LIMS1
HNF4A	SETD2
FBXO17	UBB
SH3GL1	EIF4A3
SH3GL1	ACTG1
SH3GL1	EGFR
SH3GL1	GDI2
SH3GL1	CAPZA1
RPS28	HIST1H3H
RPS28	RPS13
RPS28	CHD3
EIF4A3	CHD3
EIF4A3	UPF3B
EIF4A3	PAX4
EIF4A3	RPS13
APBB2	EGFR
APBB2	TCF3
PGM5	UGP2
AR	MICALL1
AR	LYN
AR	TBP
AR	CASP3
AR	EGFR
PLCE1	PIK3CD
PLCE1	LIMS1
UBB	RNF168
UBB	LRP2
UBB	MARK3
UBB	FGFR2
UBB	RPS4X
HIP1R	AP2B1
EGFR	BMX
EGFR	ACTG1
EGFR	HUWE1
EGFR	RAB5B
EGFR	LYN
EGFR	AP2B1
EGFR	PACSIN3
EGFR	ITGA6
ITGA6	APP
ITGA6	CASP3
S100A1	PAX4
KCND2	TCF3
UPF3B	RPS13
UPF3B	ACTG1
UPF3B	RPS4X
GPR162	PAX4
PTP4A1	FGFR2
MARK3	CAPZA1
SH2D1A	LYN
LYN	CASP3
LYN	ELF2
LYN	PTPN20
TBP	PACSIN3
TBP	HUWE1
TBP	RAN
TBP	RAB5B
UTP4	APP
TCF3	GLI2
ACTG1	CHD3
ACTG1	MICALL1
ACTG1	LIMS1
AP2B1	RAB5B
AP2B1	PACSIN3
RECQL	HIST1H3H
RPS13	CDC5L
RPS13	RAN
GDI2	RAB5B
PIK3CD	PACSIN3
HUWE1	CDC5L
HIST1H3H	RAN
MICALL1	LIMS1
RPS4X	CHD3
BMX	APP
LRP2	PACSIN3
LRP2	APP
CHD3	CDC5L
CHD3	RAN
KCNH8	APP
CDC5L	LIMS1
