#tail	head
SORL1	HLA-DPA1
SORL1	ZNF331
SORL1	FAM19A3
LEF1	COL26A1
LEF1	HIST1H2AD
LEF1	STAT5B
LEF1	GNG8
LEF1	CMYA5
LEF1	CRH
LEF1	NEK7
LEF1	EGLN3
LEF1	HIST2H2BE
LEF1	RNF14
LEF1	GNG3
LEF1	PSMB4
LEF1	LAMA3
LEF1	KHDRBS1
IFT80	STAT5B
IFT80	TTC21B
IFT80	IFT172
IFT80	NRF1
IFT80	SP1
INSL5	GNG8
INSL5	TXNDC16
INSL5	GNG3
INSL5	SQSTM1
P4HB	SQSTM1
P4HB	COL26A1
P4HB	BAG3
P4HB	AHCY
P4HB	NEK7
CYP1A2	CYP17A1
CYP1A2	SP1
PRMT1	EGLN3
PRMT1	HIST2H2BE
PRMT1	SP1
PRMT1	KHDRBS1
PRMT1	AHCY
PRMT1	HIST1H2AD
PRMT1	SQSTM1
LAMA3	CMYA5
LAMA3	SCGB1D4
ZNF331	USP9Y
ZNF331	NEK7
USP9Y	CMYA5
NEK7	RREB1
CYP17A1	CRH
SCGB1D4	TXNDC16
HLA-DPA1	VWCE
NRF1	CEBPB
NRF1	SP1
BAG3	SQSTM1
BAG3	NUBP2
BAG3	SP1
BAG3	UBE2L3
BAG3	PSMB4
CEBPB	CEBPA
CEBPB	RC3H2
CEBPB	SP1
CEBPB	MCMBP
COL26A1	VWCE
GNG8	GNG3
GNG8	TAS2R39
GNG8	CRH
AHCY	CEBPA
AHCY	SQSTM1
AHCY	KHDRBS1
AHCY	SP1
UBE2L3	SP1
UBE2L3	UBE2V1
UBE2L3	RNF14
RC3H2	UBE2V1
RC3H2	CEBPA
TAS2R39	GNG3
HIST2H2BE	HIST1H2AD
HIST2H2BE	DNMT3L
FAM19A3	MCMBP
IFT172	EGLN3
IFT172	TTC21B
VWCE	SQSTM1
VWCE	SP1
GNG3	SP1
GNG3	CRH
HIST1H2AD	DNMT3L
PSMB4	EGLN3
RREB1	SP1
UBE2V1	SQSTM1
UBE2V1	RNF14
STAT5B	HCK
STAT5B	MCMBP
STAT5B	SP1
SP1	CEBPA
SP1	KHDRBS1
SP1	SQSTM1
SP1	NUBP2
MCMBP	EGLN3
CRH	CEBPA
EGLN3	SQSTM1
EGLN3	NUBP2
KHDRBS1	SQSTM1
KHDRBS1	HCK
SQSTM1	CEBPA
