#tail	head
EIF1	YWHAG
MAGEA10	FOXJ2
MAGEA10	CDC6
CTNNA2	CTNNB1
CTNNA2	PCDHB16
RPA3	CDK7
RPA3	HIST1H4B
RPA3	FANCI
RPA3	ITGB1
RPA3	CDC6
RPA3	TCF3
GALR1	GNG5
GALR1	HIST1H2BH
GALR1	TCF3
HIST1H2BH	CTNNB1
CTNNB1	COMT
CTNNB1	PTPRJ
CTNNB1	CAMK2A
CTNNB1	PCDHB16
CTNNB1	MAP2K6
CTNNB1	HIST1H4B
CTNNB1	TCF3
CTNNB1	FGFR3
CTNNB1	YWHAG
BTG2	CNOT7
BTG2	HCAR2
FGFR4	FGFR3
FGFR4	GNG5
FGFR4	BAG4
FGFR4	TPTE
FGFR4	PTPRJ
FGFR4	CDK4
FGFR4	ITK
FGFR4	RASA1
YWHAG	MAPKAP1
YWHAG	HDAC4
GABRQ	TCF3
GABRQ	GNMT
HIST1H4B	CYP26B1
HIST1H4B	HCAR2
HIST1H4B	CDK4
GNG10	HCAR2
GNG10	GNG5
GNG10	BAG4
GNG10	ITK
GNG10	RAMP3
VPS28	ABHD17A
RPS26	ECPAS
RPS26	REL
ECPAS	APLNR
ECPAS	EIF4H
CDK7	LMO1
CDK7	PTPRJ
CDK7	FANCI
CDK7	TCF3
CDC6	POLE4
CDC6	BAG4
CDC6	CDK4
APLNR	ABHD17A
ITGB1	LGALS8
ITGB1	CYP26B1
KLHL18	TCF3
KLHL18	BAG4
GNG5	FGFR3
GNG5	BAG4
PCDHB16	OSBP
TPTE	FGFR3
TPTE	FANCI
TPTE	XPOT
LZTS1	MID2
LZTS1	LMO1
GNMT	COMT
BAG4	FGFR3
MID2	TCF3
MID2	LGALS8
MID2	HDAC4
APEH	LGALS8
APEH	HDAC4
APEH	CNOT7
CAMK2A	TCF3
HDAC4	MAPKAP1
HDAC4	OLA1
POLE4	MBIP
TCF3	PTPRJ
TCF3	LMO1
TCF3	CDK4
OSBP	XBP1
CYP26B1	HCAR2
PTPRJ	FGFR3
ASB2	TAL1
CDK4	CNOT7
FGFR3	ITK
