#tail	head
PCBP1	SH3GL1
PCBP1	TRAF6
PCBP1	RBMX
PCBP1	SHC3
PCBP1	DDX5
PCBP1	NTRK1
PCBP1	OTUD4
PCBP1	SRPK3
INPP5D	STON2
INPP5D	IGHV4-59
INPP5D	PRKCQ
INPP5D	ACTR3
INPP5D	PIK3R6
INPP5D	SH3GL1
INPP5D	IGHV1-46
INPP5D	IGHV1-2
INPP5D	FCGR3A
INPP5D	IGKV1-16
INPP5D	TRAF6
INPP5D	CLTA
INPP5D	GAB1
IGHV1-2	NRG4
IGHV1-2	C4A
IGHV1-2	IGKV2D-28
IGHV1-2	PRKCQ
IGHV1-2	IGKV3D-20
IGHV1-2	FCGR3A
IGHV1-2	ABI2
IGHV1-2	GNG11
IGHV1-2	GAB1
IQGAP1	DDX5
IQGAP1	VAV3
IQGAP1	ACTR3
IQGAP1	SH3GL1
IQGAP1	STON2
IQGAP1	NOG
IQGAP1	CDK2
MTX1	HLA-DPA1
MTX1	CISD1
BAG5	HSPA6
BAG5	SH3GL1
BAG5	OTUD4
BAG5	NOG
BAG5	DNAJC13
USP2	NOG
USP2	TFAP4
USP2	TRAF6
USP2	ABI2
USP2	APP
USP2	MDM4
DYNC1H1	RBMX
DYNC1H1	CAPZA2
DYNC1H1	RAB6A
DYNC1H1	PTGES3
DYNC1H1	NTRK1
DYNC1H1	CDK2
DYNC1H1	HLA-DPA1
ATP12A	SCML1
ATP12A	NTRK1
ATP12A	RAB6A
GNG11	IGKV2D-28
GNG11	PRKCQ
GNG11	ABI2
GNG11	PPBP
GNG11	IGKV1-16
GNG11	APP
GNG11	PIK3R6
GNG11	NOG
GNG11	VAV3
GNG11	IGKV3D-20
GNG11	TRAF6
GNG11	GAB1
GNG11	FGFR4
GNG11	IGHV1-46
CISD1	NOG
CISD1	TTC30B
IGHV1-46	IGKV3D-20
IGHV1-46	NRG4
IGHV1-46	TRAF6
IGHV1-46	VAV3
IGHV1-46	GAB1
IGHV1-46	FGFR4
IGHV1-46	IGKV1-16
IGHV1-46	IGKV2D-28
IGHV1-46	PRKCQ
IGHV1-46	ABI2
IGHV1-46	C4A
TNNI1	APP
TNNI1	MYL4
TNNI1	ZEB1
TNNI1	TTN
TNNI1	CLIC2
CDK2	CCT2
CDK2	NOG
CDK2	NTRK1
CDK2	PTBP3
CDK2	CLTA
CDK2	APP
PRKCQ	IGKV2D-28
PRKCQ	IGKV3D-20
PRKCQ	TFAP4
PRKCQ	PLCH2
PRKCQ	HLA-DPA1
PRKCQ	SHC3
PRKCQ	GAB1
PRKCQ	FGFR4
PRKCQ	VAV3
MYO19	ACTR3
MYO19	CAPZA2
MYO19	GAS2L3
MYO19	STON2
MYO19	HLA-DPA1
MYO19	CLTA
COBLL1	SH3GL1
COBLL1	NOG
COBLL1	SCML1
COBLL1	STON2
HSPA6	TTC30B
HSPA6	NOG
HSPA6	NTRK1
HSPA6	MCM5
ACTA2	APP
ACTA2	CLIC2
ACTA2	NOG
