#tail	head
HIST1H2BC	SIRT1
HIST1H2BC	LMNA
HIST1H2BC	CMYA5
HIST1H2BC	HNF4A
HIST1H2BC	HIST1H3A
HIST1H2BC	YWHAB
HIST1H2BC	HIST1H4J
HIST1H2BC	RAD51C
SLC12A3	STK39
SLC12A3	SLC6A5
FKBP9	STK39
FKBP9	COL4A2
HIST1H4J	HIST1H3A
HIST1H4J	RAD51C
HIST1H4J	TRIM25
HIST1H4J	SIRT1
HIST1H4J	LMNA
HIST1H4J	SRC
HIST1H4J	EFTUD2
FXR1	EFTUD2
FXR1	ITGB3
FXR1	SEC13
FXR1	MAGEA4
FXR1	YWHAB
FXR1	SRC
FXR1	SAFB
HNF4A	ATP5F1B
HNF4A	ZSWIM8
HNF4A	EXOSC5
HNF4A	XPO1
HNF4A	EFTUD2
HNF4A	SPATA6
HNF4A	NAA50
HNF4A	CNOT2
HNF4A	SIRT1
HNF4A	ABLIM1
HNF4A	YWHAB
HNF4A	DNAJB12
HNF4A	CAPZA2
HNF4A	TRIM25
HNF4A	STK39
HNF4A	LMNA
HNF4A	SRC
PAX3	XPO1
PAX3	EGLN3
PAX3	RAD51C
PAX3	FYN
PAX3	SRC
ATP5F1B	EFTUD2
ATP5F1B	DDX11
ATP5F1B	SLC6A5
ATP5F1B	EGLN3
ATP5F1B	TRIM25
RAD51C	TRIM25
HIST1H3A	LMNA
HIST1H3A	ZNF691
HIST1H3A	SRC
HIST1H3A	RPL36
HIST1H3A	SIRT1
HIST1H3A	YWHAB
EIF4E2	YWHAB
EIF4E2	EFTUD2
EIF4E2	TRIM25
EIF4E2	XPO1
EIF4E2	EGLN3
DNAJB12	SEC13
DNAJB12	SAFB
DNAJB12	EGLN3
DNAJB12	EFTUD2
DNAJB12	SRC
DDX11	CNOT2
DDX11	DOCK5
EFTUD2	TRIM25
EFTUD2	HNRNPDL
EFTUD2	RPL36
EFTUD2	CAPZA2
EFTUD2	LMNA
EFTUD2	CAPN2
EFTUD2	YWHAB
CAPZA2	SEC13
CAPZA2	EGLN3
CAPZA2	TRIM25
CAPZA2	SRC
CAPZA2	ABLIM1
CAPZA2	SAFB
CAPZA2	CNOT2
ETS2	TRIM25
ETS2	SRC
ETS2	PRKAG2
ETS2	SAFB
ETS2	XPO1
ETS2	MADD
ETS2	SPATA6
ETS2	CLEC4F
ETS2	HDDC3
ETS2	FYN
SMIM1	STX1A
SMIM1	YWHAB
SMIM1	SAR1A
FYN	SRC
FYN	ITGB3
FYN	COL4A2
FYN	CAPN2
FYN	ABLIM1
EXOSC5	PRKAG2
EXOSC5	XPO1
EXOSC5	RPL36
YWHAB	EGLN3
YWHAB	ITGB3
YWHAB	XPO1
YWHAB	TRIM25
YWHAB	LMNA
YWHAB	ABLIM1
YWHAB	SRC
MCF2L2	CMYA5
MCF2L2	SIRT1
DOCK5	MADD
DOCK5	TRIM25
LMNA	SIRT1
LMNA	SRC
LMNA	SAFB
LMNA	ITGB3
LMNA	ZNF691
LMNA	SEC13
LMNA	GPR108
LMNA	TRIM25
CCHCR1	HDDC3
CCHCR1	CNOT2
ITGB3	SRC
ITGB3	COL4A2
COL4A2	SRC
NAA50	HNRNPDL
ABLIM1	TRIM25
ABLIM1	SRC
ABLIM1	SEC13
ABLIM1	SAFB
ABLIM1	XPO1
SIRT1	EGLN3
SIRT1	CMYA5
HNRNPDL	TRIM25
HNRNPDL	SRC
HNRNPDL	SAFB
HNRNPDL	RPL36
HNRNPDL	SEC13
MADD	XPO1
CAPN2	SRC
CAPN2	XPO1
CAPN2	EGLN3
SLC6A5	STX1A
MAGEA4	HDDC3
CNOT2	PRKAG2
CNOT2	XPO1
CNOT2	EGLN3
SAR1A	CD53
EGLN3	TRIM25
EGLN3	ZSWIM8
EGLN3	XPO1
CD53	GPR108
SEC13	SRC
SEC13	SAFB
SEC13	XPO1
ZSWIM8	XPO1
XPO1	TRIM25
TRIM25	RPL36
SAFB	SRC
