#tail	head
CLEC10A	FAM241A
USO1	ARF4
ARF4	ADRB2
SLC1A4	HIBCH
SLC1A4	KYNU
REEP5	OR5AU1
REEP5	GNAL
REEP5	FAM241A
REEP5	OR1J4
OR5AU1	GNAL
KLRK1	IGHV4-34
KLRK1	NCKAP1
DCAF16	COPS4
PPIA	KYNU
PPIA	ITPRID2
GNGT1	IGKV1-5
GNGT1	DGKD
GNGT1	NCKAP1
GNGT1	OR7C1
MOGAT3	DGKD
MOGAT3	ALDH1B1
GRK7	HSP90AB1
NUP98	CDC73
PNN	PSMC3
PNN	NCKAP1
PNN	HNRNPU
ETNPPL	ALDH1B1
ETNPPL	NOG
IGHV4-34	IGKV1-5
IGHV4-34	NCKAP1
IGHV4-34	DGKD
IGHV4-34	EGFR
HSPA2	EGFR
HSPA2	CDC73
HSPA2	HSP90AB1
DGKD	IGKV1-5
NOG	ITPRID2
NOG	GNAL
NOG	ADRB2
NOG	FAM241A
NOG	ACSF2
NOG	HNRNPU
NOG	COPS8
NOG	EGFR
NOG	ANO5
HSP90AB1	EGFR
GNAL	REEP2
ZNF593	PAX4
XRN2	HNRNPU
XRN2	SCFD1
XRN2	EGFR
COPS8	PSMC3
COPS8	COPS4
PSMC3	COPS4
OR1J4	REEP2
ANO5	SLC12A4
ANO5	EGFR
REEP2	OR7C1
HNRNPU	ADRB2
SCFD1	EGFR
EGFR	ADRB2
IGKV1-5	NCKAP1
