#tail	head
IFNA13	PGR
IFNA13	HSPA1A
CFTR	SQSTM1
CFTR	CALM1
CFTR	KHK
CFTR	HSPA1A
CFTR	MYC
CFTR	SLC16A1
CFTR	MTOR
CFTR	NCAPD2
CFTR	TNPO3
CFTR	XRCC6
CFTR	VPS4A
CFTR	LAMP1
CFTR	PTCD3
RANBP3	MYC
RANBP3	XRCC6
RANBP3	ELAVL1
RANBP3	KHK
RANBP3	NCOA3
FIGN	PGR
FIGN	COPS5
FIGN	ERP44
VPS37B	SQSTM1
VPS37B	SLBP
VPS37B	VPS4A
VPS37B	MYC
PGR	HIST1H4A
PGR	NCOA3
PGR	XRCC6
PGR	HSPA1A
PGR	COPS5
PGR	MTOR
PGR	MYC
IBTK	TRIM25
IBTK	RPGRIP1L
IBTK	CUL3
PSMD10	CUL3
PSMD10	MYC
PSMD10	TRIM25
PSMD10	HSPA1A
PSMD10	SQSTM1
PSMD10	CDK15
PSMD10	COPS5
ERAL1	SQSTM1
ERAL1	SLBP
ERAL1	CUL3
ERAL1	MRPL42
ERAL1	PTCD3
CUL3	NCOA3
CUL3	HSPA1A
CUL3	MEMO1
CUL3	CALM1
CUL3	PRKAR1A
CUL3	ELAVL1
CUL3	HIST1H4A
CUL3	PTCD3
CUL3	UBE2Q1
CUL3	COPS5
CUL3	SLC16A1
CUL3	SQSTM1
CUL3	GLMN
CUL3	HAT1
PTCD3	HIST1H4A
PTCD3	MRPL42
LAMP1	MYC
LAMP1	SLC16A1
LAMP1	MTOR
LAMP1	ELAVL1
LAMP1	AIM2
PA2G4	MTOR
PA2G4	SLBP
PA2G4	HSPA1A
PA2G4	MYC
PA2G4	SQSTM1
UBE3D	UBE2Q1
UBE3D	TRIM25
UBE3D	MYC
UBE3D	MEMO1
XRCC6	MYC
XRCC6	HAT1
XRCC6	HSPA1A
XRCC6	AIM2
XRCC6	SQSTM1
XRCC6	COPS5
XRCC6	TRIM25
XRCC6	SLBP
XRCC6	TINF2
XRCC6	CCDC57
XRCC6	ACD
XRCC6	PRKAR1A
MEMO1	CAMTA2
MEMO1	ZNF655
GLMN	UBE2Q1
SLBP	ERP44
SLBP	SQSTM1
SLBP	ELAVL1
SLBP	HSPA1A
HAT1	HIST1H4A
HAT1	HSPA1A
HAT1	AIM2
HAT1	COPS5
HIST1H4A	COPS5
HIST1H4A	NCOA3
HIST1H4A	RAD21
HIST1H4A	ACD
HIST1H4A	CALM1
HIST1H4A	TINF2
HIST1H4A	TRIM25
HIST1H4A	MYC
ERP44	MYC
ERP44	UBE2Q1
ERP44	SQSTM1
ERP44	ELAVL1
DOHH	MYC
SLC16A1	TRIM25
SLC16A1	MYC
ZNF655	CCDC57
ZNF655	ELAVL1
ZNF655	LMO2
HSPA1A	TRIM25
HSPA1A	ELAVL1
HSPA1A	MYC
HSPA1A	COPS5
HSPA1A	SQSTM1
MYC	RBM15
MYC	ELAVL1
MYC	TNPO3
MYC	NCOA3
MYC	KHK
MYC	MTOR
MYC	RAD21
MYC	TRIM25
MYC	BZW2
MYC	PATZ1
MYC	SQSTM1
MYC	CALM1
VPS4A	TRIM25
NCCRP1	ELAVL1
NCCRP1	CDK15
MTOR	TRIM25
MTOR	LYPD3
MTOR	CALM1
MTOR	SQSTM1
MTOR	PRKAR1A
PATZ1	PRKAR1A
PATZ1	LMO2
RAD21	NCAPD2
RAD21	ACD
RAD21	TINF2
NCAPD2	LYPD3
NCAPD2	TRIM25
ACD	TINF2
NCOA3	RBM15
NCOA3	ELAVL1
LMO2	TNPO3
PRKAR1A	ELAVL1
PRKAR1A	CALM1
LYPD3	BZW2
LYPD3	UBE2Q1
LYPD3	TNPO3
BZW2	ELAVL1
ELAVL1	TRIM25
ELAVL1	TNPO3
ELAVL1	SQSTM1
ELAVL1	COPS5
ELAVL1	RBM15
ELAVL1	CALM1
TNPO3	TRIM25
COPS5	KHK
CALM1	CAMTA2
CALM1	SQSTM1
SQSTM1	TRIM25
SQSTM1	AIM2
TRIM25	CDK15
TRIM25	RBM15
RBM15	RPGRIP1L
