#tail	head
FGFR3	IGLV2-8
FGFR3	FGFR4
FGFR3	GNG10
FGFR3	EPO
FGFR3	KLRC2
FGFR3	IGLC1
FGFR3	MRPS31
FGFR3	NRAS
FGFR3	IGLV1-44
FGFR3	PDPK1
FGFR3	SOX9
FGFR3	IGKV2D-40
FGFR3	TGFA
FGFR3	IGHV3-11
COG1	GOSR2
COG1	COG8
COG1	RIC1
COG1	SPTBN4
COG1	SYS1
ZBTB17	CDKN2A
ZBTB17	MYC
ZBTB17	CNR1
NRAS	GRIN1
NRAS	EPO
NRAS	LMNA
NRAS	PDPK1
NRAS	FGFR4
NRAS	SPTBN4
NRAS	TGFA
NRAS	NF1
NRAS	CEBPG
NRAS	MYC
SLC38A3	SLC6A4
SLC38A3	GRIN1
SLC38A3	NF1
SOX9	LOXL4
SOX9	DGKA
SOX9	TFAP2A
NF1	GRIN1
NF1	FAP
NF1	CEBPG
NF1	TFAP2A
NF1	PELP1
NF1	LMNA
FLOT2	TUBB
FLOT2	HIST1H4I
FLOT2	TGFA
FLOT2	STOML2
FLOT2	SEC23A
FLOT2	MYC
FLOT2	SNCG
RBM3	MYC
RBM3	MRPS31
RBM3	MRPS9
RBM3	FAP
FAP	TAC1
TUBB	CDKN2A
TUBB	PPP1CC
TUBB	WTAP
TUBB	MYC
TUBB	EMD
WTAP	LMNA
WTAP	SF3B1
WTAP	HIST1H4I
WTAP	CEBPG
SPTBN4	GOSR2
SPTBN4	COG8
EMD	MYC
EMD	STOML2
EMD	SEC23A
EMD	HIST1H3G
EMD	LMNA
SARNP	TBL2
SARNP	HIST1H3G
SARNP	MRPS31
SARNP	FOXM1
GRIN1	PPP1CC
GRIN1	SLC6A4
IGLV2-8	FGFR4
IGLV2-8	GNG10
IGLV2-8	DGKA
IGLV2-8	KLRC2
IGLV2-8	PDPK1
IGLV2-8	EPO
IGLV2-8	IGLC1
IGLV2-8	IGHV3-11
IGLV2-8	TGFA
STOML2	MALSU1
STOML2	LMNA
STOML2	TBL2
STOML2	EIF2S1
STOML2	SEC23A
SF3B1	HIST1H4I
SF3B1	LMNA
SF3B1	MYC
SF3B1	HIST1H3G
TFAP2A	TGFA
TFAP2A	EIF2S1
TFAP2A	LOXL4
TFAP2A	MYC
MRPL43	MRPL30
MRPL43	MRPS9
MRPL43	MRPS31
MRPL43	MALSU1
SEC23A	GOSR2
SEC23A	LMNA
SEC23A	MALSU1
SEC23A	TGFA
SEC23A	TBL2
SEC23A	EIF2S1
SEC23A	HIST1H4I
LMNA	MYC
LMNA	PPP1CC
LMNA	HIST1H4I
LMNA	CDKN2A
LMNA	HIST1H3G
LMNA	GOSR2
IGLC1	FGFR4
IGLC1	GNG10
IGLC1	IGLV1-44
IGLC1	PDPK1
IGLC1	TGFA
IGLC1	EPO
IGLC1	KLRC2
IGLC1	DGKA
IGLC1	IGHV3-11
TGFA	GNG10
TGFA	IGHV3-11
TGFA	PDPK1
TGFA	IGLV1-44
TGFA	IGKV2D-40
TGFA	FOXM1
TGFA	FGFR4
TGFA	TAC1
TAC1	GNG10
TAC1	MYC
MRPS31	MRPL30
MRPS31	MRPS9
RIC1	HIST1H4I
RIC1	COG8
RIC1	SYS1
EIF2S1	LHB
EIF2S1	PPP1CC
EIF2S1	MYC
EIF2S1	EPO
MYC	FOXM1
MYC	CNR1
MYC	FGFR4
MYC	HIST1H3G
MYC	LHB
MYC	HIST1H4I
MYC	CDKN2A
MYC	TBL2
CNR1	GNG10
CNR1	HIST1H4I
EPO	IGHV3-11
EPO	IGLV1-44
EPO	PDPK1
EPO	IGKV2D-40
EPO	FGFR4
EPO	GNG10
IGKV2D-40	DGKA
IGKV2D-40	IGHV3-11
IGKV2D-40	KLRC2
IGKV2D-40	FGFR4
IGKV2D-40	GNG10
IGKV2D-40	PDPK1
GOSR2	COG8
FGFR4	IGHV3-11
FGFR4	GNG10
FGFR4	KLRC2
FGFR4	CDKN2A
FGFR4	IGLV1-44
FGFR4	PDPK1
COG8	SYS1
IGHV3-11	GNG10
IGHV3-11	DGKA
IGHV3-11	KLRC2
IGHV3-11	IGLV1-44
IGHV3-11	PDPK1
MRPL30	MRPS9
DGKA	CEBPG
DGKA	IGLV1-44
DGKA	GNG10
FBXL2	PPP1CC
FBXL2	FOXM1
SLC6A4	SNCG
FOXM1	CDKN2A
FOXM1	LHB
TBL2	PDPK1
PELP1	PDPK1
PELP1	HIST1H3G
PELP1	LHB
PELP1	HIST1H4I
MRPS9	HIST1H3G
CDKN2A	HIST1H3G
CDKN2A	HIST1H4I
CDKN2A	PPP1CC
HIST1H4I	HIST1H3G
LHB	GNG10
PDPK1	IGLV1-44
PDPK1	GNG10
PDPK1	KLRC2
KLRC2	GNG10
KLRC2	IGLV1-44
GNG10	IGLV1-44
