#tail	head
PPME1	STON2
PPME1	MAX
PPME1	LCP1
PRPF31	CHD4
PRPF31	ESR2
PRPF31	LZTS2
PRPF31	FBXO7
PRPF31	PDE4DIP
PRPF31	HIST1H3B
PRPF31	HIST1H3C
PRPF31	SF3B2
HIST1H3C	MAGOHB
HIST1H3C	RPS9
HIST1H3C	DDX18
HIST1H3C	ESR2
HIST1H3C	CHD4
IDH2	FBXO7
IDH2	SRD5A1
IDH2	GPI
IDH2	AKR1A1
IDH2	P4HA2
IDH2	RDH10
IDH2	ALPI
IDH2	CYP2G1P
IDH2	AKR1C3
RPS16	RPS9
RPS16	IMP4
RPS16	APP
RPS16	SMG8
RPS16	MAGOHB
RPS16	FBXO7
CHRNG	CHRNA3
AKR1C3	ESR2
AKR1C3	ALDH1L1
AKR1C3	CYP2G1P
AKR1C3	SRD5A1
AKR1C3	APP
AKR1C3	AKR1A1
AKR1C3	INS
BRPF1	CHD4
FKBP6	LZTS2
FKBP6	INS
AKR1A1	ME3
AKR1A1	SRD5A1
AKR1A1	EXOSC4
AKR1A1	ALPI
AKR1A1	DECR2
AKR1A1	ALDH1L1
AKR1A1	RDH10
AKR1A1	NNT
ATXN2	INS
ATXN2	KHDRBS3
KHDRBS3	FBXO7
NNT	ME3
NNT	DECR2
NNT	SRD5A1
NNT	ALDH1L1
DYRK1A	RAD54L2
DYRK1A	ESR2
DYRK1A	HIST1H3B
DYRK1A	APP
CWF19L2	APP
CWF19L2	LZTS2
ALDH1L1	INS
ALDH1L1	RDH10
ALDH1L1	CYP2G1P
ALDH1L1	SRD5A1
SF3B2	MAGOHB
SF3B2	HIST1H3B
SF3B2	INS
SF3B2	CHD4
SLC4A5	SLC6A6
SLC4A5	CHRNA3
DIP2C	APP
SRD5A1	DECR2
SRD5A1	RDH10
SRD5A1	CYP2G1P
SRD5A1	MAX
LZTS2	ERCC3
LZTS2	ETS2
LZTS2	ESR2
ITGA1	ETS2
ITGA1	APP
CDK7	APP
CDK7	ERCC3
CDK7	RARG
CDK7	RBM28
CDK7	INS
CDK7	RMI2
CSNK1G3	STON2
CSNK1G3	ESR2
FAM53C	YWHAH
SMG8	RPS9
SMG8	MAGOHB
RMI2	ERCC3
COL6A1	P4HA2
PARVA	APP
PARVA	OSBP
RAD54L2	INS
CYP2G1P	DECR2
HIST2H2AC	INS
HIST2H2AC	POLR1D
HIST2H2AC	APP
HIST2H2AC	CHD4
HIST2H2AC	TAF1C
HIST2H2AC	MAX
HIST2H2AC	RARG
TAF1C	ERCC3
TAF1C	P4HA2
TAF1C	ESR2
DDX18	POLR1D
DDX18	CHD4
DDX18	APP
ESR2	MAGOHB
ESR2	SLC6A6
ESR2	DECR2
ESR2	STON2
ESR2	APP
ESR2	TGFBI
TGFBI	INS
TGFBI	KLF10
TGFBI	ERCC3
PDK4	INS
PDK4	RDH10
POLR1D	ERCC3
POLR1D	HIST1H3B
POLR1D	ETS2
INS	APP
INS	CHD4
INS	OIP5
INS	RPS9
INS	PDE4DIP
INS	ETS2
INS	YWHAH
RBM28	HIST1H3B
RBM28	IMP4
LENG1	PDE4DIP
LENG1	KRT35
LENG1	APP
OIP5	MAX
FBXO7	APP
ME3	RDH10
IMP4	RPS9
IMP4	APP
IMP4	EXOSC4
HIST1H3B	RARG
MAX	YWHAH
MAX	KLF10
TSPY2	APP
YWHAH	ETS2
ERCC3	KLF10
RPS9	EXOSC4
RPS9	MAGOHB
DECR2	APP
ETS2	HAPLN1
HAPLN1	APP
