#tail	head
XRCC3	APP
XRCC3	RAD50
XRCC3	RMI2
XRCC3	TOR1AIP2
BRCA1	GTF2H1
BRCA1	CREBBP
BRCA1	ATRIP
BRCA1	GPN1
BRCA1	RMI2
BRCA1	CCT4
BRCA1	TFDP2
BRCA1	PIAS4
BRCA1	PAX2
BRCA1	RPS3A
BRCA1	E2F4
U2AF2	RPS3A
U2AF2	TCF23
PAX2	SZRD1
PAX2	LIN9
PAX2	GFI1
CLSPN	RAD9B
CLSPN	RAD50
CLSPN	CDC6
MAP2K3	RPS3A
RAD50	RMI2
RAD50	PIAS4
RAD50	RAD17
RAD50	GTF2H1
ATRIP	RMI2
HIST1H2BN	PIAS4
HIST1H2BN	CREBBP
HIST1H2BN	POLR1D
GTF2H1	POLR1D
GTF2H1	CREBBP
WBP4	BUD31
KLF13	CREBBP
RPS3A	UTP14A
APLNR	MT-CO1
APLNR	GNL3L
CDC6	E2F4
CDC6	LIN9
CDC6	RAD17
CDC6	TFDP2
TFDP2	LIN9
TFDP2	RMI2
TFDP2	CREBBP
E2F4	LIN9
E2F4	GABPB1
TCF23	APP
MRPL48	RIPK4
MRPL48	MT-CO1
TRIM38	PIAS4
GPN1	POLR3B
APP	UTP14A
